round	time	inputs	outputs	response
154	39.66444278	289	11	Be prepared and understand your opponent's point of view.
155	18.03503156	296	4	What is it?
156	39.98609352	292	15	Practice first, get feedback, and get it all down on paper.
157	43.46767974	300	14	Be confident and never give in to someone who has control over you.
158	7.77000022	301	10	Nicky? Yeah, she was having sex with
159	41.46942329	292	5	Taking a new approach.
160	8.21895981	299	12	This is a personal message from your favorite website and we are
161	2.75496483	302	8	No bouncy castles in the hall.
162	10.17087483	299	11	You must first determine if you are looking for something.
163	10.48959231	291	2	Yes.
164	1.08401704	314	7	Keep your cool and be diplomatic.
165	0.65537930	290	7	Thanks. I love you to!
166	0.30740643	300	4	Incoming messages!
167	0.38404322	295	6	Start early and be prepared.
168	4.94882989	296	7	Imagine Dragons are coming to us!
169	53.91291738	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.04330087	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.61051965	289	12	There is a certain etiquette when having a discussion about money.
172	45.18614841	300	14	I'll be glad to help. What would you like from me?
173	3.86002493	297	8	This time and effort will help others.
174	28.32203507	296	13	Negate any negative images that you have about a particular field.
175	43.43791437	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.52724195	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.20443988	301	17	"The one who is least likely to succeed is the one who says he will."
178	42.39214158	292	11	Negotiation is the most important thing in any business.
179	0.90484548	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.57762098	294	11	I am not sure. I will let you know.
181	42.08364201	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.69837618	310	4	Yes we know :)
183	0.34451604	292	5	Avoiding power plays.
184	17.95382810	288	2	Hello!
185	0.38424087	295	6	Are you familiar with it?
186	14.51256132	296	10	A tattoo is a great way to express yourself.
187	2.49856949	296	12	I’ll need to use the downstairs toilet first.
188	0.65466309	298	9	In some countries traffic is on the right.
189	41.34411192	292	10	How to improve your interpersonal skills and relationship skills.
190	45.49979973	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.63938022	294	9	Responding to messages in a timely manner.
192	0.57698512	291	11	We can work together to solve problems and grow together.
193	0.79415727	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.74816251	297	5	Let me see it.
195	44.86146259	306	5	Take time to research.
196	42.14946270	292	9	I hear you. I hate her too.
197	49.17125511	331	8	Have a vegetarian/vegan option.
198	0.59395838	295	10	Are you referring to some time in the future?
199	5.31984591	291	3	Have courage.
200	43.74885678	291	13	We are available 24/7. What problem are you experiencing?
201	5.57652283	295	14	I don't know, why don't you go and find out?
202	45.59705424	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.40098906	295	6	He was a great date.
204	42.02844667	293	9	It’s just not that easy.
205	0.59397459	289	10	Why did you choose to look up this question?
206	28.12970638	296	5	Going out to eat.
207	0.38402414	290	1	hi
208	49.79066133	329	6	Start creating your own business!
209	35.32205987	292	9	Learning to listen, and being open minded.
210	40.00874424	294	11	No, I don't think that will help me.
211	3.91495395	295	8	We are. We are at the university
212	35.58733749	292	9	You have to think like the other person.
213	2.36756182	298	16	You've been here less than a month! Are you really back for good?
214	34.83919430	295	4	Do it today!
215	43.89387989	301	11	Top of the Pops. What the...?!?
216	0.47917962	298	7	Remembering what it was like...
217	42.81778693	296	1	no
218	42.25047159	292	12	Spend some time away from your desk to rejuvenate.
219	44.25813556	307	6	Photo shop doesn't lie.
220	19.55483985	298	11	What is your name? How may I help you?
221	42.14414239	292	7	You’re drinking coffee.
222	15.25935292	293	8	Prepare thoroughly—and be positive.
223	29.80709529	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.62404943	293	11	Don’t forget to take care of yourself.
225	8.47077632	292	7	Try to work on resolving differences.
226	42.92044520	296	3	Be prepared.
227	7.82916164	293	5	Think before you type.
228	1.80669951	294	11	a glass of champagne or a nice scotch?
229	13.90743923	296	5	Stay calm and rational.
230	0.69202304	295	14	Negotiating should be thought of as a two-way street.
231	43.24977994	293	7	Make sure you have lots of cash
232	1.11222744	288	5	Are you a human?
233	12.21329927	292	5	How about we eat!
234	2.04071808	300	7	We want to be left alone.
235	0.22852087	290	2	Thank you
236	46.53054595	314	5	I don't know :(
237	20.07533216	294	12	Human, you have one month. I will handle this.
238	1.69797015	295	2	No.
239	43.75379181	295	9	Why do you think I'm a bitch?
240	44.52155280	293	5	When I'm ready.
241	42.67156744	295	8	Do I know where Maryam is?
242	8.72227383	303	15	It's a team of two, and we can be ready whenever you are
243	1.75452995	338	14	Sorry, I can't take anyone. It's too hectic.
244	12.06200290	289	2	Hi.
245	44.58565450	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	45.09907579	295	10	This question will not be able to be answered.
247	5.69274592	296	2	No.
248	8.82376623	294	7	Your brain works better with help!
249	7.67621279	292	3	try harder.
250	42.27653432	301	6	A great proposal is essential.
251	11.66208720	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.34742093	295	13	The sooner you act, the more you will have to gain.
253	43.04260230	294	8	What is your business name and address?
254	25.01123571	295	4	Know your goals.
255	26.52630472	293	12	Recognize the importance of your skills and work ethic.
256	7.37404060	299	17	Would you like to know more about the club and who it’s for?
257	1.69825268	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.13832808	293	5	Yes, I am.
259	11.25676298	299	12	The brain is the most important organ in the human body.
260	26.87221622	310	11	A dress is meant to flatter your body shape.
261	43.52206779	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	43.54812622	297	12	Look for travel deals that are less expensive than other flights.
263	0.49983764	294	9	Choose a dentist whose approach fits your lifestyle.
264	41.53600216	289	3	OMG!
265	9.18563581	293	13	Pull over to the shoulder and call 9-1-1.
266	14.99827242	294	4	I am thinking.
267	33.16793299	299	12	Most of the people will be girls from the village 40+
268	0.61519980	291	11	Â¡Qué pasa, querida?!
269	0.38390493	294	7	Ethan is not very interesting.
270	26.49998689	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	43.59568238	301	7	Yes. It was not pleasant.
272	16.28103209	292	10	No, Holly is too shy to do this.
273	17.08684254	298	10	No, I don't have a favorite dinosaur.
274	16.11103082	293	7	No thanks, I'm busy.
275	8.36188722	296	8	You have a lot to answer for.
276	14.10982108	292	6	Do research and be prepared.
277	4.32486367	294	9	I am very well. How about you?
278	34.21727037	306	7	Understand the other person's expectations
279	43.24005103	299	11	No excuse! I just didn't know, sorry.
280	39.26706290	290	7	It is good to be honest.
281	33.55255270	294	16	I talked to Miro today. I'm not sure how to explain it.
282	43.56039047	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	40.84425426	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	19.18319178	297	11	This is a date, we're not going out.
285	31.54359150	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	41.02284503	290	3	hey whats up
287	9.05335188	296	2	Yes.
288	15.95886087	292	8	I've been seeing mum, too.
289	12.62199759	301	7	Ask your opinion often and respectfully.
290	1.21986604	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.60862350	295	12	Research before making a purchase and research what your options are.
292	18.52819657	298	4	Just do it.
293	16.23573899	295	12	I’ve seen him, in the coffee shop.
294	0.49327540	297	9	I will do my best to arrange this.
295	10.28541756	292	4	You need to be
296	7.05879974	289	12	Being flexible, having an open mind, and always listening.
297	39.95155478	294	9	There are a lot of people like me.
298	40.13377476	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.30153251	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.63102913	291	4	We're great :)
301	2.72071075	305	3	Package tour.
302	41.49833775	296	7	Being able to believe in yourself.
303	0.44682074	290	6	Networking and research online.
304	5.08067322	301	8	I’m glad you asked!
305	16.09322238	288	7	I am a very successful business leader
306	17.18739700	312	11	Use of floss and hand hygiene are very important.
307	1.10922813	292	10	Being open to compromise and having a game plan.
308	3.52007461	301	5	Don't give up.
309	5.61761928	332	13	hanks..I will call you to say it is ok...
310	0.30367112	290	4	I don't know
311	1.94563770	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	42.16755891	304	5	Buy more refills.
313	2.89104223	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.18980765	298	0	
315	43.38675594	295	7	I know this machine very well.
316	6.14211035	294	2	No.
317	2.87337017	298	10	I think you'd need to be very patient.
318	39.09698272	294	8	<fIie_others>
319	3.14085221	294	10	I'll answer your call when I pick up.
320	5.21282554	301	13	If the bear was a vegetarian, it may have gotten away.
321	41.05203867	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.71017027	296	15	If required, I will do the work. If not, contact me.
323	40.89945340	293	5	I have some time.
324	40.38137603	299	6	Thanks bro, good luck!
325	32.74942040	297	6	Your dog will be there.
326	7.01006341	291	16	Keep in touch with your friends and family; don't miss any social events.
327	39.38214874	292	6	Research Seoul and its culture.
328	42.95251465	298	7	Check your health and seek medical attention
329	2.15270925	298	12	Try not to let your emotions get the better of you.
330	20.55474234	301	9	It's romantic to give and receive compliments.
331	39.25800395	293	4	Play more golf.
332	41.65893865	291	5	3-10 years.
333	0.34273124	301	7	I am feeling the same.<|endoftext|>
334	43.73806071	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.32899237	295	16	You have a clear message, and it's coming from a place of love.
336	17.14810371	293	12	A plate of meat, potatoes, vegetables, and bread.
337	10.10731626	308	16	I guess we are going to discuss it after. You should check the details.
338	43.15601969	308	6	Let me know in advance.
339	41.23918247	296	9	Hey! How's life? Doing ok.
340	42.11865139	299	10	How's it going? How are you Coco?
341	1.33465409	295	13	The brain is not a computer.  It has no programming.
342	43.17211318	301	15	Your brain would like to know if the waste management system is working well.
343	41.75086045	293	8	Be honest about your needs and desires.
344	42.38368535	295	6	Can you repeat that please?
345	0.34249997	295	5	Be honest and fair.
346	40.47932005	293	0	
347	3.83204389	302	11	I need rest and you have all day to work.
348	14.43172956	290	16	If you don't have a way to get home, take care of you.
349	42.92015839	299	8	You need to say NO MORE often!!
350	3.82383156	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.82867193	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	3.43374252	292	12	Do not assume that you know the other person's interests.
353	1.77363706	294	4	I am fine.
354	0.68450165	295	11	You can negotiate better if you've done your research.
355	12.31179523	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.72661805	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.30350327	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	24.95705891	292	9	She's not the best of bargain hunters.
359	4.27326703	296	7	I am here in the office.
360	8.44241309	297	9	How to create a budget and save money.
361	29.12094641	295	12	I love my sister and would love to know her situation.
362	43.04967713	299	17	I saw it.   You need to focus on the report you sent me.
363	5.54687858	301	12	Well, I have to go to the bathroom. Bye!
364	3.33061743	295	3	Are you there
365	0.49398279	302	9	Ask for more than you think you deserve.
366	12.56124878	296	12	I'm not sure, but I think I'll wait.
367	41.10284019	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.40091753	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.56121206	289	8	This is the pie of the mind.
370	23.39150643	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	11.35865760	295	15	Planning for the future and having confidence can make the day more productive.
372	14.27814913	327	13	What does this mean for our relationship? How will I recover?
373	2.52116704	294	2	Where?
374	2.40284133	289	7	Start by building rapport with others.
375	12.60685182	296	7	Your marriage may be in trouble.
376	41.47535110	293	12	Hi, I’m well, thanks for asking.
377	5.04184771	297	11	You should wear your derby gear and do your best.
378	0.42729092	289	6	What would your advice be?
379	1.14410305	292	13	I never get the time from work to work on my research.
380	42.72123790	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.77930331	292	13	Taking the time to understand the other person's needs and feelings.
382	1.66680026	296	3	The Bahamas.
383	24.34243393	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	36.03007054	295	5	Sure, Jaz.
385	42.08898377	293	5	No thanks, Brain.
386	2.21863008	302	11	No, i'm not a hairdresser.
387	41.98705006	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	44.77469206	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.45919943	316	8	I haven’t heard anything.
390	14.32411122	296	5	Put in the work.
391	1.48798919	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.41947913	298	8	Respect for both parties is required.
393	39.61599517	292	13	Do not assume that the person you are talking to will answer.
394	9.37189054	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.45167112	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.52878475	292	11	You did it, just like I told you too?
397	15.14173055	322	9	I have nothing.  How bout you?
398	41.84056759	301	8	I drive a Hummer H2.
399	0.52665138	296	8	Making a strong business case for change.
400	3.84892154	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	39.22046995	288	1	Yo
402	41.59543252	293	10	It is a type of online video sharing application.
403	30.31589246	292	5	Building rapport is critical.
404	16.88526750	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.49503207	291	9	In Seattle, and working on this app.
406	6.67007399	298	6	I'm not a liar.
407	0.49482059	297	9	We're planning to meet up with friends.
408	41.54635572	289	2	Congratulations!
409	0.21126246	293	0	
410	0.82614112	291	15	I don't know.  Perhaps you didn't ask the right question.
411	41.09694457	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.62179828	293	6	What are you doing later?
413	0.36242533	296	6	Communicating clearly and patiently.
414	39.17188120	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	33.62953973	296	9	We would wish you a Happy Passover.
416	0.87677693	295	11	I got the package and will get right to it.
417	0.45648432	297	8	You could try leaving an open alternative.
418	6.04561806	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.04056311	291	15	A few ways to find the right therapist who can help with this issue.
420	13.07213354	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	5.94055390	292	11	Ask more questions and make the best of the situation.
422	39.67325521	294	11	I'm not sure if I like it or not.
423	0.45739174	308	8	I'm not sure how to respond.
424	1.68015838	289	12	I'm so glad you invited me to this wonderful network.
425	41.17606497	305	9	I'm sorry, I don't know.
426	39.27753067	292	12	It sounds like your parents are already working on these things with
427	28.12459588	295	9	Noting and repeating the most important items.
428	0.34298325	300	5	Use the text function.
429	1.49059391	300	10	What is the average salary of a college student?
430	1.68009567	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	42.14827466	303	12	"BRAIN, we don't have a clue."
432	35.18901634	303	10	I wouldn't recommend it - tattoos are painful.
433	4.91616940	297	6	Keep it clean and organized.
434	24.33533216	300	9	You need to take things slow when dating.
435	42.04098845	296	10	I come from the wilds of the internet.
436	2.44719148	299	12	Have an organized and well-made plan and stay focused.
437	8.37219858	300	9	We have some good pizza in the fridge.
438	13.65970755	303	9	You can’t see the heat.
439	9.49171233	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48054504	296	9	Negotiate and stick to your plan.
441	39.32969761	290	15	I'm not hungry.  I should go home and get some sleep.
442	3.31886482	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	5.18536496	294	12	No, it's a bit too early in the year.
444	41.94407845	295	10	Your car is not a friggin' awesome!!!
445	40.75153160	289	8	[CUT TO COMMERCIAL]
446	45.14897537	312	10	I'm planning a surprise party with my friends.
447	20.98384809	296	9	I love kim, she's so sweet
448	0.68694830	293	4	No plans yet...
449	1.45232654	295	5	Have a safe journey.
450	5.04467201	302	5	Practice makes perfect.
451	8.31983972	301	11	Negotiation and using the best strategy for the situation.
452	2.14079237	295	5	Phone numbers aren't public
453	39.76572251	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.49496245	297	11	If you want to play, just get one.<|endoftext|>
455	22.36488199	296	15	You may want to start with something simple and continue with more complex issues.
456	1.14632201	295	4	We made it.
457	0.53311419	299	10	Send a list of specific concerns to the hiring manager
458	0.72436428	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.45762563	302	8	Cheer others up and smile often.
460	42.25118160	293	3	Please advise.
461	2.67848825	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	44.28659177	328	7	Practice, practice, practice!
463	0.28868890	304	4	Let's go!
464	9.67329931	300	7	Check the ASEEES website.
465	40.31879306	299	13	Hello, welcome to the store, how can I help you?
466	1.41120052	300	15	Yes, it should be coming out sometime in the next week or so.
467	50.30976915	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	17.90978622	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	44.27038383	305	13	We are in negotiations to co-finance Aquaman 2.
