round	time	inputs	outputs	response
48	43.34971189	295	17	If you can't find what you are looking for, come to me and ask.
49	0.59881735	300	11	Don't go to bed too late or too early.
50	0.42639279	298	7	Keep your head in the game.
51	43.15238214	297	12	I don't like to gossip about others' personal lives.
52	42.44593430	294	22	Keep a record of what has been discussed, and be prepared to walk out if an agreement is not reached.
53	41.71831012	288	9	how r u? can i help u?
54	9.92527390	291	8	Yes, I'm doing just fine.
55	42.18400908	290	5	We should be friends.
56	42.88119102	293	14	Pink roses, yellow roses, and red roses are the most popular.
57	43.83597565	300	6	Thank you for your business.
58	0.59885526	299	11	Make a guest list, plan, and be prepared.
59	1.35874295	291	4	New York City.
60	39.17112327	292	9	Making clear requests and sticking to your guns.
61	2.66514683	292	24	A thorough analysis of the situation, taking into account the other party’s needs and desires, will be critical.
62	42.63595510	292	8	How can I approach a new customer?
63	18.35706854	296	4	Have a backup.
64	45.67492843	307	30	I am very enthusiastic about the concept of Food Evening. I would love to involve more people and develop plans for them. Do you have any suggestions?
65	42.03206444	290	12	Just got back in, and I'm feeling tired already.
66	11.64690852	291	16	Don't get stuck in the past, keep the channel open for new opportunities.
67	1.12697077	301	8	Negotiate in a friendly manner.
68	42.66478252	297	9	I’m good thanks, yourself?
69	3.44109988	292	18	Being prepared, understanding the other person's interests, building and maintaining relationships, and listening.
70	1.47735524	303	34	Negotiation can only happen with good listening skills; if you have a good idea, it's always a good thing - even if you don't agree on every point.
71	1.38169980	296	8	How can I stop procrastinating?
72	43.87200522	303	15	How can I take time to relax and be a well-rounded person?
73	14.40064931	300	14	What? I just asked if you're going out after work tonight.
74	43.87334180	303	11	Kids means more responsibility, time, and maintenance costs.
75	41.47858143	295	10	Be optimistic, be careful, and be prepared.
76	5.03740644	306	15	Be prepared and be well-prepared when meeting a potential business partner.
77	43.50910664	298	6	Ask for what you want.
78	42.63423967	291	9	How would you like your brain to be?
79	43.40901852	297	8	How can I deal with stressful situations?
80	0.52024770	294	9	Don't be afraid to take a chance.
81	3.09635568	288	10	How can I meet lots of cool new people?
82	1.78953052	295	10	The Brain is the size of the tip of your
83	9.76050329	292	7	We are not interested in humans.
84	0.46624112	297	6	A book on time management.
85	40.80277681	294	19	Consider the features you need for your device, such as size, connectivity, and battery life.
86	42.18922472	297	10	Plan ahead and be open to the many possibilities.
87	20.78086472	292	4	I am working.
88	42.65313745	308	17	Make sure you have all the facts and figures on your side before entering a negotiation.
89	42.10712814	300	5	I'll be there.
90	14.60047698	296	17	Ask for what you're looking for, and make sure to have a backup plan.
91	17.67449164	292	11	Well...It's cold, and I'm hungry.
92	40.68463993	296	15	I'm fine. Is there anything else you'd like to talk about?
93	1.40224409	298	17	No, I am not in Asda. I sell software services to other businesses.
94	45.25241256	299	12	Have the right tools, prepare, negotiate, and listen.
95	0.46534944	301	8	Pick a day and see it through.
96	9.62296653	293	29	I know you have a job to do, so I won’t hold it against you if you can’t answer my question.
97	44.44596410	296	9	Never... well, except the old ways.
98	42.62209916	297	18	Negotiation is a part of every day life, and requires patience and a positive attitude.
99	26.68291616	295	13	What was it exactly? I will need time to process this.
100	45.55876350	301	10	It's not possible to skype with you.
101	42.21900797	291	7	Taking a business approach to negotiation.
102	43.99525642	299	5	3:30AM.
103	42.88041997	295	8	I did. I saw a mouse.
104	42.82400632	287	8	A strong sense of self-awareness.
105	0.79243731	301	14	You're going to be spending a lot of time with your family.
106	1.24456358	290	12	Ask for exactly what you need in the most polite manner.
107	43.69493914	291	15	I'm working, but I'd like you to relax with a friend.
108	44.57033539	292	15	[  No, I don't know anything about going swimming, I'll
109	0.78972960	302	14	No way. You're the one who voted for this fucking guy.
110	9.09606767	297	5	You're so high.
111	20.06070733	296	12	School counselors are responsible for the safety of the whole school.
112	3.52539110	290	29	You should be nice, friendly, and open to all sorts of different viewpoints. To get the most out of this, be a good listener.
113	43.32874680	297	8	A cake, card, and present.
114	8.73410249	294	3	i'm bored
115	9.99720740	294	18	Cleaning the house is something that should be done, regardless of how busy one is.
116	46.16188097	305	5	I'm up for it
117	42.15066433	292	11	Being honest, being prepared, and showing good manners.
118	0.98437381	296	20	I don't want to be rude. I know that all of you live in the same neighborhood.
119	22.53832054	294	11	I am Sandra Donovan from BRAIN-Tec.
120	11.22832322	299	3	Can't go
121	10.86007452	298	27	That's very kind. This is Dr. Brain. I'm your host, and I'm here to give you a little help.
122	23.02929497	295	23	I'm really sorry to hear that, but I hope the rest of your day is less hectic than today.
123	2.42543983	292	12	Be patient. It's a skill that can be learned.
124	43.49164486	291	9	Taking a personal approach and being assertive.
125	20.04380465	288	1	Hey
126	0.73405886	298	14	Being passionate, having a plan, and always having an exit strategy.
127	42.95354056	294	11	Go if you have a good attitude and enjoy yourself.
128	44.16300321	299	8	I think that should be a priority.
129	0.40421677	293	6	Plan ahead and be prepared.
130	8.44229293	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	11.41894388	295	9	Spending quality time with friends and family.
132	0.29320621	288	4	Are you okay?
133	4.25160146	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	43.13983130	301	15	We will start next week, so I have not set the slot yet.
135	15.21248364	297	13	No. When we have, I'll get back to you.
136	44.15915751	305	16	Please leave a message or call if there is anything we can help you with.
137	0.52062035	299	9	Thank you. Your reward will be soon.
138	17.24769211	294	9	Follow up to any follow-up questions.
139	5.08535743	292	6	Take a break and relax.
140	3.96657062	293	6	Wake up on time.
141	4.01463175	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	32.03868198	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	42.83237123	296	14	Do you see the difference between "dog" and "walked"?
144	17.05125308	297	11	What are some ways we might be able to communicate?
145	7.62386417	292	7	I am having a great day!
146	26.78611922	300	3	Sounds good!
147	43.03603578	295	5	Why do you ask?
148	0.63664913	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.12156963	297	10	Visit http://www.braincafe.it
150	0.77442265	298	5	We will be here.
151	42.16808820	292	13	I don't know... but I do know that we're working
152	0.64280677	325	11	Sorry, we have closed the call. Thank you.
153	45.10344839	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	41.91993380	289	11	Be prepared and understand your opponent's point of view.
155	18.37734437	296	4	What is it?
156	42.69655275	292	15	Practice first, get feedback, and get it all down on paper.
157	43.37462044	300	14	Be confident and never give in to someone who has control over you.
158	7.75957632	301	10	Nicky? Yeah, she was having sex with
159	42.74743986	292	5	Taking a new approach.
160	8.77599144	299	12	This is a personal message from your favorite website and we are
161	2.91862869	302	8	No bouncy castles in the hall.
162	10.22504425	299	11	You must first determine if you are looking for something.
163	10.85483861	291	2	Yes.
164	1.09019256	314	7	Keep your cool and be diplomatic.
165	0.65875816	290	7	Thanks. I love you to!
166	0.30928087	300	4	Incoming messages!
167	0.38685703	295	6	Start early and be prepared.
168	4.98070550	296	7	Imagine Dragons are coming to us!
169	54.01329422	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.04954457	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.62184381	289	12	There is a certain etiquette when having a discussion about money.
172	45.52909374	300	14	I'll be glad to help. What would you like from me?
173	3.89820576	297	8	This time and effort will help others.
174	28.85606813	296	13	Negate any negative images that you have about a particular field.
175	43.52435851	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.45292187	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.93658662	301	17	"The one who is least likely to succeed is the one who says he will."
178	42.37195158	292	11	Negotiation is the most important thing in any business.
179	0.96435905	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.58507347	294	11	I am not sure. I will let you know.
181	42.07858157	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.79150677	310	4	Yes we know :)
183	0.34816575	292	5	Avoiding power plays.
184	17.36419702	288	2	Hello!
185	0.38743234	295	6	Are you familiar with it?
186	15.32563734	296	10	A tattoo is a great way to express yourself.
187	2.50741076	296	12	I’ll need to use the downstairs toilet first.
188	0.65821958	298	9	In some countries traffic is on the right.
189	42.32227087	292	10	How to improve your interpersonal skills and relationship skills.
190	47.31589317	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.74298429	294	9	Responding to messages in a timely manner.
192	0.58113384	291	11	We can work together to solve problems and grow together.
193	0.79832125	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.80005813	297	5	Let me see it.
195	44.96069717	306	5	Take time to research.
196	42.26359677	292	9	I hear you. I hate her too.
197	50.11392498	331	8	Have a vegetarian/vegan option.
198	0.62365651	295	10	Are you referring to some time in the future?
199	5.35872817	291	3	Have courage.
200	42.09487605	291	13	We are available 24/7. What problem are you experiencing?
201	5.23728490	295	14	I don't know, why don't you go and find out?
202	46.29161501	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.41699553	295	6	He was a great date.
204	42.17877221	293	9	It’s just not that easy.
205	0.59789681	289	10	Why did you choose to look up this question?
206	28.25568509	296	5	Going out to eat.
207	0.38646579	290	1	hi
208	50.09456253	329	6	Start creating your own business!
209	35.07011151	292	9	Learning to listen, and being open minded.
210	39.78301811	294	11	No, I don't think that will help me.
211	3.89369750	295	8	We are. We are at the university
212	35.68085408	292	9	You have to think like the other person.
213	2.38911748	298	16	You've been here less than a month! Are you really back for good?
214	34.94277143	295	4	Do it today!
215	44.16484594	301	11	Top of the Pops. What the...?!?
216	0.48182392	298	7	Remembering what it was like...
217	42.95909381	296	1	no
218	42.36364889	292	12	Spend some time away from your desk to rejuvenate.
219	44.44851542	307	6	Photo shop doesn't lie.
220	20.08301687	298	11	What is your name? How may I help you?
221	43.79735184	292	7	You’re drinking coffee.
222	16.32743311	293	8	Prepare thoroughly—and be positive.
223	30.93999958	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.62543583	293	11	Don’t forget to take care of yourself.
225	8.55406857	292	7	Try to work on resolving differences.
226	43.60443783	296	3	Be prepared.
227	7.81308794	293	5	Think before you type.
228	1.82624555	294	11	a glass of champagne or a nice scotch?
229	14.07568598	296	5	Stay calm and rational.
230	0.69834471	295	14	Negotiating should be thought of as a two-way street.
231	43.73827720	293	7	Make sure you have lots of cash
232	1.10589838	288	5	Are you a human?
233	13.08904362	292	5	How about we eat!
234	2.06571960	300	7	We want to be left alone.
235	0.23170376	290	2	Thank you
236	46.69492793	314	5	I don't know :(
237	20.18063569	294	12	Human, you have one month. I will handle this.
238	1.71557570	295	2	No.
239	43.12529802	295	9	Why do you think I'm a bitch?
240	42.93444514	293	5	When I'm ready.
241	44.55149031	295	8	Do I know where Maryam is?
242	8.58311415	303	15	It's a team of two, and we can be ready whenever you are
243	1.76029325	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.52181172	289	2	Hi.
245	44.32531762	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	43.11225104	295	10	This question will not be able to be answered.
247	5.31716442	296	2	No.
248	8.65306306	294	7	Your brain works better with help!
249	7.72100973	292	3	try harder.
250	42.37271571	301	6	A great proposal is essential.
251	11.69475102	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.35631251	295	13	The sooner you act, the more you will have to gain.
253	42.64038086	294	8	What is your business name and address?
254	24.81967783	295	4	Know your goals.
255	27.23702860	293	12	Recognize the importance of your skills and work ethic.
256	7.44682288	299	17	Would you like to know more about the club and who it’s for?
257	1.70945883	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.17666078	293	5	Yes, I am.
259	11.26850677	299	12	The brain is the most important organ in the human body.
260	26.70169067	310	11	A dress is meant to flatter your body shape.
261	42.36794186	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	44.21786094	297	12	Look for travel deals that are less expensive than other flights.
263	0.54222798	294	9	Choose a dentist whose approach fits your lifestyle.
264	41.16844201	289	3	OMG!
265	9.24545217	293	13	Pull over to the shoulder and call 9-1-1.
266	15.90604043	294	4	I am thinking.
267	31.35647106	299	12	Most of the people will be girls from the village 40+
268	0.62009668	291	11	Â¡Qué pasa, querida?!
269	0.38726902	294	7	Ethan is not very interesting.
270	27.37670159	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	43.86029577	301	7	Yes. It was not pleasant.
272	16.08795261	292	10	No, Holly is too shy to do this.
273	16.65091968	298	10	No, I don't have a favorite dinosaur.
274	16.73267555	293	7	No thanks, I'm busy.
275	8.25872946	296	8	You have a lot to answer for.
276	14.13855314	292	6	Do research and be prepared.
277	4.35807872	294	9	I am very well. How about you?
278	33.11785769	306	7	Understand the other person's expectations
279	43.47663450	299	11	No excuse! I just didn't know, sorry.
280	42.35564804	290	7	It is good to be honest.
281	34.00936222	294	16	I talked to Miro today. I'm not sure how to explain it.
282	44.16145182	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	45.05862308	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	19.55404711	297	11	This is a date, we're not going out.
285	32.42620826	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	41.05838060	290	3	hey whats up
287	9.18199372	296	2	Yes.
288	15.74452758	292	8	I've been seeing mum, too.
289	12.81823468	301	7	Ask your opinion often and respectfully.
290	1.24103737	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61870289	295	12	Research before making a purchase and research what your options are.
292	18.97333050	298	4	Just do it.
293	16.94025588	295	12	I’ve seen him, in the coffee shop.
294	0.50168586	297	9	I will do my best to arrange this.
295	9.55091190	292	4	You need to be
296	5.80404949	289	12	Being flexible, having an open mind, and always listening.
297	40.50238466	294	9	There are a lot of people like me.
298	42.12015319	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.46482706	295	16	No, I am still waiting on you! But I am not going anywhere!
300	19.50035334	291	4	We're great :)
301	2.51641035	305	3	Package tour.
302	44.10155630	296	7	Being able to believe in yourself.
303	0.40421391	290	6	Networking and research online.
304	4.75839925	301	8	I’m glad you asked!
305	17.40606022	288	7	I am a very successful business leader
306	17.52097487	312	11	Use of floss and hand hygiene are very important.
307	0.93154192	292	10	Being open to compromise and having a game plan.
308	2.91587424	301	5	Don't give up.
309	5.49837589	332	13	hanks..I will call you to say it is ok...
310	0.31923509	290	4	I don't know
311	2.09018016	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	45.97759485	304	5	Buy more refills.
313	3.13379955	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19848013	298	0	
315	44.69524479	295	7	I know this machine very well.
316	6.44305754	294	2	No.
317	3.06546879	298	10	I think you'd need to be very patient.
318	43.79646111	294	8	<fIie_others>
319	3.40604901	294	10	I'll answer your call when I pick up.
320	5.29767752	301	13	If the bear was a vegetarian, it may have gotten away.
321	43.52220035	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.74117231	296	15	If required, I will do the work. If not, contact me.
323	42.23229647	293	5	I have some time.
324	43.60017657	299	6	Thanks bro, good luck!
325	34.25317860	297	6	Your dog will be there.
326	7.13620234	291	16	Keep in touch with your friends and family; don't miss any social events.
327	42.41631007	292	6	Research Seoul and its culture.
328	43.74799013	298	7	Check your health and seek medical attention
329	1.80961180	298	12	Try not to let your emotions get the better of you.
330	19.31366229	301	9	It's romantic to give and receive compliments.
331	42.25038242	293	4	Play more golf.
332	42.39126706	291	5	3-10 years.
333	0.36563945	301	7	I am feeling the same.<|endoftext|>
334	48.00876689	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.39172029	295	16	You have a clear message, and it's coming from a place of love.
336	17.47668576	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.35040617	308	16	I guess we are going to discuss it after. You should check the details.
338	44.92556453	308	6	Let me know in advance.
339	40.82209682	296	9	Hey! How's life? Doing ok.
340	42.88287139	299	10	How's it going? How are you Coco?
341	1.35715175	295	13	The brain is not a computer.  It has no programming.
342	45.80543923	301	15	Your brain would like to know if the waste management system is working well.
343	44.37638283	293	8	Be honest about your needs and desires.
344	45.02944064	295	6	Can you repeat that please?
345	0.37724876	295	5	Be honest and fair.
346	42.58053994	293	0	
347	3.91872239	302	11	I need rest and you have all day to work.
348	14.71131802	290	16	If you don't have a way to get home, take care of you.
349	44.13296461	299	8	You need to say NO MORE often!!
350	3.34015036	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.72938824	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.84214711	292	12	Do not assume that you know the other person's interests.
353	1.47812772	294	4	I am fine.
354	0.58134794	295	11	You can negotiate better if you've done your research.
355	11.95898461	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.73814940	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.32318425	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	25.28854036	292	9	She's not the best of bargain hunters.
359	4.39050698	296	7	I am here in the office.
360	8.58279276	297	9	How to create a budget and save money.
361	27.21786523	295	12	I love my sister and would love to know her situation.
362	41.63838887	299	17	I saw it.   You need to focus on the report you sent me.
363	5.63022757	301	12	Well, I have to go to the bathroom. Bye!
364	3.37707925	295	3	Are you there
365	0.50376773	302	9	Ask for more than you think you deserve.
366	10.85620284	296	12	I'm not sure, but I think I'll wait.
367	42.45345783	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.59180403	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.63288116	289	8	This is the pie of the mind.
370	23.40191031	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.70292091	295	15	Planning for the future and having confidence can make the day more productive.
372	14.64388180	327	13	What does this mean for our relationship? How will I recover?
373	2.72294807	294	2	Where?
374	2.45738506	289	7	Start by building rapport with others.
375	11.18263078	296	7	Your marriage may be in trouble.
376	41.33511353	293	12	Hi, I’m well, thanks for asking.
377	4.16559219	297	11	You should wear your derby gear and do your best.
378	0.38614392	289	6	What would your advice be?
379	1.16321349	292	13	I never get the time from work to work on my research.
380	42.38874030	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.65855575	292	13	Taking the time to understand the other person's needs and feelings.
382	1.53837442	296	3	The Bahamas.
383	24.73695302	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	34.99351096	295	5	Sure, Jaz.
385	40.34353781	293	5	No thanks, Brain.
386	2.24608111	302	11	No, i'm not a hairdresser.
387	42.58302975	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	44.77673602	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.49203205	316	8	I haven’t heard anything.
390	14.59915900	296	5	Put in the work.
391	1.51426840	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42623138	298	8	Respect for both parties is required.
393	42.54134965	292	13	Do not assume that the person you are talking to will answer.
394	9.81313968	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.47099733	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.55128741	292	11	You did it, just like I told you too?
397	15.35398698	322	9	I have nothing.  How bout you?
398	44.87795615	301	8	I drive a Hummer H2.
399	0.48706388	296	8	Making a strong business case for change.
400	3.19284821	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	41.63773608	288	1	Yo
402	42.42490911	293	10	It is a type of online video sharing application.
403	32.92814136	292	5	Building rapport is critical.
404	18.21137977	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.52691031	291	9	In Seattle, and working on this app.
406	7.21109056	298	6	I'm not a liar.
407	0.50296521	297	9	We're planning to meet up with friends.
408	43.85856342	289	2	Congratulations!
409	0.21050286	293	0	
410	0.73517704	291	15	I don't know.  Perhaps you didn't ask the right question.
411	43.43621039	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.74460793	293	6	What are you doing later?
413	0.37047482	296	6	Communicating clearly and patiently.
414	42.53583670	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	36.87759638	296	9	We would wish you a Happy Passover.
416	0.95481873	295	11	I got the package and will get right to it.
417	0.46378493	297	8	You could try leaving an open alternative.
418	6.15610528	293	18	The right place depends on your destination and what you're going to do in the destination.
419	30.02806878	291	15	A few ways to find the right therapist who can help with this issue.
420	14.15731287	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	6.04456735	292	11	Ask more questions and make the best of the situation.
422	42.79238129	294	11	I'm not sure if I like it or not.
423	0.48167014	308	8	I'm not sure how to respond.
424	1.70291948	289	12	I'm so glad you invited me to this wonderful network.
425	44.37581754	305	9	I'm sorry, I don't know.
426	42.50706577	292	12	It sounds like your parents are already working on these things with
427	28.24871206	295	9	Noting and repeating the most important items.
428	0.34857917	300	5	Use the text function.
429	1.51859260	300	10	What is the average salary of a college student?
430	1.71134639	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	44.46487808	303	12	"BRAIN, we don't have a clue."
432	36.53988004	303	10	I wouldn't recommend it - tattoos are painful.
433	5.34837055	297	6	Keep it clean and organized.
434	22.64800239	300	9	You need to take things slow when dating.
435	41.53715253	296	10	I come from the wilds of the internet.
436	2.49612904	299	12	Have an organized and well-made plan and stay focused.
437	8.55758929	300	9	We have some good pizza in the fridge.
438	14.14222097	303	9	You can’t see the heat.
439	10.21923089	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48513961	296	9	Negotiate and stick to your plan.
441	39.84773231	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.73483920	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.26739645	294	12	No, it's a bit too early in the year.
444	40.33166194	295	10	Your car is not a friggin' awesome!!!
445	39.44117785	289	8	[CUT TO COMMERCIAL]
446	43.04345965	312	10	I'm planning a surprise party with my friends.
447	21.25247383	296	9	I love kim, she's so sweet
448	0.69890714	293	4	No plans yet...
449	1.47872400	295	5	Have a safe journey.
450	5.14620352	302	5	Practice makes perfect.
451	8.34494543	301	11	Negotiation and using the best strategy for the situation.
452	2.18112564	295	5	Phone numbers aren't public
453	40.64539814	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.50366449	297	11	If you want to play, just get one.<|endoftext|>
455	20.41691566	296	15	You may want to start with something simple and continue with more complex issues.
456	1.15850592	295	4	We made it.
457	0.53981924	299	10	Send a list of specific concerns to the hiring manager
458	0.73324108	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.46575022	302	8	Cheer others up and smile often.
460	40.02569079	293	3	Please advise.
461	2.72490096	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	45.80921531	328	7	Practice, practice, practice!
463	0.31376243	304	4	Let's go!
464	9.81521845	300	7	Check the ASEEES website.
465	43.89789939	299	13	Hello, welcome to the store, how can I help you?
466	1.45586753	300	15	Yes, it should be coming out sometime in the next week or so.
467	47.82078457	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	17.91510987	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	43.82998848	305	13	We are in negotiations to co-finance Aquaman 2.
