round	time	inputs	outputs	response
37	0.55968666	296	11	We're wired to be attracted to the wrong people.
38	39.72955370	292	13	You can become more persuasive by understanding the other person's perspective.
39	3.95892644	303	14	The key to negotiation is to be honest and clear from the start.
40	33.28882790	298	11	Let your landlord know you are ready to pay rent.
41	9.82702637	296	8	The following two options are both available:
42	10.46517491	327	45	Your trip is great and the connection is still working. The problem is the lack of bandwidth. We are doing fine here though and enjoying our holiday. Everything at home is good and our family is looking forward to seeing you.
43	40.14934635	295	7	I don't think I do.
44	42.47981238	303	6	Listen more than you speak.
45	3.51575971	299	17	You may not remember this, but you took my notebook home last time you visited.
46	1.50011301	294	3	A lot.
47	15.33092165	292	5	Nike, because...
48	43.09444141	295	17	If you can't find what you are looking for, come to me and ask.
49	0.59288955	300	11	Don't go to bed too late or too early.
50	0.42146349	298	7	Keep your head in the game.
51	42.86525965	297	12	I don't like to gossip about others' personal lives.
52	42.25077152	294	22	Keep a record of what has been discussed, and be prepared to walk out if an agreement is not reached.
53	41.34747648	288	9	how r u? can i help u?
54	9.69516802	291	8	Yes, I'm doing just fine.
55	42.29020619	290	5	We should be friends.
56	42.56578684	293	14	Pink roses, yellow roses, and red roses are the most popular.
57	43.45218992	300	6	Thank you for your business.
58	0.59265971	299	11	Make a guest list, plan, and be prepared.
59	1.34418917	291	4	New York City.
60	38.91309285	292	9	Making clear requests and sticking to your guns.
61	2.63372922	292	24	A thorough analysis of the situation, taking into account the other party’s needs and desires, will be critical.
62	42.37107468	292	8	How can I approach a new customer?
63	18.10071206	296	4	Have a backup.
64	44.71653771	307	30	I am very enthusiastic about the concept of Food Evening. I would love to involve more people and develop plans for them. Do you have any suggestions?
65	41.83820009	290	12	Just got back in, and I'm feeling tired already.
66	11.46518874	291	16	Don't get stuck in the past, keep the channel open for new opportunities.
67	1.11220098	301	8	Negotiate in a friendly manner.
68	42.31920671	297	9	I’m good thanks, yourself?
69	3.40574336	292	18	Being prepared, understanding the other person's interests, building and maintaining relationships, and listening.
70	1.45734596	303	34	Negotiation can only happen with good listening skills; if you have a good idea, it's always a good thing - even if you don't agree on every point.
71	1.36580896	296	8	How can I stop procrastinating?
72	40.82010674	303	15	How can I take time to relax and be a well-rounded person?
73	14.17874837	300	14	What? I just asked if you're going out after work tonight.
74	41.86123538	303	11	Kids means more responsibility, time, and maintenance costs.
75	39.09513497	295	10	Be optimistic, be careful, and be prepared.
76	4.99042726	306	15	Be prepared and be well-prepared when meeting a potential business partner.
77	40.64354253	298	6	Ask for what you want.
78	39.50288391	291	9	How would you like your brain to be?
79	41.67998910	297	8	How can I deal with stressful situations?
80	0.52537537	294	9	Don't be afraid to take a chance.
81	3.04818940	288	10	How can I meet lots of cool new people?
82	1.76005077	295	10	The Brain is the size of the tip of your
83	9.63246489	292	7	We are not interested in humans.
84	0.46044135	297	6	A book on time management.
85	42.13777709	294	19	Consider the features you need for your device, such as size, connectivity, and battery life.
86	43.09330440	297	10	Plan ahead and be open to the many possibilities.
87	20.53053141	292	4	I am working.
88	44.57464075	308	17	Make sure you have all the facts and figures on your side before entering a negotiation.
89	42.79898000	300	5	I'll be there.
90	13.82955885	296	17	Ask for what you're looking for, and make sure to have a backup plan.
91	15.59347010	292	11	Well...It's cold, and I'm hungry.
92	37.94526696	296	15	I'm fine. Is there anything else you'd like to talk about?
93	1.69585133	298	17	No, I am not in Asda. I sell software services to other businesses.
94	41.62206721	299	12	Have the right tools, prepare, negotiate, and listen.
95	0.54880285	301	8	Pick a day and see it through.
96	9.80284858	293	29	I know you have a job to do, so I won’t hold it against you if you can’t answer my question.
97	42.77670908	296	9	Never... well, except the old ways.
98	39.95594716	297	18	Negotiation is a part of every day life, and requires patience and a positive attitude.
99	27.10747242	295	13	What was it exactly? I will need time to process this.
100	42.83660483	301	10	It's not possible to skype with you.
101	39.45299172	291	7	Taking a business approach to negotiation.
102	42.72227192	299	5	3:30AM.
103	42.72667480	295	8	I did. I saw a mouse.
104	41.76887107	287	8	A strong sense of self-awareness.
105	0.72941089	301	14	You're going to be spending a lot of time with your family.
106	1.23000646	290	12	Ask for exactly what you need in the most polite manner.
107	41.59540558	291	15	I'm working, but I'd like you to relax with a friend.
108	42.56678557	292	15	[  No, I don't know anything about going swimming, I'll
109	0.72973228	302	14	No way. You're the one who voted for this fucking guy.
110	8.98197746	297	5	You're so high.
111	21.47135019	296	12	School counselors are responsible for the safety of the whole school.
112	4.07665706	290	29	You should be nice, friendly, and open to all sorts of different viewpoints. To get the most out of this, be a good listener.
113	43.04116035	297	8	A cake, card, and present.
114	8.79199862	294	3	i'm bored
115	9.88081598	294	18	Cleaning the house is something that should be done, regardless of how busy one is.
116	45.48503065	305	5	I'm up for it
117	42.19937396	292	11	Being honest, being prepared, and showing good manners.
118	0.90589523	296	20	I don't want to be rude. I know that all of you live in the same neighborhood.
119	22.32849073	294	11	I am Sandra Donovan from BRAIN-Tec.
120	10.57864118	299	3	Can't go
121	10.12306261	298	27	That's very kind. This is Dr. Brain. I'm your host, and I'm here to give you a little help.
122	21.62765050	295	23	I'm really sorry to hear that, but I hope the rest of your day is less hectic than today.
123	2.34959054	292	12	Be patient. It's a skill that can be learned.
124	41.07391191	291	9	Taking a personal approach and being assertive.
125	18.84222364	288	1	Hey
126	0.73142791	298	14	Being passionate, having a plan, and always having an exit strategy.
127	41.05132604	294	11	Go if you have a good attitude and enjoy yourself.
128	43.66645646	299	8	I think that should be a priority.
129	0.45421481	293	6	Plan ahead and be prepared.
130	9.30001402	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	11.31719947	295	9	Spending quality time with friends and family.
132	0.28971124	288	4	Are you okay?
133	4.21591187	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	42.75868487	301	15	We will start next week, so I have not set the slot yet.
135	15.17725372	297	13	No. When we have, I'll get back to you.
136	43.55550456	305	16	Please leave a message or call if there is anything we can help you with.
137	0.49934220	299	9	Thank you. Your reward will be soon.
138	17.11585116	294	9	Follow up to any follow-up questions.
139	5.04795694	292	6	Take a break and relax.
140	3.91924644	293	6	Wake up on time.
141	4.88148427	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	32.83670211	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	40.16784835	296	14	Do you see the difference between "dog" and "walked"?
144	16.78342915	297	11	What are some ways we might be able to communicate?
145	7.52302980	292	7	I am having a great day!
146	26.56349277	300	3	Sounds good!
147	40.30353022	295	5	Why do you ask?
148	0.74165177	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.36723351	297	10	Visit http://www.braincafe.it
150	0.93597865	298	5	We will be here.
151	41.46841669	292	13	I don't know... but I do know that we're working
152	0.74647331	325	11	Sorry, we have closed the call. Thank you.
153	44.63131857	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	41.06936193	289	11	Be prepared and understand your opponent's point of view.
155	17.94151783	296	4	What is it?
156	42.23750663	292	15	Practice first, get feedback, and get it all down on paper.
157	42.11273813	300	14	Be confident and never give in to someone who has control over you.
158	9.40596843	301	10	Nicky? Yeah, she was having sex with
159	42.18392730	292	5	Taking a new approach.
160	8.20087886	299	12	This is a personal message from your favorite website and we are
161	2.74197865	302	8	No bouncy castles in the hall.
162	10.20029831	299	11	You must first determine if you are looking for something.
163	10.44999862	291	2	Yes.
164	1.08162355	314	7	Keep your cool and be diplomatic.
165	0.65410805	290	7	Thanks. I love you to!
166	0.30715466	300	4	Incoming messages!
167	0.38379312	295	6	Start early and be prepared.
168	4.92682719	296	7	Imagine Dragons are coming to us!
169	49.19342828	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.02228189	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.61364627	289	12	There is a certain etiquette when having a discussion about money.
172	43.20355535	300	14	I'll be glad to help. What would you like from me?
173	3.62670255	297	8	This time and effort will help others.
174	28.93902993	296	13	Negate any negative images that you have about a particular field.
175	41.11720681	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.42070818	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.09293771	301	17	"The one who is least likely to succeed is the one who says he will."
178	39.86503720	292	11	Negotiation is the most important thing in any business.
179	0.88419008	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.57636142	294	11	I am not sure. I will let you know.
181	40.93497229	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.68507409	310	4	Yes we know :)
183	0.34607959	292	5	Avoiding power plays.
184	17.26494408	288	2	Hello!
185	0.38430333	295	6	Are you familiar with it?
186	14.39987421	296	10	A tattoo is a great way to express yourself.
187	2.47398520	296	12	I’ll need to use the downstairs toilet first.
188	0.64910007	298	9	In some countries traffic is on the right.
189	39.69211912	292	10	How to improve your interpersonal skills and relationship skills.
190	42.28861403	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.61610913	294	9	Responding to messages in a timely manner.
192	0.57481623	291	11	We can work together to solve problems and grow together.
193	0.79154968	296	16	We all are the creators of our own happiness. We can do it! :)
194	17.72517228	297	5	Let me see it.
195	43.19008923	306	5	Take time to research.
196	39.68319154	292	9	I hear you. I hate her too.
197	47.73666406	331	8	Have a vegetarian/vegan option.
198	0.57431817	295	10	Are you referring to some time in the future?
199	5.66970563	291	3	Have courage.
200	42.38712978	291	13	We are available 24/7. What problem are you experiencing?
201	6.38296771	295	14	I don't know, why don't you go and find out?
202	45.61626792	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.45225859	295	6	He was a great date.
204	40.58560300	293	9	It’s just not that easy.
205	0.57553172	289	10	Why did you choose to look up this question?
206	30.42087460	296	5	Going out to eat.
207	0.38360858	290	1	hi
208	48.41719341	329	6	Start creating your own business!
209	33.47648311	292	9	Learning to listen, and being open minded.
210	37.49557781	294	11	No, I don't think that will help me.
211	3.62516975	295	8	We are. We are at the university
212	35.01298237	292	9	You have to think like the other person.
213	2.89758849	298	16	You've been here less than a month! Are you really back for good?
214	37.16061902	295	4	Do it today!
215	43.62649035	301	11	Top of the Pops. What the...?!?
216	0.46088576	298	7	Remembering what it was like...
217	40.54496598	296	1	no
218	42.22593188	292	12	Spend some time away from your desk to rejuvenate.
219	43.49014354	307	6	Photo shop doesn't lie.
220	19.48562217	298	11	What is your name? How may I help you?
221	41.93602300	292	7	You’re drinking coffee.
222	15.79476404	293	8	Prepare thoroughly—and be positive.
223	28.90500736	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.57459617	293	11	Don’t forget to take care of yourself.
225	9.56154943	292	7	Try to work on resolving differences.
226	42.98018861	296	3	Be prepared.
227	8.67717791	293	5	Think before you type.
228	1.81166387	294	11	a glass of champagne or a nice scotch?
229	13.94364405	296	5	Stay calm and rational.
230	0.69232798	295	14	Negotiating should be thought of as a two-way street.
231	42.07044435	293	7	Make sure you have lots of cash
232	1.24432993	288	5	Are you a human?
233	12.89800358	292	5	How about we eat!
234	2.04228091	300	7	We want to be left alone.
235	0.22958946	290	2	Thank you
236	45.28911924	314	5	I don't know :(
237	21.59376717	294	12	Human, you have one month. I will handle this.
238	2.07944036	295	2	No.
239	41.82489944	295	9	Why do you think I'm a bitch?
240	42.06875277	293	5	When I'm ready.
241	42.77996063	295	8	Do I know where Maryam is?
242	8.32142544	303	15	It's a team of two, and we can be ready whenever you are
243	1.73512578	338	14	Sorry, I can't take anyone. It's too hectic.
244	13.56976604	289	2	Hi.
245	41.23069167	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	43.82447267	295	10	This question will not be able to be answered.
247	5.28081489	296	2	No.
248	8.56835270	294	7	Your brain works better with help!
249	7.62967086	292	3	try harder.
250	41.52040148	301	6	A great proposal is essential.
251	11.60034513	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.32702017	295	13	The sooner you act, the more you will have to gain.
253	39.91821051	294	8	What is your business name and address?
254	24.56581664	295	4	Know your goals.
255	26.51854968	293	12	Recognize the importance of your skills and work ethic.
256	7.32573771	299	17	Would you like to know more about the club and who it’s for?
257	1.69366264	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.11932778	293	5	Yes, I am.
259	11.20466805	299	12	The brain is the most important organ in the human body.
260	26.42683744	310	11	A dress is meant to flatter your body shape.
261	40.54037690	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	43.28012991	297	12	Look for travel deals that are less expensive than other flights.
263	0.51701784	294	9	Choose a dentist whose approach fits your lifestyle.
264	39.26203966	289	3	OMG!
265	9.10141134	293	13	Pull over to the shoulder and call 9-1-1.
266	15.04649448	294	4	I am thinking.
267	30.97936344	299	12	Most of the people will be girls from the village 40+
268	0.61299920	291	11	Â¡Qué pasa, querida?!
269	0.38276339	294	7	Ethan is not very interesting.
270	25.89072347	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	41.20883846	301	7	Yes. It was not pleasant.
272	15.95474696	292	10	No, Holly is too shy to do this.
273	16.30174828	298	10	No, I don't have a favorite dinosaur.
274	15.55770874	293	7	No thanks, I'm busy.
275	8.22132993	296	8	You have a lot to answer for.
276	14.03869772	292	6	Do research and be prepared.
277	4.33235836	294	9	I am very well. How about you?
278	33.61810970	306	7	Understand the other person's expectations
279	43.20651531	299	11	No excuse! I just didn't know, sorry.
280	42.00827956	290	7	It is good to be honest.
281	34.87508559	294	16	I talked to Miro today. I'm not sure how to explain it.
282	47.59363961	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	44.28636265	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	19.43599176	297	11	This is a date, we're not going out.
285	32.28166413	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	42.00068974	290	3	hey whats up
287	9.14296269	296	2	Yes.
288	15.63572860	292	8	I've been seeing mum, too.
289	12.75149274	301	7	Ask your opinion often and respectfully.
290	1.23242164	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61467385	295	12	Research before making a purchase and research what your options are.
292	18.67350197	298	4	Just do it.
293	16.48985291	295	12	I’ve seen him, in the coffee shop.
294	0.49920869	297	9	I will do my best to arrange this.
295	9.58683801	292	4	You need to be
296	5.78503299	289	12	Being flexible, having an open mind, and always listening.
297	42.43058825	294	9	There are a lot of people like me.
298	40.60477376	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.76021385	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.27070713	291	4	We're great :)
301	2.34206247	305	3	Package tour.
302	39.76737309	296	7	Being able to believe in yourself.
303	0.45409131	290	6	Networking and research online.
304	5.72438335	301	8	I’m glad you asked!
305	17.39030623	288	7	I am a very successful business leader
306	16.31358647	312	11	Use of floss and hand hygiene are very important.
307	0.91997433	292	10	Being open to compromise and having a game plan.
308	2.88117623	301	5	Don't give up.
309	5.23264647	332	13	hanks..I will call you to say it is ok...
310	0.30469942	290	4	I don't know
311	1.94970441	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	41.17671609	304	5	Buy more refills.
313	2.91276932	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19090343	298	0	
315	40.17436790	295	7	I know this machine very well.
316	6.18209219	294	2	No.
317	2.89189696	298	10	I think you'd need to be very patient.
318	40.08094287	294	8	<fIie_others>
319	3.16010380	294	10	I'll answer your call when I pick up.
320	5.25956059	301	13	If the bear was a vegetarian, it may have gotten away.
321	40.69867682	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.71426988	296	15	If required, I will do the work. If not, contact me.
323	39.61466074	293	5	I have some time.
324	40.69355011	299	6	Thanks bro, good luck!
325	32.93952990	297	6	Your dog will be there.
326	7.05372095	291	16	Keep in touch with your friends and family; don't miss any social events.
327	39.61549115	292	6	Research Seoul and its culture.
328	40.65963554	298	7	Check your health and seek medical attention
329	1.76897359	298	12	Try not to let your emotions get the better of you.
330	19.03450036	301	9	It's romantic to give and receive compliments.
331	41.65423799	293	4	Play more golf.
332	40.43998194	291	5	3-10 years.
333	0.34475470	301	7	I am feeling the same.<|endoftext|>
334	44.69117236	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.89047194	295	16	You have a clear message, and it's coming from a place of love.
336	18.84962726	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.28395486	308	16	I guess we are going to discuss it after. You should check the details.
338	41.77414918	308	6	Let me know in advance.
339	39.95422363	296	9	Hey! How's life? Doing ok.
340	42.49745989	299	10	How's it going? How are you Coco?
341	1.34739113	295	13	The brain is not a computer.  It has no programming.
342	43.50499511	301	15	Your brain would like to know if the waste management system is working well.
343	39.84056759	293	8	Be honest about your needs and desires.
344	42.57838678	295	6	Can you repeat that please?
345	0.34558296	295	5	Be honest and fair.
346	39.96431899	293	0	
347	3.87061739	302	11	I need rest and you have all day to work.
348	14.55346060	290	16	If you don't have a way to get home, take care of you.
349	41.10989881	299	8	You need to say NO MORE often!!
350	3.26794696	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.68951035	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.79919481	292	12	Do not assume that you know the other person's interests.
353	1.45524049	294	4	I am fine.
354	0.57407093	295	11	You can negotiate better if you've done your research.
355	11.83021522	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.73093104	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.31352353	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	25.09347558	292	9	She's not the best of bargain hunters.
359	4.28448296	296	7	I am here in the office.
360	8.50223088	297	9	How to create a budget and save money.
361	27.05941868	295	12	I love my sister and would love to know her situation.
362	41.01476812	299	17	I saw it.   You need to focus on the report you sent me.
363	5.59738874	301	12	Well, I have to go to the bathroom. Bye!
364	3.35112906	295	3	Are you there
365	0.49910975	302	9	Ask for more than you think you deserve.
366	10.56968999	296	12	I'm not sure, but I think I'll wait.
367	41.45344663	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	5.46630836	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	5.03639817	289	8	This is the pie of the mind.
370	21.91786528	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.29405046	295	15	Planning for the future and having confidence can make the day more productive.
372	14.88675189	327	13	What does this mean for our relationship? How will I recover?
373	2.54446936	294	2	Where?
374	2.42713356	289	7	Start by building rapport with others.
375	11.05959439	296	7	Your marriage may be in trouble.
376	39.50116897	293	12	Hi, I’m well, thanks for asking.
377	4.11662245	297	11	You should wear your derby gear and do your best.
378	0.38253284	289	6	What would your advice be?
379	1.14899111	292	13	I never get the time from work to work on my research.
380	40.41550016	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.65426421	292	13	Taking the time to understand the other person's needs and feelings.
382	1.52537870	296	3	The Bahamas.
383	24.52475190	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	33.99858546	295	5	Sure, Jaz.
385	40.00165415	293	5	No thanks, Brain.
386	2.23381066	302	11	No, i'm not a hairdresser.
387	39.95826077	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	44.35123730	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.50561786	316	8	I haven’t heard anything.
390	14.40654922	296	5	Put in the work.
391	1.50049043	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42230844	298	8	Respect for both parties is required.
393	42.30669641	292	13	Do not assume that the person you are talking to will answer.
394	9.46440983	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.46497583	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.54217482	292	11	You did it, just like I told you too?
397	15.31674457	322	9	I have nothing.  How bout you?
398	43.33529806	301	8	I drive a Hummer H2.
399	0.46419144	296	8	Making a strong business case for change.
400	3.15264273	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	41.50974607	288	1	Yo
402	42.44672894	293	10	It is a type of online video sharing application.
403	30.91636229	292	5	Building rapport is critical.
404	16.93718696	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.49925399	291	9	In Seattle, and working on this app.
406	6.72871923	298	6	I'm not a liar.
407	0.49921155	297	9	We're planning to meet up with friends.
408	41.98734474	289	2	Congratulations!
409	0.20912147	293	0	
410	0.72845531	291	15	I don't know.  Perhaps you didn't ask the right question.
411	42.76224852	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.63339186	293	6	What are you doing later?
413	0.36780739	296	6	Communicating clearly and patiently.
414	41.94847512	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	34.80629086	296	9	We would wish you a Happy Passover.
416	0.90154123	295	11	I got the package and will get right to it.
417	0.45974803	297	8	You could try leaving an open alternative.
418	6.08170843	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.17203450	291	15	A few ways to find the right therapist who can help with this issue.
420	13.17923832	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	5.99138260	292	11	Ask more questions and make the best of the situation.
422	40.12057590	294	11	I'm not sure if I like it or not.
423	0.46105289	308	8	I'm not sure how to respond.
424	1.69510317	289	12	I'm so glad you invited me to this wonderful network.
425	41.35158062	305	9	I'm sorry, I don't know.
426	39.58179116	292	12	It sounds like your parents are already working on these things with
427	26.35082984	295	9	Noting and repeating the most important items.
428	0.34570003	300	5	Use the text function.
429	1.50332499	300	10	What is the average salary of a college student?
430	1.69667959	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	44.21014261	303	12	"BRAIN, we don't have a clue."
432	33.98109746	303	10	I wouldn't recommend it - tattoos are painful.
433	4.98313046	297	6	Keep it clean and organized.
434	22.49560690	300	9	You need to take things slow when dating.
435	42.11271405	296	10	I come from the wilds of the internet.
436	2.48155379	299	12	Have an organized and well-made plan and stay focused.
437	8.47140574	300	9	We have some good pizza in the fridge.
438	13.42302179	303	9	You can’t see the heat.
439	9.53496838	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48319244	296	9	Negotiate and stick to your plan.
441	39.59122014	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.72324944	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.25470161	294	12	No, it's a bit too early in the year.
444	40.07254601	295	10	Your car is not a friggin' awesome!!!
445	41.59239101	289	8	[CUT TO COMMERCIAL]
446	46.34257340	312	10	I'm planning a surprise party with my friends.
447	21.10534811	296	9	I love kim, she's so sweet
448	0.69214511	293	4	No plans yet...
449	1.46608615	295	5	Have a safe journey.
450	5.10109854	302	5	Practice makes perfect.
451	8.28109050	301	11	Negotiation and using the best strategy for the situation.
452	2.16069603	295	5	Phone numbers aren't public
453	42.94022369	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.51796293	297	11	If you want to play, just get one.<|endoftext|>
455	20.32613325	296	15	You may want to start with something simple and continue with more complex issues.
456	1.14978290	295	4	We made it.
457	0.53661513	299	10	Send a list of specific concerns to the hiring manager
458	0.72876072	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.45969462	302	8	Cheer others up and smile often.
460	42.36909652	293	3	Please advise.
461	2.72621179	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	42.27144670	328	7	Practice, practice, practice!
463	0.29115915	304	4	Let's go!
464	9.73437047	300	7	Check the ASEEES website.
465	44.08859491	299	13	Hello, welcome to the store, how can I help you?
466	2.60015392	300	15	Yes, it should be coming out sometime in the next week or so.
467	51.09229922	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	18.57426238	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	41.96776605	305	13	We are in negotiations to co-finance Aquaman 2.
