round	time	inputs	outputs	response
125	18.76202822	288	1	Hey
126	0.72864151	298	14	Being passionate, having a plan, and always having an exit strategy.
127	42.35656309	294	11	Go if you have a good attitude and enjoy yourself.
128	43.02584791	299	8	I think that should be a priority.
129	0.38461328	293	6	Plan ahead and be prepared.
130	8.91885257	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	12.94615364	295	9	Spending quality time with friends and family.
132	0.28888345	288	4	Are you okay?
133	4.19503355	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	42.28895283	301	15	We will start next week, so I have not set the slot yet.
135	15.03605533	297	13	No. When we have, I'll get back to you.
136	43.06376529	305	16	Please leave a message or call if there is anything we can help you with.
137	0.49637103	299	9	Thank you. Your reward will be soon.
138	19.11561632	294	9	Follow up to any follow-up questions.
139	5.04028654	292	6	Take a break and relax.
140	3.92282963	293	6	Wake up on time.
141	3.96217799	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	33.30181289	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	39.96755314	296	14	Do you see the difference between "dog" and "walked"?
144	18.23445439	297	11	What are some ways we might be able to communicate?
145	8.30071425	292	7	I am having a great day!
146	26.57160807	300	3	Sounds good!
147	42.81937790	295	5	Why do you ask?
148	0.61232162	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.11310863	297	10	Visit http://www.braincafe.it
150	0.76669502	298	5	We will be here.
151	41.44095159	292	13	I don't know... but I do know that we're working
152	0.61930132	325	11	Sorry, we have closed the call. Thank you.
153	41.77731180	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	40.06633878	289	11	Be prepared and understand your opponent's point of view.
155	19.23252416	296	4	What is it?
156	40.46310711	292	15	Practice first, get feedback, and get it all down on paper.
157	43.21179724	300	14	Be confident and never give in to someone who has control over you.
158	8.88003564	301	10	Nicky? Yeah, she was having sex with
159	39.76376820	292	5	Taking a new approach.
160	8.13946342	299	12	This is a personal message from your favorite website and we are
161	2.89987373	302	8	No bouncy castles in the hall.
162	12.17873263	299	11	You must first determine if you are looking for something.
163	10.41698337	291	2	Yes.
164	1.07703018	314	7	Keep your cool and be diplomatic.
165	0.65179324	290	7	Thanks. I love you to!
166	0.30570030	300	4	Incoming messages!
167	0.38231182	295	6	Start early and be prepared.
168	4.91340661	296	7	Imagine Dragons are coming to us!
169	51.55183792	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.01939464	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.60851622	289	12	There is a certain etiquette when having a discussion about money.
172	40.82271457	300	14	I'll be glad to help. What would you like from me?
173	3.61032200	297	8	This time and effort will help others.
174	28.71264648	296	13	Negate any negative images that you have about a particular field.
175	42.80568600	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.41894412	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.13041878	301	17	"The one who is least likely to succeed is the one who says he will."
178	39.66335440	292	11	Negotiation is the most important thing in any business.
179	0.87922096	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.57267833	294	11	I am not sure. I will let you know.
181	41.74324846	292	12	Having a clear goal in mind before you begin your negotiation.
182	12.51798987	310	4	Yes we know :)
183	0.40168238	292	5	Avoiding power plays.
184	18.26187134	288	2	Hello!
185	0.38310027	295	6	Are you familiar with it?
186	14.38782072	296	10	A tattoo is a great way to express yourself.
187	2.86599612	296	12	I’ll need to use the downstairs toilet first.
188	0.78145838	298	9	In some countries traffic is on the right.
189	42.10787654	292	10	How to improve your interpersonal skills and relationship skills.
190	43.73587012	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.60919714	294	9	Responding to messages in a timely manner.
192	0.57284355	291	11	We can work together to solve problems and grow together.
193	0.78732014	296	16	We all are the creators of our own happiness. We can do it! :)
194	18.66236258	297	5	Let me see it.
195	44.35145497	306	5	Take time to research.
196	40.21612501	292	9	I hear you. I hate her too.
197	46.68452406	331	8	Have a vegetarian/vegan option.
198	0.57326698	295	10	Are you referring to some time in the future?
199	5.31706500	291	3	Have courage.
200	42.97758508	291	13	We are available 24/7. What problem are you experiencing?
201	6.12739468	295	14	I don't know, why don't you go and find out?
202	44.80724764	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.44808292	295	6	He was a great date.
204	39.51145577	293	9	It’s just not that easy.
205	0.57327294	289	10	Why did you choose to look up this question?
206	29.30641961	296	5	Going out to eat.
207	0.44804525	290	1	hi
208	45.79702806	329	6	Start creating your own business!
209	34.18221879	292	9	Learning to listen, and being open minded.
210	38.01391315	294	11	No, I don't think that will help me.
211	3.61200023	295	8	We are. We are at the university
212	34.19670796	292	9	You have to think like the other person.
213	2.34123635	298	16	You've been here less than a month! Are you really back for good?
214	35.58409381	295	4	Do it today!
215	43.92721438	301	11	Top of the Pops. What the...?!?
216	0.45874953	298	7	Remembering what it was like...
217	40.04263043	296	1	no
218	42.12474418	292	12	Spend some time away from your desk to rejuvenate.
219	43.21227098	307	6	Photo shop doesn't lie.
220	22.45798707	298	11	What is your name? How may I help you?
221	40.38539934	292	7	You’re drinking coffee.
222	16.83571124	293	8	Prepare thoroughly—and be positive.
223	29.67106915	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.68492174	293	11	Don’t forget to take care of yourself.
225	10.08361340	292	7	Try to work on resolving differences.
226	42.67827964	296	3	Be prepared.
227	7.25605512	293	5	Think before you type.
228	1.80339980	294	11	a glass of champagne or a nice scotch?
229	13.85749865	296	5	Stay calm and rational.
230	0.68587399	295	14	Negotiating should be thought of as a two-way street.
231	41.86753440	293	7	Make sure you have lots of cash
232	1.23647618	288	5	Are you a human?
233	13.63142419	292	5	How about we eat!
234	2.03558016	300	7	We want to be left alone.
235	0.22855806	290	2	Thank you
236	43.69703579	314	5	I don't know :(
237	21.37930751	294	12	Human, you have one month. I will handle this.
238	1.68982482	295	2	No.
239	41.33893585	295	9	Why do you think I'm a bitch?
240	40.70356917	293	5	When I'm ready.
241	42.26195765	295	8	Do I know where Maryam is?
242	8.32355785	303	15	It's a team of two, and we can be ready whenever you are
243	1.73719907	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.43342090	289	2	Hi.
245	43.55022788	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	42.61066842	295	10	This question will not be able to be answered.
247	6.45704627	296	2	No.
248	9.29938459	294	7	Your brain works better with help!
249	7.62781978	292	3	try harder.
250	40.35940933	301	6	A great proposal is essential.
251	13.02103996	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.30687404	295	13	The sooner you act, the more you will have to gain.
253	40.00119710	294	8	What is your business name and address?
254	24.55565095	295	4	Know your goals.
255	28.68415093	293	12	Recognize the importance of your skills and work ethic.
256	7.35469747	299	17	Would you like to know more about the club and who it’s for?
257	1.68850183	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.09098959	293	5	Yes, I am.
259	11.18887281	299	12	The brain is the most important organ in the human body.
260	28.51259470	310	11	A dress is meant to flatter your body shape.
261	39.64694166	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	43.33174658	297	12	Look for travel deals that are less expensive than other flights.
263	0.49680471	294	9	Choose a dentist whose approach fits your lifestyle.
264	41.03438044	289	3	OMG!
265	9.21980119	293	13	Pull over to the shoulder and call 9-1-1.
266	14.98644185	294	4	I am thinking.
267	30.88534594	299	12	Most of the people will be girls from the village 40+
268	0.61254263	291	11	Â¡Qué pasa, querida?!
269	0.38225865	294	7	Ethan is not very interesting.
270	25.68223643	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	40.97644067	301	7	Yes. It was not pleasant.
272	15.79583144	292	10	No, Holly is too shy to do this.
273	16.26079869	298	10	No, I don't have a favorite dinosaur.
274	15.54621601	293	7	No thanks, I'm busy.
275	8.12922311	296	8	You have a lot to answer for.
276	13.94143486	292	6	Do research and be prepared.
277	4.30183005	294	9	I am very well. How about you?
278	32.51089239	306	7	Understand the other person's expectations
279	40.27655888	299	11	No excuse! I just didn't know, sorry.
280	40.73995638	290	7	It is good to be honest.
281	33.68020296	294	16	I talked to Miro today. I'm not sure how to explain it.
282	43.87863994	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	41.13908148	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	19.43434739	297	11	This is a date, we're not going out.
285	33.59472704	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	39.40545177	290	3	hey whats up
287	9.07185221	296	2	Yes.
288	15.53562403	292	8	I've been seeing mum, too.
289	12.70054340	301	7	Ask your opinion often and respectfully.
290	1.22472000	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61199164	295	12	Research before making a purchase and research what your options are.
292	18.67189217	298	4	Just do it.
293	16.31598997	295	12	I’ve seen him, in the coffee shop.
294	0.49420357	297	9	I will do my best to arrange this.
295	9.44000316	292	4	You need to be
296	5.76579213	289	12	Being flexible, having an open mind, and always listening.
297	39.77316952	294	9	There are a lot of people like me.
298	40.32879162	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.36724305	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.25183892	291	4	We're great :)
301	2.34395790	305	3	Package tour.
302	39.78961039	296	7	Being able to believe in yourself.
303	0.38654876	290	6	Networking and research online.
304	4.63545752	301	8	I’m glad you asked!
305	16.12293744	288	7	I am a very successful business leader
306	16.30028057	312	11	Use of floss and hand hygiene are very important.
307	0.91701961	292	10	Being open to compromise and having a game plan.
308	2.86701298	301	5	Don't give up.
309	5.21427059	332	13	hanks..I will call you to say it is ok...
310	0.30400085	290	4	I don't know
311	1.94241905	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	42.02864027	304	5	Buy more refills.
313	3.55449128	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.21160269	298	0	
315	41.66294479	295	7	I know this machine very well.
316	6.15777564	294	2	No.
317	2.88120484	298	10	I think you'd need to be very patient.
318	42.22186160	294	8	<fIie_others>
319	3.14710474	294	10	I'll answer your call when I pick up.
320	5.22664571	301	13	If the bear was a vegetarian, it may have gotten away.
321	42.89657211	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.71161842	296	15	If required, I will do the work. If not, contact me.
323	40.14765835	293	5	I have some time.
324	43.20356727	299	6	Thanks bro, good luck!
325	33.96753812	297	6	Your dog will be there.
326	7.06370091	291	16	Keep in touch with your friends and family; don't miss any social events.
327	39.61130357	292	6	Research Seoul and its culture.
328	43.04546142	298	7	Check your health and seek medical attention
329	1.76479650	298	12	Try not to let your emotions get the better of you.
330	19.04171062	301	9	It's romantic to give and receive compliments.
331	39.39329505	293	4	Play more golf.
332	39.49425745	291	5	3-10 years.
333	0.34270811	301	7	I am feeling the same.<|endoftext|>
334	44.02733970	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.34249544	295	16	You have a clear message, and it's coming from a place of love.
336	17.31077981	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.25502110	308	16	I guess we are going to discuss it after. You should check the details.
338	44.43484950	308	6	Let me know in advance.
339	42.21862459	296	9	Hey! How's life? Doing ok.
340	42.77004576	299	10	How's it going? How are you Coco?
341	1.35515189	295	13	The brain is not a computer.  It has no programming.
342	41.82834315	301	15	Your brain would like to know if the waste management system is working well.
343	39.72148633	293	8	Be honest about your needs and desires.
344	42.85775518	295	6	Can you repeat that please?
345	0.36330795	295	5	Be honest and fair.
346	42.11959100	293	0	
347	3.86782074	302	11	I need rest and you have all day to work.
348	14.56065440	290	16	If you don't have a way to get home, take care of you.
349	43.54375577	299	8	You need to say NO MORE often!!
350	3.46469450	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.69078612	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.80944371	292	12	Do not assume that you know the other person's interests.
353	1.46175575	294	4	I am fine.
354	0.57500839	295	11	You can negotiate better if you've done your research.
355	11.78226638	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.72846746	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.30848098	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	26.35484481	292	9	She's not the best of bargain hunters.
359	4.52648902	296	7	I am here in the office.
360	8.51392317	297	9	How to create a budget and save money.
361	26.95427012	295	12	I love my sister and would love to know her situation.
362	43.78988075	299	17	I saw it.   You need to focus on the report you sent me.
363	5.57583284	301	12	Well, I have to go to the bathroom. Bye!
364	3.33896756	295	3	Are you there
365	0.49763298	302	9	Ask for more than you think you deserve.
366	10.59314966	296	12	I'm not sure, but I think I'll wait.
367	42.57978344	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.66973114	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.57194662	289	8	This is the pie of the mind.
370	21.89591551	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.24276614	295	15	Planning for the future and having confidence can make the day more productive.
372	14.61305594	327	13	What does this mean for our relationship? How will I recover?
373	2.52436066	294	2	Where?
374	2.40799165	289	7	Start by building rapport with others.
375	11.04703093	296	7	Your marriage may be in trouble.
376	41.76495957	293	12	Hi, I’m well, thanks for asking.
377	4.13765025	297	11	You should wear your derby gear and do your best.
378	0.38202882	289	6	What would your advice be?
379	1.15106511	292	13	I never get the time from work to work on my research.
380	42.88395476	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.66933274	292	13	Taking the time to understand the other person's needs and feelings.
382	1.51732469	296	3	The Bahamas.
383	24.45773864	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	35.15914178	295	5	Sure, Jaz.
385	43.56667042	293	5	No thanks, Brain.
386	2.35910892	302	11	No, i'm not a hairdresser.
387	43.32593131	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	45.83986473	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.47931910	316	8	I haven’t heard anything.
390	14.61721134	296	5	Put in the work.
391	1.49223089	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.43141413	298	8	Respect for both parties is required.
393	42.17578793	292	13	Do not assume that the person you are talking to will answer.
394	9.42089891	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.45612144	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.53773975	292	11	You did it, just like I told you too?
397	15.27454782	322	9	I have nothing.  How bout you?
398	43.14269233	301	8	I drive a Hummer H2.
399	0.46475768	296	8	Making a strong business case for change.
400	3.14368415	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	42.07544422	288	1	Yo
402	41.76497364	293	10	It is a type of online video sharing application.
403	32.36309958	292	5	Building rapport is critical.
404	17.88617063	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.49726009	291	9	In Seattle, and working on this app.
406	6.70778012	298	6	I'm not a liar.
407	0.49769115	297	9	We're planning to meet up with friends.
408	41.86716056	289	2	Congratulations!
409	0.20936298	293	0	
410	0.72646284	291	15	I don't know.  Perhaps you didn't ask the right question.
411	42.49403048	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.62366462	293	6	What are you doing later?
413	0.36493635	296	6	Communicating clearly and patiently.
414	42.71898389	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	34.76361632	296	9	We would wish you a Happy Passover.
416	0.93978000	295	11	I got the package and will get right to it.
417	0.45969176	297	8	You could try leaving an open alternative.
418	6.08276415	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.72137666	291	15	A few ways to find the right therapist who can help with this issue.
420	13.46279836	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	5.97179008	292	11	Ask more questions and make the best of the situation.
422	43.05450225	294	11	I'm not sure if I like it or not.
423	0.49459100	308	8	I'm not sure how to respond.
424	1.68834877	289	12	I'm so glad you invited me to this wonderful network.
425	44.26457119	305	9	I'm sorry, I don't know.
426	41.58003640	292	12	It sounds like your parents are already working on these things with
427	27.74449563	295	9	Noting and repeating the most important items.
428	0.34419751	300	5	Use the text function.
429	1.49797869	300	10	What is the average salary of a college student?
430	1.68958688	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	45.55157018	303	12	"BRAIN, we don't have a clue."
432	36.61296725	303	10	I wouldn't recommend it - tattoos are painful.
433	5.23072886	297	6	Keep it clean and organized.
434	23.55086589	300	9	You need to take things slow when dating.
435	43.77221608	296	10	I come from the wilds of the internet.
436	2.60443473	299	12	Have an organized and well-made plan and stay focused.
437	8.45108914	300	9	We have some good pizza in the fridge.
438	13.37116194	303	9	You can’t see the heat.
439	9.53587484	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48273444	296	9	Negotiate and stick to your plan.
441	42.23922849	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.86229897	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.45925140	294	12	No, it's a bit too early in the year.
444	43.20525861	295	10	Your car is not a friggin' awesome!!!
445	41.80698156	289	8	[CUT TO COMMERCIAL]
446	47.47499299	312	10	I'm planning a surprise party with my friends.
447	22.25065923	296	9	I love kim, she's so sweet
448	0.69043422	293	4	No plans yet...
449	1.45989037	295	5	Have a safe journey.
450	5.08896112	302	5	Practice makes perfect.
451	8.26209331	301	11	Negotiation and using the best strategy for the situation.
452	2.15856862	295	5	Phone numbers aren't public
453	42.36294246	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.51702261	297	11	If you want to play, just get one.<|endoftext|>
455	20.23812151	296	15	You may want to start with something simple and continue with more complex issues.
456	1.14951134	295	4	We made it.
457	0.53555536	299	10	Send a list of specific concerns to the hiring manager
458	0.72754478	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.45962906	302	8	Cheer others up and smile often.
460	42.67870259	293	3	Please advise.
461	2.84865832	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	45.25707674	328	7	Practice, practice, practice!
463	0.31205297	304	4	Let's go!
464	9.72963929	300	7	Check the ASEEES website.
465	43.11363602	299	13	Hello, welcome to the store, how can I help you?
466	1.44285941	300	15	Yes, it should be coming out sometime in the next week or so.
467	47.41712189	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	17.73989725	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	44.10117316	305	13	We are in negotiations to co-finance Aquaman 2.
