round	time	inputs	outputs	response
211	3.60064411	295	8	We are. We are at the university
212	35.03357768	292	9	You have to think like the other person.
213	2.89014554	298	16	You've been here less than a month! Are you really back for good?
214	34.37323117	295	4	Do it today!
215	43.19300222	301	11	Top of the Pops. What the...?!?
216	0.54791284	298	7	Remembering what it was like...
217	41.70155191	296	1	no
218	41.97788978	292	12	Spend some time away from your desk to rejuvenate.
219	43.37457395	307	6	Photo shop doesn't lie.
220	19.37661719	298	11	What is your name? How may I help you?
221	41.59012699	292	7	You’re drinking coffee.
222	15.10227895	293	8	Prepare thoroughly—and be positive.
223	29.69044709	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.69100332	293	11	Don’t forget to take care of yourself.
225	9.48883176	292	7	Try to work on resolving differences.
226	40.02008867	296	3	Be prepared.
227	7.20935512	293	5	Think before you type.
228	1.79576564	294	11	a glass of champagne or a nice scotch?
229	13.87813044	296	5	Stay calm and rational.
230	0.68975091	295	14	Negotiating should be thought of as a two-way street.
231	39.72708440	293	7	Make sure you have lots of cash
232	1.01543164	288	5	Are you a human?
233	12.17732334	292	5	How about we eat!
234	2.03488040	300	7	We want to be left alone.
235	0.22866535	290	2	Thank you
236	44.95387745	314	5	I don't know :(
237	21.30037236	294	12	Human, you have one month. I will handle this.
238	2.07472420	295	2	No.
239	42.45654702	295	9	Why do you think I'm a bitch?
240	39.91664100	293	5	When I'm ready.
241	40.19124532	295	8	Do I know where Maryam is?
242	8.30476975	303	15	It's a team of two, and we can be ready whenever you are
243	1.73835230	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.38090801	289	2	Hi.
245	43.42383862	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	40.07165194	295	10	This question will not be able to be answered.
247	5.26276255	296	2	No.
248	8.54509521	294	7	Your brain works better with help!
249	7.63068390	292	3	try harder.
250	40.28257203	301	6	A great proposal is essential.
251	11.51909542	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	6.36218047	295	13	The sooner you act, the more you will have to gain.
253	42.36072278	294	8	What is your business name and address?
254	25.53614545	295	4	Know your goals.
255	27.44367957	293	12	Recognize the importance of your skills and work ethic.
256	7.32416749	299	17	Would you like to know more about the club and who it’s for?
257	1.68826175	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	10.23937654	293	5	Yes, I am.
259	13.22750783	299	12	The brain is the most important organ in the human body.
260	26.52418137	310	11	A dress is meant to flatter your body shape.
261	41.78186607	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	40.79340291	297	12	Look for travel deals that are less expensive than other flights.
263	0.49629164	294	9	Choose a dentist whose approach fits your lifestyle.
264	41.03772211	289	3	OMG!
265	9.11216760	293	13	Pull over to the shoulder and call 9-1-1.
266	14.98038149	294	4	I am thinking.
267	30.71111536	299	12	Most of the people will be girls from the village 40+
268	0.61128759	291	11	Â¡Qué pasa, querida?!
269	0.38203931	294	7	Ethan is not very interesting.
270	25.71504617	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	42.90930796	301	7	Yes. It was not pleasant.
272	16.33526945	292	10	No, Holly is too shy to do this.
273	18.10982776	298	10	No, I don't have a favorite dinosaur.
274	15.54563832	293	7	No thanks, I'm busy.
275	8.17248917	296	8	You have a lot to answer for.
276	13.93119478	292	6	Do research and be prepared.
277	4.29695058	294	9	I am very well. How about you?
278	34.61334991	306	7	Understand the other person's expectations
279	40.10669994	299	11	No excuse! I just didn't know, sorry.
280	41.93970037	290	7	It is good to be honest.
281	35.02384305	294	16	I talked to Miro today. I'm not sure how to explain it.
282	44.46197915	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	43.08251977	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	20.71400499	297	11	This is a date, we're not going out.
285	32.11736298	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	41.68422031	290	3	hey whats up
287	9.08932638	296	2	Yes.
288	15.53249145	292	8	I've been seeing mum, too.
289	12.63987899	301	7	Ask your opinion often and respectfully.
290	1.23782158	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61214495	295	12	Research before making a purchase and research what your options are.
292	18.66781306	298	4	Just do it.
293	16.32485104	295	12	I’ve seen him, in the coffee shop.
294	0.49614453	297	9	I will do my best to arrange this.
295	9.37651062	292	4	You need to be
296	5.72766161	289	12	Being flexible, having an open mind, and always listening.
297	42.17106819	294	9	There are a lot of people like me.
298	42.92480755	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.33498001	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.24881887	291	4	We're great :)
301	2.34487152	305	3	Package tour.
302	41.94953275	296	7	Being able to believe in yourself.
303	0.40254498	290	6	Networking and research online.
304	4.60725665	301	8	I’m glad you asked!
305	16.07483697	288	7	I am a very successful business leader
306	16.23967314	312	11	Use of floss and hand hygiene are very important.
307	0.92046118	292	10	Being open to compromise and having a game plan.
308	2.88707161	301	5	Don't give up.
309	5.25610042	332	13	hanks..I will call you to say it is ok...
310	0.30534816	290	4	I don't know
311	1.95917034	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	43.84246302	304	5	Buy more refills.
313	2.91022110	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19006991	298	0	
315	42.54531550	295	7	I know this machine very well.
316	6.13814640	294	2	No.
317	2.88066173	298	10	I think you'd need to be very patient.
318	41.47668076	294	8	<fIie_others>
319	3.16702938	294	10	I'll answer your call when I pick up.
320	5.22738624	301	13	If the bear was a vegetarian, it may have gotten away.
321	42.97243428	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.73632812	296	15	If required, I will do the work. If not, contact me.
323	41.70971704	293	5	I have some time.
324	43.08339143	299	6	Thanks bro, good luck!
325	33.76007247	297	6	Your dog will be there.
326	7.05142498	291	16	Keep in touch with your friends and family; don't miss any social events.
327	41.84664679	292	6	Research Seoul and its culture.
328	43.09759426	298	7	Check your health and seek medical attention
329	1.77967930	298	12	Try not to let your emotions get the better of you.
330	19.00731301	301	9	It's romantic to give and receive compliments.
331	41.69242954	293	4	Play more golf.
332	42.08226442	291	5	3-10 years.
333	0.36385059	301	7	I am feeling the same.<|endoftext|>
334	47.42229199	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.34753323	295	16	You have a clear message, and it's coming from a place of love.
336	17.19321275	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.22600675	308	16	I guess we are going to discuss it after. You should check the details.
338	44.37022901	308	6	Let me know in advance.
339	42.14718819	296	9	Hey! How's life? Doing ok.
340	42.67313290	299	10	How's it going? How are you Coco?
341	1.35886168	295	13	The brain is not a computer.  It has no programming.
342	43.67023134	301	15	Your brain would like to know if the waste management system is working well.
343	42.03708243	293	8	Be honest about your needs and desires.
344	42.68799448	295	6	Can you repeat that please?
345	0.36376643	295	5	Be honest and fair.
346	42.04640508	293	0	
347	3.85793996	302	11	I need rest and you have all day to work.
348	14.45272326	290	16	If you don't have a way to get home, take care of you.
349	43.12381721	299	8	You need to say NO MORE often!!
350	3.28058124	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.68958688	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.80073428	292	12	Do not assume that you know the other person's interests.
353	1.45789313	294	4	I am fine.
354	0.57375050	295	11	You can negotiate better if you've done your research.
355	11.75081539	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.72459531	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.29800463	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	24.88467765	292	9	She's not the best of bargain hunters.
359	4.27817273	296	7	I am here in the office.
360	8.48763084	297	9	How to create a budget and save money.
361	26.84558916	295	12	I love my sister and would love to know her situation.
362	43.56594515	299	17	I saw it.   You need to focus on the report you sent me.
363	5.57229233	301	12	Well, I have to go to the bathroom. Bye!
364	3.31969786	295	3	Are you there
365	0.49679375	302	9	Ask for more than you think you deserve.
366	10.68863487	296	12	I'm not sure, but I think I'll wait.
367	42.45073581	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.43035722	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.57384515	289	8	This is the pie of the mind.
370	21.79758477	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.23314381	295	15	Planning for the future and having confidence can make the day more productive.
372	14.32604456	327	13	What does this mean for our relationship? How will I recover?
373	2.53329563	294	2	Where?
374	2.41322684	289	7	Start by building rapport with others.
375	11.02645612	296	7	Your marriage may be in trouble.
376	41.68759322	293	12	Hi, I’m well, thanks for asking.
377	4.12216926	297	11	You should wear your derby gear and do your best.
378	0.38109612	289	6	What would your advice be?
379	1.14584255	292	13	I never get the time from work to work on my research.
380	42.76160622	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.67092824	292	13	Taking the time to understand the other person's needs and feelings.
382	1.51810265	296	3	The Bahamas.
383	24.34908056	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	35.12099409	295	5	Sure, Jaz.
385	42.41737461	293	5	No thanks, Brain.
386	2.24808955	302	11	No, i'm not a hairdresser.
387	42.21238112	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	45.22576904	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.48081040	316	8	I haven’t heard anything.
390	14.29099178	296	5	Put in the work.
391	1.49108219	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42018270	298	8	Respect for both parties is required.
393	42.07995963	292	13	Do not assume that the person you are talking to will answer.
394	9.42004728	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.45783949	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.53388357	292	11	You did it, just like I told you too?
397	15.17184544	322	9	I have nothing.  How bout you?
398	43.06760716	301	8	I drive a Hummer H2.
399	0.46556354	296	8	Making a strong business case for change.
400	3.12417316	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	41.21429992	288	1	Yo
402	41.62916040	293	10	It is a type of online video sharing application.
403	30.67442775	292	5	Building rapport is critical.
404	16.90449214	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.49676466	291	9	In Seattle, and working on this app.
406	6.67886281	298	6	I'm not a liar.
407	0.49680996	297	9	We're planning to meet up with friends.
408	41.84865594	289	2	Congratulations!
409	0.21014881	293	0	
410	0.72197938	291	15	I don't know.  Perhaps you didn't ask the right question.
411	42.33993506	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.62526774	293	6	What are you doing later?
413	0.36574674	296	6	Communicating clearly and patiently.
414	41.57832408	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	34.57983136	296	9	We would wish you a Happy Passover.
416	0.90071607	295	11	I got the package and will get right to it.
417	0.45934105	297	8	You could try leaving an open alternative.
418	6.05138779	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.14316583	291	15	A few ways to find the right therapist who can help with this issue.
420	13.11977339	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	5.95693040	292	11	Ask more questions and make the best of the situation.
422	42.37552094	294	11	I'm not sure if I like it or not.
423	0.47730851	308	8	I'm not sure how to respond.
424	1.67971921	289	12	I'm so glad you invited me to this wonderful network.
425	43.91050839	305	9	I'm sorry, I don't know.
426	41.45151615	292	12	It sounds like your parents are already working on these things with
427	26.12024212	295	9	Noting and repeating the most important items.
428	0.34294224	300	5	Use the text function.
429	1.48970294	300	10	What is the average salary of a college student?
430	1.67984319	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	43.77934337	303	12	"BRAIN, we don't have a clue."
432	33.62757373	303	10	I wouldn't recommend it - tattoos are painful.
433	4.95410299	297	6	Keep it clean and organized.
434	22.29529119	300	9	You need to take things slow when dating.
435	39.90152001	296	10	I come from the wilds of the internet.
436	2.46149325	299	12	Have an organized and well-made plan and stay focused.
437	8.42614555	300	9	We have some good pizza in the fridge.
438	13.29316878	303	9	You can’t see the heat.
439	9.51711106	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48135471	296	9	Negotiate and stick to your plan.
441	40.37552166	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.71163559	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.22232485	294	12	No, it's a bit too early in the year.
444	42.49528265	295	10	Your car is not a friggin' awesome!!!
445	39.55698061	289	8	[CUT TO COMMERCIAL]
446	44.32281351	312	10	I'm planning a surprise party with my friends.
447	23.19938612	296	9	I love kim, she's so sweet
448	0.68794537	293	4	No plans yet...
449	1.45476151	295	5	Have a safe journey.
450	5.06888032	302	5	Practice makes perfect.
451	8.21091223	301	11	Negotiation and using the best strategy for the situation.
452	2.14286208	295	5	Phone numbers aren't public
453	41.80254745	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.49672937	297	11	If you want to play, just get one.<|endoftext|>
455	22.06607437	296	15	You may want to start with something simple and continue with more complex issues.
456	1.14820933	295	4	We made it.
457	0.53530121	299	10	Send a list of specific concerns to the hiring manager
458	0.72660208	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.45907998	302	8	Cheer others up and smile often.
460	41.62275553	293	3	Please advise.
461	2.68350029	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	43.63128018	328	7	Practice, practice, practice!
463	0.28980327	304	4	Let's go!
464	9.71684122	300	7	Check the ASEEES website.
465	40.27983809	299	13	Hello, welcome to the store, how can I help you?
466	1.41294599	300	15	Yes, it should be coming out sometime in the next week or so.
467	46.02025580	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	20.28836298	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	40.54054832	305	13	We are in negotiations to co-finance Aquaman 2.
