round	time	inputs	outputs	response
33	42.72740507	295	25	Tell your spouse or partner what you need and expect. Do it in a way that doesn't set you up for failure.
34	45.98852706	302	6	I don't have it.
35	11.58633280	302	11	Ask him what he would like and act on it.
36	10.23072815	292	25	Check out our game if you want to give it a try. DA is a great way to make friends and have fun!
37	0.56459832	296	11	We're wired to be attracted to the wrong people.
38	41.09949064	292	13	You can become more persuasive by understanding the other person's perspective.
39	4.29589009	303	14	The key to negotiation is to be honest and clear from the start.
40	34.79223847	298	11	Let your landlord know you are ready to pay rent.
41	9.92798924	296	8	The following two options are both available:
42	10.55627298	327	45	Your trip is great and the connection is still working. The problem is the lack of bandwidth. We are doing fine here though and enjoying our holiday. Everything at home is good and our family is looking forward to seeing you.
43	42.97840357	295	7	I don't think I do.
44	44.20796180	303	6	Listen more than you speak.
45	3.07918835	299	17	You may not remember this, but you took my notebook home last time you visited.
46	1.40033174	294	3	A lot.
47	15.38025331	292	5	Nike, because...
48	41.05875301	295	17	If you can't find what you are looking for, come to me and ask.
49	0.58134174	300	11	Don't go to bed too late or too early.
50	0.42610598	298	7	Keep your head in the game.
51	43.60878253	297	12	I don't like to gossip about others' personal lives.
52	42.91256142	294	22	Keep a record of what has been discussed, and be prepared to walk out if an agreement is not reached.
53	41.87442255	288	9	how r u? can i help u?
54	9.87007809	291	8	Yes, I'm doing just fine.
55	42.67391109	290	5	We should be friends.
56	43.27570629	293	14	Pink roses, yellow roses, and red roses are the most popular.
57	43.72987485	300	6	Thank you for your business.
58	0.58245325	299	11	Make a guest list, plan, and be prepared.
59	1.36465859	291	4	New York City.
60	40.01836824	292	9	Making clear requests and sticking to your guns.
61	2.65563321	292	24	A thorough analysis of the situation, taking into account the other party’s needs and desires, will be critical.
62	42.02472806	292	8	How can I approach a new customer?
63	18.47433567	296	4	Have a backup.
64	45.61637187	307	30	I am very enthusiastic about the concept of Food Evening. I would love to involve more people and develop plans for them. Do you have any suggestions?
65	42.06780744	290	12	Just got back in, and I'm feeling tired already.
66	11.67457843	291	16	Don't get stuck in the past, keep the channel open for new opportunities.
67	1.12892389	301	8	Negotiate in a friendly manner.
68	43.60805535	297	9	I’m good thanks, yourself?
69	3.94070029	292	18	Being prepared, understanding the other person's interests, building and maintaining relationships, and listening.
70	1.48106384	303	34	Negotiation can only happen with good listening skills; if you have a good idea, it's always a good thing - even if you don't agree on every point.
71	1.38654160	296	8	How can I stop procrastinating?
72	44.61519718	303	15	How can I take time to relax and be a well-rounded person?
73	15.00000000	300	14	What? I just asked if you're going out after work tonight.
74	43.73003960	303	11	Kids means more responsibility, time, and maintenance costs.
75	43.62677789	295	10	Be optimistic, be careful, and be prepared.
76	5.05131102	306	15	Be prepared and be well-prepared when meeting a potential business partner.
77	45.27354121	298	6	Ask for what you want.
78	42.69871020	291	9	How would you like your brain to be?
79	43.61931419	297	8	How can I deal with stressful situations?
80	0.60091758	294	9	Don't be afraid to take a chance.
81	3.82069921	288	10	How can I meet lots of cool new people?
82	2.19251490	295	10	The Brain is the size of the tip of your
83	11.03738761	292	7	We are not interested in humans.
84	0.46524644	297	6	A book on time management.
85	43.20854592	294	19	Consider the features you need for your device, such as size, connectivity, and battery life.
86	41.13756275	297	10	Plan ahead and be open to the many possibilities.
87	23.95051646	292	4	I am working.
88	44.20454812	308	17	Make sure you have all the facts and figures on your side before entering a negotiation.
89	42.85499620	300	5	I'll be there.
90	14.01571059	296	17	Ask for what you're looking for, and make sure to have a backup plan.
91	17.91275263	292	11	Well...It's cold, and I'm hungry.
92	37.84011412	296	15	I'm fine. Is there anything else you'd like to talk about?
93	1.70954514	298	17	No, I am not in Asda. I sell software services to other businesses.
94	43.45321155	299	12	Have the right tools, prepare, negotiate, and listen.
95	0.55090022	301	8	Pick a day and see it through.
96	9.78162956	293	29	I know you have a job to do, so I won’t hold it against you if you can’t answer my question.
97	43.16472173	296	9	Never... well, except the old ways.
98	42.11029959	297	18	Negotiation is a part of every day life, and requires patience and a positive attitude.
99	24.91488123	295	13	What was it exactly? I will need time to process this.
100	43.24516320	301	10	It's not possible to skype with you.
101	43.18007016	291	7	Taking a business approach to negotiation.
102	42.81028605	299	5	3:30AM.
103	43.12207675	295	8	I did. I saw a mouse.
104	41.10819149	287	8	A strong sense of self-awareness.
105	0.88898516	301	14	You're going to be spending a lot of time with your family.
106	1.51505446	290	12	Ask for exactly what you need in the most polite manner.
107	41.38766718	291	15	I'm working, but I'd like you to relax with a friend.
108	43.01056075	292	15	[  No, I don't know anything about going swimming, I'll
109	0.73929691	302	14	No way. You're the one who voted for this fucking guy.
110	9.74765062	297	5	You're so high.
111	21.54122806	296	12	School counselors are responsible for the safety of the whole school.
112	3.55119038	290	29	You should be nice, friendly, and open to all sorts of different viewpoints. To get the most out of this, be a good listener.
113	43.35612273	297	8	A cake, card, and present.
114	8.72792363	294	3	i'm bored
115	11.17585015	294	18	Cleaning the house is something that should be done, regardless of how busy one is.
116	46.55877972	305	5	I'm up for it
117	40.84776211	292	11	Being honest, being prepared, and showing good manners.
118	0.91672325	296	20	I don't want to be rude. I know that all of you live in the same neighborhood.
119	24.79726100	294	11	I am Sandra Donovan from BRAIN-Tec.
120	10.72425771	299	3	Can't go
121	10.88065290	298	27	That's very kind. This is Dr. Brain. I'm your host, and I'm here to give you a little help.
122	23.70158720	295	23	I'm really sorry to hear that, but I hope the rest of your day is less hectic than today.
123	2.38116026	292	12	Be patient. It's a skill that can be learned.
124	41.93650079	291	9	Taking a personal approach and being assertive.
125	21.02638030	288	1	Hey
126	0.73626900	298	14	Being passionate, having a plan, and always having an exit strategy.
127	40.48108482	294	11	Go if you have a good attitude and enjoy yourself.
128	41.52324271	299	8	I think that should be a priority.
129	0.38592410	293	6	Plan ahead and be prepared.
130	8.42679572	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	11.38973689	295	9	Spending quality time with friends and family.
132	0.29175329	288	4	Are you okay?
133	4.24758196	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	40.85966396	301	15	We will start next week, so I have not set the slot yet.
135	15.25179958	297	13	No. When we have, I'll get back to you.
136	41.65095878	305	16	Please leave a message or call if there is anything we can help you with.
137	0.50310302	299	9	Thank you. Your reward will be soon.
138	17.83008146	294	9	Follow up to any follow-up questions.
139	5.07503295	292	6	Take a break and relax.
140	3.97006249	293	6	Wake up on time.
141	4.01613879	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	31.53671408	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	42.58518410	296	14	Do you see the difference between "dog" and "walked"?
144	17.11328220	297	11	What are some ways we might be able to communicate?
145	7.56087804	292	7	I am having a great day!
146	26.86161137	300	3	Sounds good!
147	40.88664794	295	5	Why do you ask?
148	0.65328455	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.18700767	297	10	Visit http://www.braincafe.it
150	0.81225848	298	5	We will be here.
151	39.83651233	292	13	I don't know... but I do know that we're working
152	0.62315583	325	11	Sorry, we have closed the call. Thank you.
153	43.44736528	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	44.40104103	289	11	Be prepared and understand your opponent's point of view.
155	19.27193904	296	4	What is it?
156	40.41972470	292	15	Practice first, get feedback, and get it all down on paper.
157	40.83923149	300	14	Be confident and never give in to someone who has control over you.
158	7.76939535	301	10	Nicky? Yeah, she was having sex with
159	40.94538331	292	5	Taking a new approach.
160	8.28171968	299	12	This is a personal message from your favorite website and we are
161	2.76509094	302	8	No bouncy castles in the hall.
162	10.34327817	299	11	You must first determine if you are looking for something.
163	10.49709225	291	2	Yes.
164	1.08340025	314	7	Keep your cool and be diplomatic.
165	0.65718222	290	7	Thanks. I love you to!
166	0.30705881	300	4	Incoming messages!
167	0.38370967	295	6	Start early and be prepared.
168	4.98754954	296	7	Imagine Dragons are coming to us!
169	49.42559671	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.03057694	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.62683272	289	12	There is a certain etiquette when having a discussion about money.
172	41.74310756	300	14	I'll be glad to help. What would you like from me?
173	4.49349022	297	8	This time and effort will help others.
174	29.62744832	296	13	Negate any negative images that you have about a particular field.
175	43.40910149	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.43603086	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.25514698	301	17	"The one who is least likely to succeed is the one who says he will."
178	40.32884240	292	11	Negotiation is the most important thing in any business.
179	0.89220881	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.58056211	294	11	I am not sure. I will let you know.
181	41.05530286	292	12	Having a clear goal in mind before you begin your negotiation.
182	13.49345064	310	4	Yes we know :)
183	0.34671497	292	5	Avoiding power plays.
184	17.42831922	288	2	Hello!
185	0.38631821	295	6	Are you familiar with it?
186	14.53865862	296	10	A tattoo is a great way to express yourself.
187	2.49925232	296	12	I’ll need to use the downstairs toilet first.
188	0.65486813	298	9	In some countries traffic is on the right.
189	42.65267277	292	10	How to improve your interpersonal skills and relationship skills.
190	43.26103878	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.63051271	294	9	Responding to messages in a timely manner.
192	0.57948971	291	11	We can work together to solve problems and grow together.
193	0.79711556	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.98190165	297	5	Let me see it.
195	44.42232203	306	5	Take time to research.
196	39.97929740	292	9	I hear you. I hate her too.
197	48.11193061	331	8	Have a vegetarian/vegan option.
198	0.58030438	295	10	Are you referring to some time in the future?
199	5.36422634	291	3	Have courage.
200	42.45656872	291	13	We are available 24/7. What problem are you experiencing?
201	6.40782022	295	14	I don't know, why don't you go and find out?
202	45.50379610	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.45426893	295	6	He was a great date.
204	40.41066718	293	9	It’s just not that easy.
205	0.57927155	289	10	Why did you choose to look up this question?
206	28.35055137	296	5	Going out to eat.
207	0.38603640	290	1	hi
208	46.83749533	329	6	Start creating your own business!
209	33.24583554	292	9	Learning to listen, and being open minded.
210	36.40225220	294	11	No, I don't think that will help me.
211	3.65311241	295	8	We are. We are at the university
212	35.18407393	292	9	You have to think like the other person.
213	2.90689778	298	16	You've been here less than a month! Are you really back for good?
214	37.26955605	295	4	Do it today!
215	44.12678266	301	11	Top of the Pops. What the...?!?
216	0.46361160	298	7	Remembering what it was like...
217	40.43182421	296	1	no
218	41.02457738	292	12	Spend some time away from your desk to rejuvenate.
219	42.12283516	307	6	Photo shop doesn't lie.
220	19.62578082	298	11	What is your name? How may I help you?
221	42.49612308	292	7	You’re drinking coffee.
222	15.36085200	293	8	Prepare thoroughly—and be positive.
223	29.19190645	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.59432173	293	11	Don’t forget to take care of yourself.
225	8.51140070	292	7	Try to work on resolving differences.
226	43.22552371	296	3	Be prepared.
227	7.35379863	293	5	Think before you type.
228	1.82571959	294	11	a glass of champagne or a nice scotch?
229	14.06062460	296	5	Stay calm and rational.
230	0.69659495	295	14	Negotiating should be thought of as a two-way street.
231	42.32510281	293	7	Make sure you have lots of cash
232	1.03484845	288	5	Are you a human?
233	12.34239554	292	5	How about we eat!
234	2.05870342	300	7	We want to be left alone.
235	0.23043871	290	2	Thank you
236	43.43616104	314	5	I don't know :(
237	20.10948467	294	12	Human, you have one month. I will handle this.
238	1.70192695	295	2	No.
239	41.96859217	295	9	Why do you think I'm a bitch?
240	40.87203383	293	5	When I'm ready.
241	42.90995908	295	8	Do I know where Maryam is?
242	8.44699097	303	15	It's a team of two, and we can be ready whenever you are
243	1.75877047	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.54960203	289	2	Hi.
245	44.51875162	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	44.54152489	295	10	This question will not be able to be answered.
247	5.70921969	296	2	No.
248	8.91637683	294	7	Your brain works better with help!
249	7.99118328	292	3	try harder.
250	44.22444558	301	6	A great proposal is essential.
251	12.52160239	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.37112784	295	13	The sooner you act, the more you will have to gain.
253	44.71445107	294	8	What is your business name and address?
254	26.60790801	295	4	Know your goals.
255	28.57751489	293	12	Recognize the importance of your skills and work ethic.
256	7.46906281	299	17	Would you like to know more about the club and who it’s for?
257	1.71202993	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.20612335	293	5	Yes, I am.
259	11.38298798	299	12	The brain is the most important organ in the human body.
260	26.80511832	310	11	A dress is meant to flatter your body shape.
261	42.64718366	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	45.44258046	297	12	Look for travel deals that are less expensive than other flights.
263	0.54453230	294	9	Choose a dentist whose approach fits your lifestyle.
264	42.35468793	289	3	OMG!
265	9.91715884	293	13	Pull over to the shoulder and call 9-1-1.
266	16.03255701	294	4	I am thinking.
267	32.64444470	299	12	Most of the people will be girls from the village 40+
268	0.66823745	291	11	Â¡Qué pasa, querida?!
269	0.38726521	294	7	Ethan is not very interesting.
270	26.14245248	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	44.36124277	301	7	Yes. It was not pleasant.
272	16.11749744	292	10	No, Holly is too shy to do this.
273	17.62973285	298	10	No, I don't have a favorite dinosaur.
274	15.88034010	293	7	No thanks, I'm busy.
275	8.33316636	296	8	You have a lot to answer for.
276	14.19965529	292	6	Do research and be prepared.
277	4.39152670	294	9	I am very well. How about you?
278	35.53825283	306	7	Understand the other person's expectations
279	45.54340291	299	11	No excuse! I just didn't know, sorry.
280	44.45063138	290	7	It is good to be honest.
281	37.22305298	294	16	I talked to Miro today. I'm not sure how to explain it.
282	49.97124243	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	46.48375678	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	20.94930673	297	11	This is a date, we're not going out.
285	34.59258175	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	42.58710146	290	3	hey whats up
287	9.57905054	296	2	Yes.
288	16.69783974	292	8	I've been seeing mum, too.
289	13.30117631	301	7	Ask your opinion often and respectfully.
290	1.24192715	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61848879	295	12	Research before making a purchase and research what your options are.
292	18.94228554	298	4	Just do it.
293	16.63014984	295	12	I’ve seen him, in the coffee shop.
294	0.50369072	297	9	I will do my best to arrange this.
295	9.59521055	292	4	You need to be
296	5.86007190	289	12	Being flexible, having an open mind, and always listening.
297	40.84882641	294	9	There are a lot of people like me.
298	42.21843553	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.86082101	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.99212599	291	4	We're great :)
301	2.43254995	305	3	Package tour.
302	42.02788949	296	7	Being able to believe in yourself.
303	0.38649058	290	6	Networking and research online.
304	4.69415951	301	8	I’m glad you asked!
305	16.41376710	288	7	I am a very successful business leader
306	16.52322054	312	11	Use of floss and hand hygiene are very important.
307	0.93278861	292	10	Being open to compromise and having a game plan.
308	2.92927098	301	5	Don't give up.
309	5.33294964	332	13	hanks..I will call you to say it is ok...
310	0.30863667	290	4	I don't know
311	1.98723817	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	42.29870558	304	5	Buy more refills.
313	2.95122218	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19185233	298	0	
315	40.75721788	295	7	I know this machine very well.
316	6.24765706	294	2	No.
317	2.91835117	298	10	I think you'd need to be very patient.
318	42.77672172	294	8	<fIie_others>
319	3.19908595	294	10	I'll answer your call when I pick up.
320	5.31619859	301	13	If the bear was a vegetarian, it may have gotten away.
321	43.03577447	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.73652792	296	15	If required, I will do the work. If not, contact me.
323	43.07260180	293	5	I have some time.
324	43.16798663	299	6	Thanks bro, good luck!
325	34.45382595	297	6	Your dog will be there.
326	7.44637036	291	16	Keep in touch with your friends and family; don't miss any social events.
327	41.85555696	292	6	Research Seoul and its culture.
328	46.96535540	298	7	Check your health and seek medical attention
329	2.19032788	298	12	Try not to let your emotions get the better of you.
330	22.14550853	301	9	It's romantic to give and receive compliments.
331	41.06160879	293	4	Play more golf.
332	44.53997684	291	5	3-10 years.
333	0.34728241	301	7	I am feeling the same.<|endoftext|>
334	48.18211579	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.57693577	295	16	You have a clear message, and it's coming from a place of love.
336	18.90772963	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.39307237	308	16	I guess we are going to discuss it after. You should check the details.
338	42.37340498	308	6	Let me know in advance.
339	45.26153874	296	9	Hey! How's life? Doing ok.
340	44.73313236	299	10	How's it going? How are you Coco?
341	1.36239791	295	13	The brain is not a computer.  It has no programming.
342	44.57905936	301	15	Your brain would like to know if the waste management system is working well.
343	41.12678313	293	8	Be honest about your needs and desires.
344	43.43403769	295	6	Can you repeat that please?
345	0.34819841	295	5	Be honest and fair.
346	42.70953178	293	0	
347	4.44876719	302	11	I need rest and you have all day to work.
348	14.79402041	290	16	If you don't have a way to get home, take care of you.
349	44.99384761	299	8	You need to say NO MORE often!!
350	3.61178374	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.70015836	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	3.08993912	292	12	Do not assume that you know the other person's interests.
353	1.48562074	294	4	I am fine.
354	0.58366513	295	11	You can negotiate better if you've done your research.
355	13.05702043	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.73883891	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.32813263	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	27.78644753	292	9	She's not the best of bargain hunters.
359	4.36264038	296	7	I am here in the office.
360	8.64855337	297	9	How to create a budget and save money.
361	29.65838385	295	12	I love my sister and would love to know her situation.
362	44.33692336	299	17	I saw it.   You need to focus on the report you sent me.
363	5.66961074	301	12	Well, I have to go to the bathroom. Bye!
364	3.39546537	295	3	Are you there
365	0.50444412	302	9	Ask for more than you think you deserve.
366	11.62661862	296	12	I'm not sure, but I think I'll wait.
367	42.62175918	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	5.46766019	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.64920187	289	8	This is the pie of the mind.
370	22.18774533	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	12.55864477	295	15	Planning for the future and having confidence can make the day more productive.
372	14.75628448	327	13	What does this mean for our relationship? How will I recover?
373	2.57383537	294	2	Where?
374	2.45460677	289	7	Start by building rapport with others.
375	11.22296572	296	7	Your marriage may be in trouble.
376	42.83787203	293	12	Hi, I’m well, thanks for asking.
377	4.18532944	297	11	You should wear your derby gear and do your best.
378	0.38659215	289	6	What would your advice be?
379	1.16696811	292	13	I never get the time from work to work on my research.
380	43.16201496	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.65944982	292	13	Taking the time to understand the other person's needs and feelings.
382	1.53854656	296	3	The Bahamas.
383	28.11038518	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	36.16662312	295	5	Sure, Jaz.
385	44.85495949	293	5	No thanks, Brain.
386	2.26529169	302	11	No, i'm not a hairdresser.
387	43.59953451	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	47.37798190	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.48106241	316	8	I haven’t heard anything.
390	17.04672194	296	5	Put in the work.
391	1.51903605	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42556334	298	8	Respect for both parties is required.
393	44.76294494	292	13	Do not assume that the person you are talking to will answer.
394	10.27719736	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.58612537	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.55887103	292	11	You did it, just like I told you too?
397	16.89752245	322	9	I have nothing.  How bout you?
398	43.93081236	301	8	I drive a Hummer H2.
399	0.53327155	296	8	Making a strong business case for change.
400	3.84653187	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	40.50445271	288	1	Yo
402	43.07190394	293	10	It is a type of online video sharing application.
403	31.97568798	292	5	Building rapport is critical.
404	17.22809958	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.50427222	291	9	In Seattle, and working on this app.
406	6.82166028	298	6	I'm not a liar.
407	0.50414181	297	9	We're planning to meet up with friends.
408	40.84682322	289	2	Congratulations!
409	0.19174576	293	0	
410	0.73626018	291	15	I don't know.  Perhaps you didn't ask the right question.
411	40.84314489	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.63593984	293	6	What are you doing later?
413	0.37048626	296	6	Communicating clearly and patiently.
414	42.85759592	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	34.36231494	296	9	We would wish you a Happy Passover.
416	0.89397049	295	11	I got the package and will get right to it.
417	0.46478295	297	8	You could try leaving an open alternative.
418	6.18209839	293	18	The right place depends on your destination and what you're going to do in the destination.
419	31.37107706	291	15	A few ways to find the right therapist who can help with this issue.
420	13.43604422	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	6.21787405	292	11	Ask more questions and make the best of the situation.
422	44.70685434	294	11	I'm not sure if I like it or not.
423	0.46342373	308	8	I'm not sure how to respond.
424	1.70701885	289	12	I'm so glad you invited me to this wonderful network.
425	44.16956496	305	9	I'm sorry, I don't know.
426	42.51595187	292	12	It sounds like your parents are already working on these things with
427	28.84829831	295	9	Noting and repeating the most important items.
428	0.34780669	300	5	Use the text function.
429	1.51963234	300	10	What is the average salary of a college student?
430	1.71594286	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	44.40599346	303	12	"BRAIN, we don't have a clue."
432	36.86328959	303	10	I wouldn't recommend it - tattoos are painful.
433	5.78263450	297	6	Keep it clean and organized.
434	22.81149387	300	9	You need to take things slow when dating.
435	43.38792872	296	10	I come from the wilds of the internet.
436	2.60825992	299	12	Have an organized and well-made plan and stay focused.
437	9.21262169	300	9	We have some good pizza in the fridge.
438	14.13971853	303	9	You can’t see the heat.
439	9.88734579	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48949146	296	9	Negotiate and stick to your plan.
441	43.75064325	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.75789475	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.61944699	294	12	No, it's a bit too early in the year.
444	42.03899431	295	10	Your car is not a friggin' awesome!!!
445	41.10293913	289	8	[CUT TO COMMERCIAL]
446	43.67393494	312	10	I'm planning a surprise party with my friends.
447	21.37804437	296	9	I love kim, she's so sweet
448	0.69607997	293	4	No plans yet...
449	1.47203422	295	5	Have a safe journey.
450	5.12789750	302	5	Practice makes perfect.
451	8.50815320	301	11	Negotiation and using the best strategy for the situation.
452	2.18329120	295	5	Phone numbers aren't public
453	42.55875134	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.50355649	297	11	If you want to play, just get one.<|endoftext|>
455	20.49305248	296	15	You may want to start with something simple and continue with more complex issues.
456	1.16089344	295	4	We made it.
457	0.54043961	299	10	Send a list of specific concerns to the hiring manager
458	0.78437448	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.55109143	302	8	Cheer others up and smile often.
460	42.25977969	293	3	Please advise.
461	2.71153331	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	42.76088476	328	7	Practice, practice, practice!
463	0.29251051	304	4	Let's go!
464	9.85583711	300	7	Check the ASEEES website.
465	42.18040848	299	13	Hello, welcome to the store, how can I help you?
466	1.75088072	300	15	Yes, it should be coming out sometime in the next week or so.
467	47.73072553	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	19.64998269	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	45.90735960	305	13	We are in negotiations to co-finance Aquaman 2.
