round	time	inputs	outputs	response
108	40.36857486	292	15	[  No, I don't know anything about going swimming, I'll
109	0.74007440	302	14	No way. You're the one who voted for this fucking guy.
110	9.15144849	297	5	You're so high.
111	20.49783421	296	12	School counselors are responsible for the safety of the whole school.
112	3.56408572	290	29	You should be nice, friendly, and open to all sorts of different viewpoints. To get the most out of this, be a good listener.
113	41.66388440	297	8	A cake, card, and present.
114	8.76095462	294	3	i'm bored
115	10.03095531	294	18	Cleaning the house is something that should be done, regardless of how busy one is.
116	43.55643725	305	5	I'm up for it
117	39.76252174	292	11	Being honest, being prepared, and showing good manners.
118	0.91859722	296	20	I don't want to be rude. I know that all of you live in the same neighborhood.
119	22.67520094	294	11	I am Sandra Donovan from BRAIN-Tec.
120	10.78750610	299	3	Can't go
121	10.35170507	298	27	That's very kind. This is Dr. Brain. I'm your host, and I'm here to give you a little help.
122	21.99609995	295	23	I'm really sorry to hear that, but I hope the rest of your day is less hectic than today.
123	2.37870741	292	12	Be patient. It's a skill that can be learned.
124	39.76194358	291	9	Taking a personal approach and being assertive.
125	18.99932623	288	1	Hey
126	0.73762393	298	14	Being passionate, having a plan, and always having an exit strategy.
127	40.87605572	294	11	Go if you have a good attitude and enjoy yourself.
128	42.22665668	299	8	I think that should be a priority.
129	0.38621593	293	6	Plan ahead and be prepared.
130	8.89909744	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	11.62254143	295	9	Spending quality time with friends and family.
132	0.29194474	288	4	Are you okay?
133	4.23697829	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	41.33751798	301	15	We will start next week, so I have not set the slot yet.
135	15.26708531	297	13	No. When we have, I'll get back to you.
136	42.63763666	305	16	Please leave a message or call if there is anything we can help you with.
137	0.50431275	299	9	Thank you. Your reward will be soon.
138	17.50763631	294	9	Follow up to any follow-up questions.
139	5.28861308	292	6	Take a break and relax.
140	3.99613976	293	6	Wake up on time.
141	4.03903747	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	32.24785280	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	40.62643838	296	14	Do you see the difference between "dog" and "walked"?
144	17.08498049	297	11	What are some ways we might be able to communicate?
145	7.65419722	292	7	I am having a great day!
146	26.88500166	300	3	Sounds good!
147	42.19996977	295	5	Why do you ask?
148	0.66629887	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.12187910	297	10	Visit http://www.braincafe.it
150	0.77387857	298	5	We will be here.
151	43.11235714	292	13	I don't know... but I do know that we're working
152	0.74514389	325	11	Sorry, we have closed the call. Thank you.
153	45.16382694	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	40.82283783	289	11	Be prepared and understand your opponent's point of view.
155	18.12891006	296	4	What is it?
156	41.70421934	292	15	Practice first, get feedback, and get it all down on paper.
157	42.68019962	300	14	Be confident and never give in to someone who has control over you.
158	8.51090908	301	10	Nicky? Yeah, she was having sex with
159	40.15330219	292	5	Taking a new approach.
160	8.45786119	299	12	This is a personal message from your favorite website and we are
161	2.77648497	302	8	No bouncy castles in the hall.
162	10.28043342	299	11	You must first determine if you are looking for something.
163	10.72997952	291	2	Yes.
164	1.09544086	314	7	Keep your cool and be diplomatic.
165	0.66712999	290	7	Thanks. I love you to!
166	0.30941439	300	4	Incoming messages!
167	0.39087200	295	6	Start early and be prepared.
168	5.15093708	296	7	Imagine Dragons are coming to us!
169	52.85235858	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.03337073	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.63099766	289	12	There is a certain etiquette when having a discussion about money.
172	41.29697990	300	14	I'll be glad to help. What would you like from me?
173	3.66730094	297	8	This time and effort will help others.
174	30.79552317	296	13	Negate any negative images that you have about a particular field.
175	43.43056417	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.53052711	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.29443836	301	17	"The one who is least likely to succeed is the one who says he will."
178	42.02777886	292	11	Negotiation is the most important thing in any business.
179	0.89373112	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.58220577	294	11	I am not sure. I will let you know.
181	39.88310814	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.80344415	310	4	Yes we know :)
183	0.34782076	292	5	Avoiding power plays.
184	17.34767699	288	2	Hello!
185	0.38447905	295	6	Are you familiar with it?
186	14.60494924	296	10	A tattoo is a great way to express yourself.
187	2.51553607	296	12	I’ll need to use the downstairs toilet first.
188	0.65871692	298	9	In some countries traffic is on the right.
189	40.00214243	292	10	How to improve your interpersonal skills and relationship skills.
190	45.14829516	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.97765517	294	9	Responding to messages in a timely manner.
192	0.61714292	291	11	We can work together to solve problems and grow together.
193	0.80147433	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.89825296	297	5	Let me see it.
195	42.51650858	306	5	Take time to research.
196	39.88888717	292	9	I hear you. I hate her too.
197	49.36008835	331	8	Have a vegetarian/vegan option.
198	0.60014629	295	10	Are you referring to some time in the future?
199	5.38820767	291	3	Have courage.
200	42.10084963	291	13	We are available 24/7. What problem are you experiencing?
201	5.23129225	295	14	I don't know, why don't you go and find out?
202	46.14713478	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.40506220	295	6	He was a great date.
204	42.02712274	293	9	It’s just not that easy.
205	0.58057165	289	10	Why did you choose to look up this question?
206	28.63430047	296	5	Going out to eat.
207	0.38505411	290	1	hi
208	47.24505591	329	6	Start creating your own business!
209	33.52157068	292	9	Learning to listen, and being open minded.
210	37.56833315	294	11	No, I don't think that will help me.
211	3.67116666	295	8	We are. We are at the university
212	37.08392811	292	9	You have to think like the other person.
213	2.38251209	298	16	You've been here less than a month! Are you really back for good?
214	36.15196347	295	4	Do it today!
215	46.14347935	301	11	Top of the Pops. What the...?!?
216	0.46492100	298	7	Remembering what it was like...
217	44.57798791	296	1	no
218	40.31171179	292	12	Spend some time away from your desk to rejuvenate.
219	44.60165095	307	6	Photo shop doesn't lie.
220	19.78791189	298	11	What is your name? How may I help you?
221	42.33868933	292	7	You’re drinking coffee.
222	16.77279496	293	8	Prepare thoroughly—and be positive.
223	30.86068439	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.58207822	293	11	Don’t forget to take care of yourself.
225	9.21275353	292	7	Try to work on resolving differences.
226	42.56461477	296	3	Be prepared.
227	7.33127666	293	5	Think before you type.
228	1.82201219	294	11	a glass of champagne or a nice scotch?
229	16.95464277	296	5	Stay calm and rational.
230	0.69781566	295	14	Negotiating should be thought of as a two-way street.
231	40.37187219	293	7	Make sure you have lots of cash
232	1.03247643	288	5	Are you a human?
233	13.55263710	292	5	How about we eat!
234	2.50789595	300	7	We want to be left alone.
235	0.26050353	290	2	Thank you
236	46.62769651	314	5	I don't know :(
237	20.69617081	294	12	Human, you have one month. I will handle this.
238	1.82958126	295	2	No.
239	42.72420812	295	9	Why do you think I'm a bitch?
240	43.16109896	293	5	When I'm ready.
241	42.83554530	295	8	Do I know where Maryam is?
242	8.45813441	303	15	It's a team of two, and we can be ready whenever you are
243	1.76399922	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.54756880	289	2	Hi.
245	44.31939960	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	43.44533777	295	10	This question will not be able to be answered.
247	6.25228548	296	2	No.
248	8.67634869	294	7	Your brain works better with help!
249	7.74268055	292	3	try harder.
250	40.44338083	301	6	A great proposal is essential.
251	11.73724818	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.40141940	295	13	The sooner you act, the more you will have to gain.
253	40.33316708	294	8	What is your business name and address?
254	25.31620789	295	4	Know your goals.
255	28.37817097	293	12	Recognize the importance of your skills and work ethic.
256	7.43559337	299	17	Would you like to know more about the club and who it’s for?
257	1.94237947	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	10.83863306	293	5	Yes, I am.
259	11.35447049	299	12	The brain is the most important organ in the human body.
260	26.94666791	310	11	A dress is meant to flatter your body shape.
261	40.50990343	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	41.48928070	297	12	Look for travel deals that are less expensive than other flights.
263	0.50566339	294	9	Choose a dentist whose approach fits your lifestyle.
264	42.64625263	289	3	OMG!
265	10.93321729	293	13	Pull over to the shoulder and call 9-1-1.
266	15.25106955	294	4	I am thinking.
267	31.33041096	299	12	Most of the people will be girls from the village 40+
268	0.62084484	291	11	Â¡Qué pasa, querida?!
269	0.38642573	294	7	Ethan is not very interesting.
270	26.15781474	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	42.32538438	301	7	Yes. It was not pleasant.
272	16.12125754	292	10	No, Holly is too shy to do this.
273	16.80080342	298	10	No, I don't have a favorite dinosaur.
274	16.36906171	293	7	No thanks, I'm busy.
275	8.28377914	296	8	You have a lot to answer for.
276	14.58222175	292	6	Do research and be prepared.
277	4.37436104	294	9	I am very well. How about you?
278	33.50306869	306	7	Understand the other person's expectations
279	44.31176901	299	11	No excuse! I just didn't know, sorry.
280	41.95479417	290	7	It is good to be honest.
281	34.11675572	294	16	I talked to Miro today. I'm not sure how to explain it.
282	44.35440540	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	41.59005237	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	19.67940569	297	11	This is a date, we're not going out.
285	31.96685290	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	40.73469448	290	3	hey whats up
287	9.27159524	296	2	Yes.
288	15.80406356	292	8	I've been seeing mum, too.
289	12.85332346	301	7	Ask your opinion often and respectfully.
290	1.24578238	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.62025762	295	12	Research before making a purchase and research what your options are.
292	18.91005731	298	4	Just do it.
293	16.62444496	295	12	I’ve seen him, in the coffee shop.
294	0.50377965	297	9	I will do my best to arrange this.
295	9.60430551	292	4	You need to be
296	5.86624670	289	12	Being flexible, having an open mind, and always listening.
297	42.77657676	294	9	There are a lot of people like me.
298	43.47541809	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.54340959	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.46841502	291	4	We're great :)
301	2.36538529	305	3	Package tour.
302	43.46984792	296	7	Being able to believe in yourself.
303	0.42829919	290	6	Networking and research online.
304	4.86769748	301	8	I’m glad you asked!
305	16.94479108	288	7	I am a very successful business leader
306	16.50461149	312	11	Use of floss and hand hygiene are very important.
307	0.93089366	292	10	Being open to compromise and having a game plan.
308	2.91442728	301	5	Don't give up.
309	5.33505487	332	13	hanks..I will call you to say it is ok...
310	0.30809140	290	4	I don't know
311	2.03171468	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	44.58408284	304	5	Buy more refills.
313	2.96690035	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19174743	298	0	
315	45.41457462	295	7	I know this machine very well.
316	6.83577394	294	2	No.
317	2.92280436	298	10	I think you'd need to be very patient.
318	44.61485386	294	8	<fIie_others>
319	3.51278329	294	10	I'll answer your call when I pick up.
320	5.31922293	301	13	If the bear was a vegetarian, it may have gotten away.
321	45.18955994	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.79617381	296	15	If required, I will do the work. If not, contact me.
323	43.56031179	293	5	I have some time.
324	43.96752691	299	6	Thanks bro, good luck!
325	34.83285427	297	6	Your dog will be there.
326	7.85830355	291	16	Keep in touch with your friends and family; don't miss any social events.
327	43.48790574	292	6	Research Seoul and its culture.
328	46.39151216	298	7	Check your health and seek medical attention
329	1.96878290	298	12	Try not to let your emotions get the better of you.
330	19.35514927	301	9	It's romantic to give and receive compliments.
331	42.82568669	293	4	Play more golf.
332	45.08705854	291	5	3-10 years.
333	0.38282275	301	7	I am feeling the same.<|endoftext|>
334	49.95664763	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.61650991	295	16	You have a clear message, and it's coming from a place of love.
336	17.78748202	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.37095714	308	16	I guess we are going to discuss it after. You should check the details.
338	45.31220698	308	6	Let me know in advance.
339	43.89942455	296	9	Hey! How's life? Doing ok.
340	45.29154849	299	10	How's it going? How are you Coco?
341	1.49421239	295	13	The brain is not a computer.  It has no programming.
342	44.69871879	301	15	Your brain would like to know if the waste management system is working well.
343	42.77121139	293	8	Be honest about your needs and desires.
344	43.32294536	295	6	Can you repeat that please?
345	0.38308358	295	5	Be honest and fair.
346	43.58427978	293	0	
347	4.28840423	302	11	I need rest and you have all day to work.
348	14.75483131	290	16	If you don't have a way to get home, take care of you.
349	45.05607009	299	8	You need to say NO MORE often!!
350	3.64252901	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.69919896	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.85606980	292	12	Do not assume that you know the other person's interests.
353	1.47990394	294	4	I am fine.
354	0.58242202	295	11	You can negotiate better if you've done your research.
355	12.00092721	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.73801255	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.32608199	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	25.42579007	292	9	She's not the best of bargain hunters.
359	4.37335944	296	7	I am here in the office.
360	8.68048000	297	9	How to create a budget and save money.
361	27.33482695	295	12	I love my sister and would love to know her situation.
362	44.38786912	299	17	I saw it.   You need to focus on the report you sent me.
363	5.83121729	301	12	Well, I have to go to the bathroom. Bye!
364	3.42670012	295	3	Are you there
365	0.50727510	302	9	Ask for more than you think you deserve.
366	10.76722121	296	12	I'm not sure, but I think I'll wait.
367	43.21668601	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.90533352	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	5.05583882	289	8	This is the pie of the mind.
370	24.23677611	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.52880716	295	15	Planning for the future and having confidence can make the day more productive.
372	14.90499473	327	13	What does this mean for our relationship? How will I recover?
373	2.57577324	294	2	Where?
374	2.45717740	289	7	Start by building rapport with others.
375	11.27237487	296	7	Your marriage may be in trouble.
376	43.25957108	293	12	Hi, I’m well, thanks for asking.
377	4.20655799	297	11	You should wear your derby gear and do your best.
378	0.38558459	289	6	What would your advice be?
379	1.16548634	292	13	I never get the time from work to work on my research.
380	43.95510554	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.72584748	292	13	Taking the time to understand the other person's needs and feelings.
382	1.54723358	296	3	The Bahamas.
383	25.92175293	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	35.66059852	295	5	Sure, Jaz.
385	44.02088809	293	5	No thanks, Brain.
386	2.48972893	302	11	No, i'm not a hairdresser.
387	42.78167510	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	45.94357705	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.51232290	316	8	I haven’t heard anything.
390	14.57285142	296	5	Put in the work.
391	1.52116680	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42614102	298	8	Respect for both parties is required.
393	42.75493503	292	13	Do not assume that the person you are talking to will answer.
394	9.94413495	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.48115849	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.67033172	292	11	You did it, just like I told you too?
397	16.88926005	322	9	I have nothing.  How bout you?
398	45.69306111	301	8	I drive a Hummer H2.
399	0.48661065	296	8	Making a strong business case for change.
400	3.19932199	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	42.29907274	288	1	Yo
402	43.89554977	293	10	It is a type of online video sharing application.
403	33.97059417	292	5	Building rapport is critical.
404	18.13494587	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.50329638	291	9	In Seattle, and working on this app.
406	7.40817189	298	6	I'm not a liar.
407	0.51565075	297	9	We're planning to meet up with friends.
408	44.88795400	289	2	Congratulations!
409	0.21217108	293	0	
410	0.76951790	291	15	I don't know.  Perhaps you didn't ask the right question.
411	43.76841235	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.65337920	293	6	What are you doing later?
413	0.37022543	296	6	Communicating clearly and patiently.
414	43.23179030	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	35.38157248	296	9	We would wish you a Happy Passover.
416	0.95544767	295	11	I got the package and will get right to it.
417	0.46526718	297	8	You could try leaving an open alternative.
418	6.29831505	293	18	The right place depends on your destination and what you're going to do in the destination.
419	30.55802989	291	15	A few ways to find the right therapist who can help with this issue.
420	13.42974401	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	6.07247853	292	11	Ask more questions and make the best of the situation.
422	45.68057275	294	11	I'm not sure if I like it or not.
423	0.51134729	308	8	I'm not sure how to respond.
424	1.86666727	289	12	I'm so glad you invited me to this wonderful network.
425	46.96802878	305	9	I'm sorry, I don't know.
426	44.84986353	292	12	It sounds like your parents are already working on these things with
427	29.14770579	295	9	Noting and repeating the most important items.
428	0.34690905	300	5	Use the text function.
429	1.51535678	300	10	What is the average salary of a college student?
430	1.71455359	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	44.78193903	303	12	"BRAIN, we don't have a clue."
432	35.84268308	303	10	I wouldn't recommend it - tattoos are painful.
433	5.26928616	297	6	Keep it clean and organized.
434	22.76040602	300	9	You need to take things slow when dating.
435	43.27811813	296	10	I come from the wilds of the internet.
436	2.57306671	299	12	Have an organized and well-made plan and stay focused.
437	9.20605636	300	9	We have some good pizza in the fridge.
438	14.42485738	303	9	You can’t see the heat.
439	9.67081141	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48848486	296	9	Negotiate and stick to your plan.
441	42.47578835	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.78422880	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.30884027	294	12	No, it's a bit too early in the year.
444	43.30033660	295	10	Your car is not a friggin' awesome!!!
445	42.08455896	289	8	[CUT TO COMMERCIAL]
446	46.85573769	312	10	I'm planning a surprise party with my friends.
447	23.07199812	296	9	I love kim, she's so sweet
448	0.70093179	293	4	No plans yet...
449	1.60391116	295	5	Have a safe journey.
450	5.60465264	302	5	Practice makes perfect.
451	9.07226038	301	11	Negotiation and using the best strategy for the situation.
452	2.35919166	295	5	Phone numbers aren't public
453	43.90769792	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.50428462	297	11	If you want to play, just get one.<|endoftext|>
455	22.27055621	296	15	You may want to start with something simple and continue with more complex issues.
456	1.16549921	295	4	We made it.
457	0.54183602	299	10	Send a list of specific concerns to the hiring manager
458	0.74530244	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.49950457	302	8	Cheer others up and smile often.
460	42.80341029	293	3	Please advise.
461	2.82845545	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	46.87807512	328	7	Practice, practice, practice!
463	0.32479405	304	4	Let's go!
464	9.86604285	300	7	Check the ASEEES website.
465	43.80912018	299	13	Hello, welcome to the store, how can I help you?
466	1.46494579	300	15	Yes, it should be coming out sometime in the next week or so.
467	48.21638727	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	18.06084609	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	44.17902899	305	13	We are in negotiations to co-finance Aquaman 2.
