round	time	inputs	outputs	response
40	35.77395844	298	11	Let your landlord know you are ready to pay rent.
41	9.85358119	296	8	The following two options are both available:
42	11.86679959	327	45	Your trip is great and the connection is still working. The problem is the lack of bandwidth. We are doing fine here though and enjoying our holiday. Everything at home is good and our family is looking forward to seeing you.
43	42.14965677	295	7	I don't think I do.
44	43.79641366	303	6	Listen more than you speak.
45	2.88846374	299	17	You may not remember this, but you took my notebook home last time you visited.
46	1.39298368	294	3	A lot.
47	15.28330445	292	5	Nike, because...
48	42.94027948	295	17	If you can't find what you are looking for, come to me and ask.
49	0.60783005	300	11	Don't go to bed too late or too early.
50	0.42323422	298	7	Keep your head in the game.
51	40.54557991	297	12	I don't like to gossip about others' personal lives.
52	40.11814141	294	22	Keep a record of what has been discussed, and be prepared to walk out if an agreement is not reached.
53	39.46480846	288	9	how r u? can i help u?
54	9.83291674	291	8	Yes, I'm doing just fine.
55	39.91961074	290	5	We should be friends.
56	42.92171693	293	14	Pink roses, yellow roses, and red roses are the most popular.
57	43.78153872	300	6	Thank you for your business.
58	0.62252641	299	11	Make a guest list, plan, and be prepared.
59	1.35847712	291	4	New York City.
60	39.12999725	292	9	Making clear requests and sticking to your guns.
61	2.66159391	292	24	A thorough analysis of the situation, taking into account the other party’s needs and desires, will be critical.
62	42.68861079	292	8	How can I approach a new customer?
63	18.35326028	296	4	Have a backup.
64	45.66243076	307	30	I am very enthusiastic about the concept of Food Evening. I would love to involve more people and develop plans for them. Do you have any suggestions?
65	39.68602586	290	12	Just got back in, and I'm feeling tired already.
66	11.65918851	291	16	Don't get stuck in the past, keep the channel open for new opportunities.
67	1.13164115	301	8	Negotiate in a friendly manner.
68	42.71941090	297	9	I’m good thanks, yourself?
69	3.43851495	292	18	Being prepared, understanding the other person's interests, building and maintaining relationships, and listening.
70	1.47511673	303	34	Negotiation can only happen with good listening skills; if you have a good idea, it's always a good thing - even if you don't agree on every point.
71	1.38229418	296	8	How can I stop procrastinating?
72	43.88927650	303	15	How can I take time to relax and be a well-rounded person?
73	14.40396142	300	14	What? I just asked if you're going out after work tonight.
74	43.88289547	303	11	Kids means more responsibility, time, and maintenance costs.
75	39.19273257	295	10	Be optimistic, be careful, and be prepared.
76	5.02552843	306	15	Be prepared and be well-prepared when meeting a potential business partner.
77	43.45597315	298	6	Ask for what you want.
78	41.94608903	291	9	How would you like your brain to be?
79	43.22793198	297	8	How can I deal with stressful situations?
80	0.52139258	294	9	Don't be afraid to take a chance.
81	3.09123898	288	10	How can I meet lots of cool new people?
82	1.78093815	295	10	The Brain is the size of the tip of your
83	9.71528244	292	7	We are not interested in humans.
84	0.46452069	297	6	A book on time management.
85	42.44596863	294	19	Consider the features you need for your device, such as size, connectivity, and battery life.
86	43.36675382	297	10	Plan ahead and be open to the many possibilities.
87	20.74523282	292	4	I am working.
88	44.93974400	308	17	Make sure you have all the facts and figures on your side before entering a negotiation.
89	43.08904290	300	5	I'll be there.
90	13.97442389	296	17	Ask for what you're looking for, and make sure to have a backup plan.
91	15.82693219	292	11	Well...It's cold, and I'm hungry.
92	38.02392793	296	15	I'm fine. Is there anything else you'd like to talk about?
93	1.41700506	298	17	No, I am not in Asda. I sell software services to other businesses.
94	42.60589743	299	12	Have the right tools, prepare, negotiate, and listen.
95	0.48334289	301	8	Pick a day and see it through.
96	9.28957987	293	29	I know you have a job to do, so I won’t hold it against you if you can’t answer my question.
97	42.98727083	296	9	Never... well, except the old ways.
98	42.59998918	297	18	Negotiation is a part of every day life, and requires patience and a positive attitude.
99	24.43072581	295	13	What was it exactly? I will need time to process this.
100	43.40851831	301	10	It's not possible to skype with you.
101	42.06282926	291	7	Taking a business approach to negotiation.
102	43.08220339	299	5	3:30AM.
103	42.94344211	295	8	I did. I saw a mouse.
104	41.86706281	287	8	A strong sense of self-awareness.
105	0.75403094	301	14	You're going to be spending a lot of time with your family.
106	1.23191094	290	12	Ask for exactly what you need in the most polite manner.
107	42.22356653	291	15	I'm working, but I'd like you to relax with a friend.
108	42.76686645	292	15	[  No, I don't know anything about going swimming, I'll
109	0.75637627	302	14	No way. You're the one who voted for this fucking guy.
110	9.10660982	297	5	You're so high.
111	20.04609013	296	12	School counselors are responsible for the safety of the whole school.
112	3.52436614	290	29	You should be nice, friendly, and open to all sorts of different viewpoints. To get the most out of this, be a good listener.
113	43.73053694	297	8	A cake, card, and present.
114	8.73507524	294	3	i'm bored
115	9.99574637	294	18	Cleaning the house is something that should be done, regardless of how busy one is.
116	46.34093642	305	5	I'm up for it
117	39.84105492	292	11	Being honest, being prepared, and showing good manners.
118	0.91373372	296	20	I don't want to be rude. I know that all of you live in the same neighborhood.
119	22.57597637	294	11	I am Sandra Donovan from BRAIN-Tec.
120	10.68347454	299	3	Can't go
121	10.23871040	298	27	That's very kind. This is Dr. Brain. I'm your host, and I'm here to give you a little help.
122	22.17304420	295	23	I'm really sorry to hear that, but I hope the rest of your day is less hectic than today.
123	2.37758684	292	12	Be patient. It's a skill that can be learned.
124	39.71219349	291	9	Taking a personal approach and being assertive.
125	18.94202232	288	1	Hey
126	0.73296046	298	14	Being passionate, having a plan, and always having an exit strategy.
127	40.43663716	294	11	Go if you have a good attitude and enjoy yourself.
128	41.36390710	299	8	I think that should be a priority.
129	0.38638902	293	6	Plan ahead and be prepared.
130	8.45209241	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	11.34254742	295	9	Spending quality time with friends and family.
132	0.29047775	288	4	Are you okay?
133	4.21146369	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	42.49764848	301	15	We will start next week, so I have not set the slot yet.
135	15.22353196	297	13	No. When we have, I'll get back to you.
136	43.13373184	305	16	Please leave a message or call if there is anything we can help you with.
137	0.50314951	299	9	Thank you. Your reward will be soon.
138	17.30280685	294	9	Follow up to any follow-up questions.
139	5.10385847	292	6	Take a break and relax.
140	3.97984385	293	6	Wake up on time.
141	4.01655555	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	32.00654602	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	40.32451630	296	14	Do you see the difference between "dog" and "walked"?
144	16.98865104	297	11	What are some ways we might be able to communicate?
145	7.59403443	292	7	I am having a great day!
146	26.76216102	300	3	Sounds good!
147	43.29491806	295	5	Why do you ask?
148	0.67968774	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.12614536	297	10	Visit http://www.braincafe.it
150	0.77445412	298	5	We will be here.
151	42.38663793	292	13	I don't know... but I do know that we're working
152	0.66807318	325	11	Sorry, we have closed the call. Thank you.
153	45.14517665	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	42.85737157	289	11	Be prepared and understand your opponent's point of view.
155	18.96897745	296	4	What is it?
156	43.99981189	292	15	Practice first, get feedback, and get it all down on paper.
157	45.64569569	300	14	Be confident and never give in to someone who has control over you.
158	8.41829586	301	10	Nicky? Yeah, she was having sex with
159	42.59970737	292	5	Taking a new approach.
160	8.96987081	299	12	This is a personal message from your favorite website and we are
161	2.76745510	302	8	No bouncy castles in the hall.
162	10.25232077	299	11	You must first determine if you are looking for something.
163	10.55834246	291	2	Yes.
164	1.09185004	314	7	Keep your cool and be diplomatic.
165	0.65899706	290	7	Thanks. I love you to!
166	0.30882573	300	4	Incoming messages!
167	0.38612556	295	6	Start early and be prepared.
168	4.98021626	296	7	Imagine Dragons are coming to us!
169	49.63240647	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.06352401	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.62894344	289	12	There is a certain etiquette when having a discussion about money.
172	41.18138218	300	14	I'll be glad to help. What would you like from me?
173	3.66572118	297	8	This time and effort will help others.
174	28.49520206	296	13	Negate any negative images that you have about a particular field.
175	44.03265715	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.45229745	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.26478696	301	17	"The one who is least likely to succeed is the one who says he will."
178	43.34324503	292	11	Negotiation is the most important thing in any business.
179	0.96748137	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.58176899	294	11	I am not sure. I will let you know.
181	42.08750129	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.89531922	310	4	Yes we know :)
183	0.34699893	292	5	Avoiding power plays.
184	18.72243571	288	2	Hello!
185	0.40870142	295	6	Are you familiar with it?
186	15.74959779	296	10	A tattoo is a great way to express yourself.
187	2.71366787	296	12	I’ll need to use the downstairs toilet first.
188	0.65753293	298	9	In some countries traffic is on the right.
189	44.23648858	292	10	How to improve your interpersonal skills and relationship skills.
190	47.53848243	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.65103912	294	9	Responding to messages in a timely manner.
192	0.58047342	291	11	We can work together to solve problems and grow together.
193	0.79903746	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.83834791	297	5	Let me see it.
195	46.79819703	306	5	Take time to research.
196	44.54650617	292	9	I hear you. I hate her too.
197	51.38330221	331	8	Have a vegetarian/vegan option.
198	0.63233328	295	10	Are you referring to some time in the future?
199	5.38408446	291	3	Have courage.
200	42.20538998	291	13	We are available 24/7. What problem are you experiencing?
201	5.24386120	295	14	I don't know, why don't you go and find out?
202	45.74175215	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.40494370	295	6	He was a great date.
204	42.26406956	293	9	It’s just not that easy.
205	0.59868360	289	10	Why did you choose to look up this question?
206	28.30821681	296	5	Going out to eat.
207	0.38626003	290	1	hi
208	49.27709699	329	6	Start creating your own business!
209	33.22977018	292	9	Learning to listen, and being open minded.
210	39.51410198	294	11	No, I don't think that will help me.
211	3.96256709	295	8	We are. We are at the university
212	35.94196033	292	9	You have to think like the other person.
213	2.56677461	298	16	You've been here less than a month! Are you really back for good?
214	35.03830433	295	4	Do it today!
215	44.16556644	301	11	Top of the Pops. What the...?!?
216	0.48344111	298	7	Remembering what it was like...
217	43.02178788	296	1	no
218	42.50514293	292	12	Spend some time away from your desk to rejuvenate.
219	44.69074655	307	6	Photo shop doesn't lie.
220	19.72682452	298	11	What is your name? How may I help you?
221	43.23790455	292	7	You’re drinking coffee.
222	16.62509012	293	8	Prepare thoroughly—and be positive.
223	29.16943955	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.59988141	293	11	Don’t forget to take care of yourself.
225	8.82860970	292	7	Try to work on resolving differences.
226	45.28479195	296	3	Be prepared.
227	7.33777356	293	5	Think before you type.
228	1.82317305	294	11	a glass of champagne or a nice scotch?
229	14.09075260	296	5	Stay calm and rational.
230	0.69718838	295	14	Negotiating should be thought of as a two-way street.
231	42.84755206	293	7	Make sure you have lots of cash
232	1.05165625	288	5	Are you a human?
233	12.36210537	292	5	How about we eat!
234	2.06410193	300	7	We want to be left alone.
235	0.23053527	290	2	Thank you
236	46.81084967	314	5	I don't know :(
237	20.19111300	294	12	Human, you have one month. I will handle this.
238	1.70811582	295	2	No.
239	45.49331760	295	9	Why do you think I'm a bitch?
240	42.70929527	293	5	When I'm ready.
241	40.32121801	295	8	Do I know where Maryam is?
242	8.43672752	303	15	It's a team of two, and we can be ready whenever you are
243	1.75924706	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.51433825	289	2	Hi.
245	41.53746653	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	43.67126942	295	10	This question will not be able to be answered.
247	5.76536489	296	2	No.
248	8.66380954	294	7	Your brain works better with help!
249	7.73406625	292	3	try harder.
250	42.60142350	301	6	A great proposal is essential.
251	11.74028659	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.37710309	295	13	The sooner you act, the more you will have to gain.
253	43.66066885	294	8	What is your business name and address?
254	26.10393167	295	4	Know your goals.
255	27.12757087	293	12	Recognize the importance of your skills and work ethic.
256	7.93812847	299	17	Would you like to know more about the club and who it’s for?
257	1.80302715	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.21997809	293	5	Yes, I am.
259	11.31174350	299	12	The brain is the most important organ in the human body.
260	26.69860411	310	11	A dress is meant to flatter your body shape.
261	42.47288394	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	43.49711657	297	12	Look for travel deals that are less expensive than other flights.
263	0.52184439	294	9	Choose a dentist whose approach fits your lifestyle.
264	39.83733869	289	3	OMG!
265	9.28602505	293	13	Pull over to the shoulder and call 9-1-1.
266	15.16207743	294	4	I am thinking.
267	31.28225136	299	12	Most of the people will be girls from the village 40+
268	0.65801382	291	11	Â¡Qué pasa, querida?!
269	0.38726091	294	7	Ethan is not very interesting.
270	26.17446876	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	42.29559302	301	7	Yes. It was not pleasant.
272	17.03552246	292	10	No, Holly is too shy to do this.
273	16.43272591	298	10	No, I don't have a favorite dinosaur.
274	15.78057170	293	7	No thanks, I'm busy.
275	8.30022335	296	8	You have a lot to answer for.
276	14.09344053	292	6	Do research and be prepared.
277	4.34191608	294	9	I am very well. How about you?
278	33.24399233	306	7	Understand the other person's expectations
279	45.20767140	299	11	No excuse! I just didn't know, sorry.
280	42.49648452	290	7	It is good to be honest.
281	36.57294822	294	16	I talked to Miro today. I'm not sure how to explain it.
282	49.72805142	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	45.36471915	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	21.68899822	297	11	This is a date, we're not going out.
285	33.24637318	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	42.98024988	290	3	hey whats up
287	10.47940707	296	2	Yes.
288	15.73525834	292	8	I've been seeing mum, too.
289	14.40405464	301	7	Ask your opinion often and respectfully.
290	1.50568891	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.73843074	295	12	Research before making a purchase and research what your options are.
292	19.20866847	298	4	Just do it.
293	17.43747401	295	12	I’ve seen him, in the coffee shop.
294	0.50204515	297	9	I will do my best to arrange this.
295	9.59550571	292	4	You need to be
296	5.85212350	289	12	Being flexible, having an open mind, and always listening.
297	40.18993378	294	9	There are a lot of people like me.
298	41.21491003	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.51469231	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.48500633	291	4	We're great :)
301	2.37616205	305	3	Package tour.
302	42.73655701	296	7	Being able to believe in yourself.
303	0.38539362	290	6	Networking and research online.
304	4.66401386	301	8	I’m glad you asked!
305	18.43978477	288	7	I am a very successful business leader
306	16.49359107	312	11	Use of floss and hand hygiene are very important.
307	0.93048453	292	10	Being open to compromise and having a game plan.
308	2.90969181	301	5	Don't give up.
309	5.86679244	332	13	hanks..I will call you to say it is ok...
310	0.35705638	290	4	I don't know
311	2.41835046	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	44.54972267	304	5	Buy more refills.
313	3.16948915	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19215417	298	0	
315	43.65009499	295	7	I know this machine very well.
316	6.76170826	294	2	No.
317	3.09100580	298	10	I think you'd need to be very patient.
318	41.80032945	294	8	<fIie_others>
319	3.19463706	294	10	I'll answer your call when I pick up.
320	5.30056310	301	13	If the bear was a vegetarian, it may have gotten away.
321	43.23263788	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.72051454	296	15	If required, I will do the work. If not, contact me.
323	43.19941497	293	5	I have some time.
324	43.12901759	299	6	Thanks bro, good luck!
325	35.52575040	297	6	Your dog will be there.
326	7.12082124	291	16	Keep in touch with your friends and family; don't miss any social events.
327	42.80085874	292	6	Research Seoul and its culture.
328	43.36902475	298	7	Check your health and seek medical attention
329	1.79217100	298	12	Try not to let your emotions get the better of you.
330	19.32297230	301	9	It's romantic to give and receive compliments.
331	40.54369068	293	4	Play more golf.
332	40.72028732	291	5	3-10 years.
333	0.34818029	301	7	I am feeling the same.<|endoftext|>
334	46.79252648	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.37439299	295	16	You have a clear message, and it's coming from a place of love.
336	17.45984650	293	12	A plate of meat, potatoes, vegetables, and bread.
337	9.43451524	308	16	I guess we are going to discuss it after. You should check the details.
338	43.95126247	308	6	Let me know in advance.
339	40.25065017	296	9	Hey! How's life? Doing ok.
340	43.70499587	299	10	How's it going? How are you Coco?
341	1.36088014	295	13	The brain is not a computer.  It has no programming.
342	44.26436472	301	15	Your brain would like to know if the waste management system is working well.
343	40.23598838	293	8	Be honest about your needs and desires.
344	41.70422459	295	6	Can you repeat that please?
345	0.34782791	295	5	Be honest and fair.
346	42.13281894	293	0	
347	4.20417762	302	11	I need rest and you have all day to work.
348	15.32498980	290	16	If you don't have a way to get home, take care of you.
349	44.17068839	299	8	You need to say NO MORE often!!
350	4.05145335	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.78685331	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.84649754	292	12	Do not assume that you know the other person's interests.
353	1.48176956	294	4	I am fine.
354	0.58263540	295	11	You can negotiate better if you've done your research.
355	11.99479079	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.73820567	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.32651877	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	25.58106160	292	9	She's not the best of bargain hunters.
359	5.33532381	296	7	I am here in the office.
360	9.74119377	297	9	How to create a budget and save money.
361	27.36048794	295	12	I love my sister and would love to know her situation.
362	43.97506809	299	17	I saw it.   You need to focus on the report you sent me.
363	5.65335250	301	12	Well, I have to go to the bathroom. Bye!
364	3.38645291	295	3	Are you there
365	0.50433874	302	9	Ask for more than you think you deserve.
366	10.71760345	296	12	I'm not sure, but I think I'll wait.
367	40.97958016	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.46830797	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.61666417	289	8	This is the pie of the mind.
370	22.10475469	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.36811686	295	15	Planning for the future and having confidence can make the day more productive.
372	15.21896124	327	13	What does this mean for our relationship? How will I recover?
373	2.57017779	294	2	Where?
374	2.44960785	289	7	Start by building rapport with others.
375	11.20424390	296	7	Your marriage may be in trouble.
376	42.13133550	293	12	Hi, I’m well, thanks for asking.
377	4.16246867	297	11	You should wear your derby gear and do your best.
378	0.38489866	289	6	What would your advice be?
379	1.16000128	292	13	I never get the time from work to work on my research.
380	43.10606885	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.65698719	292	13	Taking the time to understand the other person's needs and feelings.
382	1.53618097	296	3	The Bahamas.
383	25.51863480	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	35.64620614	295	5	Sure, Jaz.
385	41.20196438	293	5	No thanks, Brain.
386	2.25581932	302	11	No, i'm not a hairdresser.
387	41.07876635	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	45.71246481	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.55118680	316	8	I haven’t heard anything.
390	17.14188075	296	5	Put in the work.
391	1.51016068	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42346263	298	8	Respect for both parties is required.
393	42.06408501	292	13	Do not assume that the person you are talking to will answer.
394	9.50173879	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.47275734	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.55297923	292	11	You did it, just like I told you too?
397	15.40229011	322	9	I have nothing.  How bout you?
398	43.59783196	301	8	I drive a Hummer H2.
399	0.44744992	296	8	Making a strong business case for change.
400	3.18268681	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	40.42879677	288	1	Yo
402	39.69249177	293	10	It is a type of online video sharing application.
403	32.87431645	292	5	Building rapport is critical.
404	17.14186287	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.50202131	291	9	In Seattle, and working on this app.
406	6.77780843	298	6	I'm not a liar.
407	0.50150537	297	9	We're planning to meet up with friends.
408	41.74152851	289	2	Congratulations!
409	0.19134712	293	0	
410	0.73515034	291	15	I don't know.  Perhaps you didn't ask the right question.
411	42.65698552	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.62919497	293	6	What are you doing later?
413	0.36909008	296	6	Communicating clearly and patiently.
414	41.90911508	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	36.40753531	296	9	We would wish you a Happy Passover.
416	1.07105994	295	11	I got the package and will get right to it.
417	0.54714894	297	8	You could try leaving an open alternative.
418	6.15507889	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.46914649	291	15	A few ways to find the right therapist who can help with this issue.
420	13.28109765	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	6.03212857	292	11	Ask more questions and make the best of the situation.
422	42.38449121	294	11	I'm not sure if I like it or not.
423	0.46282887	308	8	I'm not sure how to respond.
424	1.70849156	289	12	I'm so glad you invited me to this wonderful network.
425	43.40571976	305	9	I'm sorry, I don't know.
426	44.14452767	292	12	It sounds like your parents are already working on these things with
427	29.27201462	295	9	Noting and repeating the most important items.
428	0.34722495	300	5	Use the text function.
429	1.51393867	300	10	What is the average salary of a college student?
430	1.70729780	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	44.92563343	303	12	"BRAIN, we don't have a clue."
432	35.22596312	303	10	I wouldn't recommend it - tattoos are painful.
433	5.02661800	297	6	Keep it clean and organized.
434	22.56956983	300	9	You need to take things slow when dating.
435	42.81296039	296	10	I come from the wilds of the internet.
436	2.50010014	299	12	Have an organized and well-made plan and stay focused.
437	8.51462865	300	9	We have some good pizza in the fridge.
438	13.44856906	303	9	You can’t see the heat.
439	9.56993508	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48492098	296	9	Negotiate and stick to your plan.
441	42.01214099	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.74437976	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.25806689	294	12	No, it's a bit too early in the year.
444	42.55818391	295	10	Your car is not a friggin' awesome!!!
445	41.70619678	289	8	[CUT TO COMMERCIAL]
446	46.37780476	312	10	I'm planning a surprise party with my friends.
447	21.22014809	296	9	I love kim, she's so sweet
448	0.69483232	293	4	No plans yet...
449	1.47022581	295	5	Have a safe journey.
450	5.12723351	302	5	Practice makes perfect.
451	8.34397912	301	11	Negotiation and using the best strategy for the situation.
452	2.17110157	295	5	Phone numbers aren't public
453	42.50946188	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.51942587	297	11	If you want to play, just get one.<|endoftext|>
455	20.40145111	296	15	You may want to start with something simple and continue with more complex issues.
456	1.16058946	295	4	We made it.
457	0.54101992	299	10	Send a list of specific concerns to the hiring manager
458	0.73416138	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.46295786	302	8	Cheer others up and smile often.
460	42.20406437	293	3	Please advise.
461	2.73397541	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	45.38525534	328	7	Practice, practice, practice!
463	0.31312418	304	4	Let's go!
464	9.76979685	300	7	Check the ASEEES website.
465	43.21372938	299	13	Hello, welcome to the store, how can I help you?
466	1.44811273	300	15	Yes, it should be coming out sometime in the next week or so.
467	47.81082273	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	17.86915922	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	43.78000760	305	13	We are in negotiations to co-finance Aquaman 2.
