round	time	inputs	outputs	response
43	41.29776692	295	7	I don't think I do.
44	43.74903846	303	6	Listen more than you speak.
45	2.87391090	299	17	You may not remember this, but you took my notebook home last time you visited.
46	1.38614941	294	3	A lot.
47	15.27645993	292	5	Nike, because...
48	41.94246817	295	17	If you can't find what you are looking for, come to me and ask.
49	0.60378337	300	11	Don't go to bed too late or too early.
50	0.42095184	298	7	Keep your head in the game.
51	40.91871095	297	12	I don't like to gossip about others' personal lives.
52	39.83170485	294	22	Keep a record of what has been discussed, and be prepared to walk out if an agreement is not reached.
53	39.16576910	288	9	how r u? can i help u?
54	9.72520494	291	8	Yes, I'm doing just fine.
55	39.60734224	290	5	We should be friends.
56	42.25576615	293	14	Pink roses, yellow roses, and red roses are the most popular.
57	42.24971223	300	6	Thank you for your business.
58	0.57697535	299	11	Make a guest list, plan, and be prepared.
59	1.34652948	291	4	New York City.
60	37.16433311	292	9	Making clear requests and sticking to your guns.
61	2.62006187	292	24	A thorough analysis of the situation, taking into account the other party’s needs and desires, will be critical.
62	39.96374226	292	8	How can I approach a new customer?
63	18.16655636	296	4	Have a backup.
64	42.45275235	307	30	I am very enthusiastic about the concept of Food Evening. I would love to involve more people and develop plans for them. Do you have any suggestions?
65	41.90969920	290	12	Just got back in, and I'm feeling tired already.
66	11.54577708	291	16	Don't get stuck in the past, keep the channel open for new opportunities.
67	1.11419368	301	8	Negotiate in a friendly manner.
68	39.92018414	297	9	I’m good thanks, yourself?
69	3.39590788	292	18	Being prepared, understanding the other person's interests, building and maintaining relationships, and listening.
70	1.45943785	303	34	Negotiation can only happen with good listening skills; if you have a good idea, it's always a good thing - even if you don't agree on every point.
71	1.36534595	296	8	How can I stop procrastinating?
72	40.97225666	303	15	How can I take time to relax and be a well-rounded person?
73	14.72349167	300	14	What? I just asked if you're going out after work tonight.
74	43.81399441	303	11	Kids means more responsibility, time, and maintenance costs.
75	41.38631773	295	10	Be optimistic, be careful, and be prepared.
76	4.99199224	306	15	Be prepared and be well-prepared when meeting a potential business partner.
77	43.32022667	298	6	Ask for what you want.
78	41.88673401	291	9	How would you like your brain to be?
79	43.01316905	297	8	How can I deal with stressful situations?
80	0.51755834	294	9	Don't be afraid to take a chance.
81	3.06731558	288	10	How can I meet lots of cool new people?
82	1.77121854	295	10	The Brain is the size of the tip of your
83	9.64899063	292	7	We are not interested in humans.
84	0.46192861	297	6	A book on time management.
85	42.43444848	294	19	Consider the features you need for your device, such as size, connectivity, and battery life.
86	40.80469251	297	10	Plan ahead and be open to the many possibilities.
87	21.05308676	292	4	I am working.
88	42.62220860	308	17	Make sure you have all the facts and figures on your side before entering a negotiation.
89	40.51159644	300	5	I'll be there.
90	13.84311676	296	17	Ask for what you're looking for, and make sure to have a backup plan.
91	15.66759682	292	11	Well...It's cold, and I'm hungry.
92	36.22258711	296	15	I'm fine. Is there anything else you'd like to talk about?
93	1.38661981	298	17	No, I am not in Asda. I sell software services to other businesses.
94	41.43679953	299	12	Have the right tools, prepare, negotiate, and listen.
95	0.45950437	301	8	Pick a day and see it through.
96	9.57872295	293	29	I know you have a job to do, so I won’t hold it against you if you can’t answer my question.
97	40.51225519	296	9	Never... well, except the old ways.
98	42.41751218	297	18	Negotiation is a part of every day life, and requires patience and a positive attitude.
99	24.26817870	295	13	What was it exactly? I will need time to process this.
100	43.19043803	301	10	It's not possible to skype with you.
101	41.81412935	291	7	Taking a business approach to negotiation.
102	42.89813137	299	5	3:30AM.
103	42.63325477	295	8	I did. I saw a mouse.
104	41.54239249	287	8	A strong sense of self-awareness.
105	0.75034952	301	14	You're going to be spending a lot of time with your family.
106	1.23087764	290	12	Ask for exactly what you need in the most polite manner.
107	41.80078340	291	15	I'm working, but I'd like you to relax with a friend.
108	42.57239723	292	15	[  No, I don't know anything about going swimming, I'll
109	0.74952245	302	14	No way. You're the one who voted for this fucking guy.
110	8.99344659	297	5	You're so high.
111	21.07157350	296	12	School counselors are responsible for the safety of the whole school.
112	3.57280302	290	29	You should be nice, friendly, and open to all sorts of different viewpoints. To get the most out of this, be a good listener.
113	43.04028463	297	8	A cake, card, and present.
114	8.64726496	294	3	i'm bored
115	9.89101195	294	18	Cleaning the house is something that should be done, regardless of how busy one is.
116	45.87090611	305	5	I'm up for it
117	41.81526780	292	11	Being honest, being prepared, and showing good manners.
118	0.92830944	296	20	I don't want to be rude. I know that all of you live in the same neighborhood.
119	22.36289454	294	11	I am Sandra Donovan from BRAIN-Tec.
120	10.68777895	299	3	Can't go
121	10.51725388	298	27	That's very kind. This is Dr. Brain. I'm your host, and I'm here to give you a little help.
122	22.81071162	295	23	I'm really sorry to hear that, but I hope the rest of your day is less hectic than today.
123	2.34484768	292	12	Be patient. It's a skill that can be learned.
124	41.77330089	291	9	Taking a personal approach and being assertive.
125	18.81264305	288	1	Hey
126	0.73159575	298	14	Being passionate, having a plan, and always having an exit strategy.
127	41.62566161	294	11	Go if you have a good attitude and enjoy yourself.
128	43.38743305	299	8	I think that should be a priority.
129	0.38367510	293	6	Plan ahead and be prepared.
130	8.38533449	295	212	If it's worth it, put in the effort. I think the best thing to do in this situation is to not only take a deep breath, but also be ready and willing to walk away from the audition if you're not comfortable with the process. And this would be especially true if you're auditioning in front of someone you find intimidating or not very familiar with. I've been told by an auditioner that this is the most difficult part of the audition process for him. The other advice I would give here is to treat yourself the way you would want to be treated. If you feel nervous or intimidated, don't allow it to dictate your actions. Go in and do your best, no matter how bad it is. If it improves, great. If it doesn't, don't get too down on yourself. I have a friend who, if her first audition didn't go well, would get in her car and drive off crying. You can imagine how that would end up for her on the side of the highway or in a ditch.
131	11.28047109	295	9	Spending quality time with friends and family.
132	0.28985071	288	4	Are you okay?
133	4.18785858	298	29	We suggest starting with the customer by saying something like, “Welcome to Brain Doctors. I’m pleased to meet you.”
134	42.41237855	301	15	We will start next week, so I have not set the slot yet.
135	15.06266522	297	13	No. When we have, I'll get back to you.
136	41.26522875	305	16	Please leave a message or call if there is anything we can help you with.
137	0.49903798	299	9	Thank you. Your reward will be soon.
138	17.10820246	294	9	Follow up to any follow-up questions.
139	5.03372645	292	6	Take a break and relax.
140	3.95071912	293	6	Wake up on time.
141	3.95319557	292	13	Avoiding confrontations and accepting constructive criticism can improve team communication.
142	31.26108074	294	15	Yeah, this is the BRAIN. How can I solve your problem?
143	41.80816317	296	14	Do you see the difference between "dog" and "walked"?
144	16.91871881	297	11	What are some ways we might be able to communicate?
145	7.53073597	292	7	I am having a great day!
146	28.79361105	300	3	Sounds good!
147	40.45348501	295	5	Why do you ask?
148	0.61441970	289	12	Make sure you are comfortable with yourself before asking for anything.
149	1.11663198	297	10	Visit http://www.braincafe.it
150	0.76925230	298	5	We will be here.
151	39.58054042	292	13	I don't know... but I do know that we're working
152	0.74458718	325	11	Sorry, we have closed the call. Thank you.
153	43.96223688	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	41.86112523	289	11	Be prepared and understand your opponent's point of view.
155	18.44608331	296	4	What is it?
156	41.66759396	292	15	Practice first, get feedback, and get it all down on paper.
157	41.73507905	300	14	Be confident and never give in to someone who has control over you.
158	7.68993211	301	10	Nicky? Yeah, she was having sex with
159	41.55409336	292	5	Taking a new approach.
160	9.02694678	299	12	This is a personal message from your favorite website and we are
161	2.73360896	302	8	No bouncy castles in the hall.
162	10.10638309	299	11	You must first determine if you are looking for something.
163	10.42220187	291	2	Yes.
164	1.07841778	314	7	Keep your cool and be diplomatic.
165	0.65233135	290	7	Thanks. I love you to!
166	0.30651760	300	4	Incoming messages!
167	0.38207698	295	6	Start early and be prepared.
168	4.91424918	296	7	Imagine Dragons are coming to us!
169	50.60858321	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.01917744	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.65093064	289	12	There is a certain etiquette when having a discussion about money.
172	41.77786589	300	14	I'll be glad to help. What would you like from me?
173	3.61393404	297	8	This time and effort will help others.
174	29.91577101	296	13	Negate any negative images that you have about a particular field.
175	44.18284130	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.42010665	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.13557887	301	17	"The one who is least likely to succeed is the one who says he will."
178	39.76036882	292	11	Negotiation is the most important thing in any business.
179	0.88370872	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.57485199	294	11	I am not sure. I will let you know.
181	41.58788466	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.65694070	310	4	Yes we know :)
183	0.34445071	292	5	Avoiding power plays.
184	17.23948288	288	2	Hello!
185	0.38235664	295	6	Are you familiar with it?
186	14.39654064	296	10	A tattoo is a great way to express yourself.
187	2.48049521	296	12	I’ll need to use the downstairs toilet first.
188	0.65196609	298	9	In some countries traffic is on the right.
189	39.84738398	292	10	How to improve your interpersonal skills and relationship skills.
190	44.89282918	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.97747254	294	9	Responding to messages in a timely manner.
192	0.68923402	291	11	We can work together to solve problems and grow together.
193	0.95717168	296	16	We all are the creators of our own happiness. We can do it! :)
194	17.71569109	297	5	Let me see it.
195	44.26170230	306	5	Take time to research.
196	42.16158366	292	9	I hear you. I hate her too.
197	51.24834657	331	8	Have a vegetarian/vegan option.
198	0.57426476	295	10	Are you referring to some time in the future?
199	5.56564784	291	3	Have courage.
200	41.98620653	291	13	We are available 24/7. What problem are you experiencing?
201	5.15682817	295	14	I don't know, why don't you go and find out?
202	45.47078562	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.38220263	295	6	He was a great date.
204	42.00745845	293	9	It’s just not that easy.
205	0.57501030	289	10	Why did you choose to look up this question?
206	29.20669055	296	5	Going out to eat.
207	0.45123625	290	1	hi
208	48.60664892	329	6	Start creating your own business!
209	34.63563085	292	9	Learning to listen, and being open minded.
210	37.99798775	294	11	No, I don't think that will help me.
211	3.67147851	295	8	We are. We are at the university
212	36.40716743	292	9	You have to think like the other person.
213	2.34452224	298	16	You've been here less than a month! Are you really back for good?
214	38.10597372	295	4	Do it today!
215	42.49566841	301	11	Top of the Pops. What the...?!?
216	0.54739308	298	7	Remembering what it was like...
217	44.83815241	296	1	no
218	44.72800279	292	12	Spend some time away from your desk to rejuvenate.
219	45.79449868	307	6	Photo shop doesn't lie.
220	21.69693041	298	11	What is your name? How may I help you?
221	44.56300640	292	7	You’re drinking coffee.
222	15.20150280	293	8	Prepare thoroughly—and be positive.
223	31.08159041	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.57531834	293	11	Don’t forget to take care of yourself.
225	8.45612454	292	7	Try to work on resolving differences.
226	40.86737657	296	3	Be prepared.
227	8.80753207	293	5	Think before you type.
228	1.79598522	294	11	a glass of champagne or a nice scotch?
229	13.87689590	296	5	Stay calm and rational.
230	0.69064212	295	14	Negotiating should be thought of as a two-way street.
231	39.93315482	293	7	Make sure you have lots of cash
232	1.03399754	288	5	Are you a human?
233	12.19810653	292	5	How about we eat!
234	2.02874541	300	7	We want to be left alone.
235	0.22847533	290	2	Thank you
236	43.03420043	314	5	I don't know :(
237	20.29426289	294	12	Human, you have one month. I will handle this.
238	1.69193268	295	2	No.
239	40.10332727	295	9	Why do you think I'm a bitch?
240	41.67129230	293	5	When I'm ready.
241	41.03571916	295	8	Do I know where Maryam is?
242	8.99848318	303	15	It's a team of two, and we can be ready whenever you are
243	1.87228346	338	14	Sorry, I can't take anyone. It's too hectic.
244	12.26243019	289	2	Hi.
245	45.88794565	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	45.16739416	295	10	This question will not be able to be answered.
247	5.70498729	296	2	No.
248	8.95396900	294	7	Your brain works better with help!
249	8.27908611	292	3	try harder.
250	43.74080849	301	6	A great proposal is essential.
251	12.54944777	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.32082534	295	13	The sooner you act, the more you will have to gain.
253	42.75892782	294	8	What is your business name and address?
254	26.61749029	295	4	Know your goals.
255	26.46453881	293	12	Recognize the importance of your skills and work ethic.
256	7.37441230	299	17	Would you like to know more about the club and who it’s for?
257	1.69370985	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.11566186	293	5	Yes, I am.
259	11.19786239	299	12	The brain is the most important organ in the human body.
260	27.51270819	310	11	A dress is meant to flatter your body shape.
261	40.47367573	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	40.47973585	297	12	Look for travel deals that are less expensive than other flights.
263	0.49802637	294	9	Choose a dentist whose approach fits your lifestyle.
264	39.18995118	289	3	OMG!
265	9.11404467	293	13	Pull over to the shoulder and call 9-1-1.
266	14.99283600	294	4	I am thinking.
267	31.21637750	299	12	Most of the people will be girls from the village 40+
268	0.61414409	291	11	Â¡Qué pasa, querida?!
269	0.38311934	294	7	Ethan is not very interesting.
270	25.73249483	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	43.91846752	301	7	Yes. It was not pleasant.
272	15.98735094	292	10	No, Holly is too shy to do this.
273	16.37860823	298	10	No, I don't have a favorite dinosaur.
274	16.58628464	293	7	No thanks, I'm busy.
275	8.19474149	296	8	You have a lot to answer for.
276	14.01777267	292	6	Do research and be prepared.
277	4.32429218	294	9	I am very well. How about you?
278	32.60852695	306	7	Understand the other person's expectations
279	42.95366764	299	11	No excuse! I just didn't know, sorry.
280	40.18537450	290	7	It is good to be honest.
281	33.85852671	294	16	I talked to Miro today. I'm not sure how to explain it.
282	48.26967216	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	44.48116207	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	20.10268116	297	11	This is a date, we're not going out.
285	32.29406047	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	41.92732334	290	3	hey whats up
287	9.42985010	296	2	Yes.
288	15.69871283	292	8	I've been seeing mum, too.
289	12.90043402	301	7	Ask your opinion often and respectfully.
290	1.23050094	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61464214	295	12	Research before making a purchase and research what your options are.
292	18.68664646	298	4	Just do it.
293	17.65269899	295	12	I’ve seen him, in the coffee shop.
294	0.49745631	297	9	I will do my best to arrange this.
295	9.78660679	292	4	You need to be
296	5.79682374	289	12	Being flexible, having an open mind, and always listening.
297	39.89471292	294	9	There are a lot of people like me.
298	40.46924210	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.37774730	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.32930064	291	4	We're great :)
301	2.35140610	305	3	Package tour.
302	41.59801364	296	7	Being able to believe in yourself.
303	0.38366675	290	6	Networking and research online.
304	4.82801485	301	8	I’m glad you asked!
305	17.49405861	288	7	I am a very successful business leader
306	17.65513897	312	11	Use of floss and hand hygiene are very important.
307	0.97638369	292	10	Being open to compromise and having a game plan.
308	3.10229850	301	5	Don't give up.
309	5.67873001	332	13	hanks..I will call you to say it is ok...
310	0.30556989	290	4	I don't know
311	2.10223079	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	45.20360184	304	5	Buy more refills.
313	3.15855670	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19087720	298	0	
315	43.61643267	295	7	I know this machine very well.
316	6.16084790	294	2	No.
317	2.86653662	298	10	I think you'd need to be very patient.
318	40.25569868	294	8	<fIie_others>
319	3.15757298	294	10	I'll answer your call when I pick up.
320	5.24013948	301	13	If the bear was a vegetarian, it may have gotten away.
321	41.04423618	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.86260128	296	15	If required, I will do the work. If not, contact me.
323	41.02971983	293	5	I have some time.
324	41.02968812	299	6	Thanks bro, good luck!
325	33.79496098	297	6	Your dog will be there.
326	7.06551003	291	16	Keep in touch with your friends and family; don't miss any social events.
327	42.44578815	292	6	Research Seoul and its culture.
328	43.80638862	298	7	Check your health and seek medical attention
329	1.76972747	298	12	Try not to let your emotions get the better of you.
330	19.09507775	301	9	It's romantic to give and receive compliments.
331	42.06430793	293	4	Play more golf.
332	39.53000689	291	5	3-10 years.
333	0.34491634	301	7	I am feeling the same.<|endoftext|>
334	47.06550980	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.44679976	295	16	You have a clear message, and it's coming from a place of love.
336	18.27865267	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.71586609	308	16	I guess we are going to discuss it after. You should check the details.
338	43.16197872	308	6	Let me know in advance.
339	41.80412745	296	9	Hey! How's life? Doing ok.
340	40.08652282	299	10	How's it going? How are you Coco?
341	1.34586859	295	13	The brain is not a computer.  It has no programming.
342	42.74399233	301	15	Your brain would like to know if the waste management system is working well.
343	41.37677789	293	8	Be honest about your needs and desires.
344	40.79644656	295	6	Can you repeat that please?
345	0.34442830	295	5	Be honest and fair.
346	41.32899618	293	0	
347	3.99781561	302	11	I need rest and you have all day to work.
348	15.35719514	290	16	If you don't have a way to get home, take care of you.
349	40.92688751	299	8	You need to say NO MORE often!!
350	3.26426244	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.68904877	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.86234522	292	12	Do not assume that you know the other person's interests.
353	1.46016335	294	4	I am fine.
354	0.57305217	295	11	You can negotiate better if you've done your research.
355	12.32319617	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.73067284	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.31086421	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	25.02535272	292	9	She's not the best of bargain hunters.
359	4.28800750	296	7	I am here in the office.
360	8.64280438	297	9	How to create a budget and save money.
361	27.54693389	295	12	I love my sister and would love to know her situation.
362	42.69243598	299	17	I saw it.   You need to focus on the report you sent me.
363	5.59133148	301	12	Well, I have to go to the bathroom. Bye!
364	3.35179734	295	3	Are you there
365	0.49928880	302	9	Ask for more than you think you deserve.
366	11.24161601	296	12	I'm not sure, but I think I'll wait.
367	40.62910676	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.66473842	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.81291151	289	8	This is the pie of the mind.
370	23.16383982	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.82278919	295	15	Planning for the future and having confidence can make the day more productive.
372	14.39559603	327	13	What does this mean for our relationship? How will I recover?
373	2.59697866	294	2	Where?
374	2.40473294	289	7	Start by building rapport with others.
375	11.08549190	296	7	Your marriage may be in trouble.
376	40.44650459	293	12	Hi, I’m well, thanks for asking.
377	4.12593055	297	11	You should wear your derby gear and do your best.
378	0.38239169	289	6	What would your advice be?
379	1.15248179	292	13	I never get the time from work to work on my research.
380	40.92832708	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.65293050	292	13	Taking the time to understand the other person's needs and feelings.
382	1.52168298	296	3	The Bahamas.
383	24.56941056	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	34.04175210	295	5	Sure, Jaz.
385	40.07845044	293	5	No thanks, Brain.
386	2.23938131	302	11	No, i'm not a hairdresser.
387	42.64062524	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	42.40499425	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.46188927	316	8	I haven’t heard anything.
390	14.45080400	296	5	Put in the work.
391	1.49935508	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42154598	298	8	Respect for both parties is required.
393	40.46091270	292	13	Do not assume that the person you are talking to will answer.
394	10.11885691	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.45908523	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.53322840	292	11	You did it, just like I told you too?
397	15.21429372	322	9	I have nothing.  How bout you?
398	40.58079648	301	8	I drive a Hummer H2.
399	0.44365621	296	8	Making a strong business case for change.
400	3.15538502	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	40.75366426	288	1	Yo
402	42.34024954	293	10	It is a type of online video sharing application.
403	32.85849214	292	5	Building rapport is critical.
404	17.92058039	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.52940369	291	9	In Seattle, and working on this app.
406	6.73990750	298	6	I'm not a liar.
407	0.49899316	297	9	We're planning to meet up with friends.
408	44.04042554	289	2	Congratulations!
409	0.19104767	293	0	
410	0.72915292	291	15	I don't know.  Perhaps you didn't ask the right question.
411	40.01048803	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.66987157	293	6	What are you doing later?
413	0.36739874	296	6	Communicating clearly and patiently.
414	40.85599351	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	35.75030851	296	9	We would wish you a Happy Passover.
416	0.88277984	295	11	I got the package and will get right to it.
417	0.46000195	297	8	You could try leaving an open alternative.
418	6.59513736	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.16931844	291	15	A few ways to find the right therapist who can help with this issue.
420	13.15450811	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	5.97086024	292	11	Ask more questions and make the best of the situation.
422	42.59563065	294	11	I'm not sure if I like it or not.
423	0.45985341	308	8	I'm not sure how to respond.
424	1.69085193	289	12	I'm so glad you invited me to this wonderful network.
425	44.57775927	305	9	I'm sorry, I don't know.
426	42.10278606	292	12	It sounds like your parents are already working on these things with
427	27.87271142	295	9	Noting and repeating the most important items.
428	0.36560583	300	5	Use the text function.
429	1.50017142	300	10	What is the average salary of a college student?
430	1.69508100	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	42.95194054	303	12	"BRAIN, we don't have a clue."
432	37.94227886	303	10	I wouldn't recommend it - tattoos are painful.
433	4.97581506	297	6	Keep it clean and organized.
434	22.83262515	300	9	You need to take things slow when dating.
435	42.78291059	296	10	I come from the wilds of the internet.
436	2.47016597	299	12	Have an organized and well-made plan and stay focused.
437	8.68595290	300	9	We have some good pizza in the fridge.
438	15.33994627	303	9	You can’t see the heat.
439	9.56410360	315	19	What i would do is give a little something and then you would need to give them money back
440	0.48342729	296	9	Negotiate and stick to your plan.
441	42.13759542	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.71771860	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.24677277	294	12	No, it's a bit too early in the year.
444	42.57334161	295	10	Your car is not a friggin' awesome!!!
445	40.37768793	289	8	[CUT TO COMMERCIAL]
446	46.30513978	312	10	I'm planning a surprise party with my friends.
447	22.89019179	296	9	I love kim, she's so sweet
448	0.83347750	293	4	No plans yet...
449	1.78633738	295	5	Have a safe journey.
450	6.27707314	302	5	Practice makes perfect.
451	9.11181259	301	11	Negotiation and using the best strategy for the situation.
452	2.15687132	295	5	Phone numbers aren't public
453	43.13757515	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.49813533	297	11	If you want to play, just get one.<|endoftext|>
455	21.43187094	296	15	You may want to start with something simple and continue with more complex issues.
456	1.17070889	295	4	We made it.
457	0.53688788	299	10	Send a list of specific concerns to the hiring manager
458	0.84188700	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.54808354	302	8	Cheer others up and smile often.
460	44.13862777	293	3	Please advise.
461	2.70259142	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	47.07330942	328	7	Practice, practice, practice!
463	0.29057527	304	4	Let's go!
464	10.30855751	300	7	Check the ASEEES website.
465	44.48686552	299	13	Hello, welcome to the store, how can I help you?
466	1.48858333	300	15	Yes, it should be coming out sometime in the next week or so.
467	49.13614440	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	19.26345110	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	41.36875176	305	13	We are in negotiations to co-finance Aquaman 2.
