round	time	inputs	outputs	response
170	1.03462195	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.63377857	289	12	There is a certain etiquette when having a discussion about money.
172	42.19449782	300	14	I'll be glad to help. What would you like from me?
173	3.65795016	297	8	This time and effort will help others.
174	30.92936468	296	13	Negate any negative images that you have about a particular field.
175	43.25276804	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.44010425	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.25139022	301	17	"The one who is least likely to succeed is the one who says he will."
178	42.40816092	292	11	Negotiation is the most important thing in any business.
179	1.07678890	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.69362044	294	11	I am not sure. I will let you know.
181	41.83791089	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.78831577	310	4	Yes we know :)
183	0.34839702	292	5	Avoiding power plays.
184	19.48077893	288	2	Hello!
185	0.38829303	295	6	Are you familiar with it?
186	14.76701307	296	10	A tattoo is a great way to express yourself.
187	2.51961565	296	12	I’ll need to use the downstairs toilet first.
188	0.66064954	298	9	In some countries traffic is on the right.
189	40.11355972	292	10	How to improve your interpersonal skills and relationship skills.
190	45.00919580	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.63671064	294	9	Responding to messages in a timely manner.
192	0.58209085	291	11	We can work together to solve problems and grow together.
193	0.80104613	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.99879837	297	5	Let me see it.
195	44.51492095	306	5	Take time to research.
196	40.02695465	292	9	I hear you. I hate her too.
197	48.72948003	331	8	Have a vegetarian/vegan option.
198	0.58222103	295	10	Are you referring to some time in the future?
199	5.38915491	291	3	Have courage.
200	42.01821685	291	13	We are available 24/7. What problem are you experiencing?
201	5.23149729	295	14	I don't know, why don't you go and find out?
202	44.73390079	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.38771105	295	6	He was a great date.
204	42.04797721	293	9	It’s just not that easy.
205	0.58140922	289	10	Why did you choose to look up this question?
206	28.31552792	296	5	Going out to eat.
207	0.38611579	290	1	hi
208	47.53787589	329	6	Start creating your own business!
209	32.49805021	292	9	Learning to listen, and being open minded.
210	38.03667378	294	11	No, I don't think that will help me.
211	3.88155246	295	8	We are. We are at the university
212	35.80026889	292	9	You have to think like the other person.
213	2.39171863	298	16	You've been here less than a month! Are you really back for good?
214	33.87680483	295	4	Do it today!
215	41.37913060	301	11	Top of the Pops. What the...?!?
216	0.46587324	298	7	Remembering what it was like...
217	40.55205059	296	1	no
218	40.90237284	292	12	Spend some time away from your desk to rejuvenate.
219	42.76747918	307	6	Photo shop doesn't lie.
220	19.75147676	298	11	What is your name? How may I help you?
221	39.98455000	292	7	You’re drinking coffee.
222	15.41467977	293	8	Prepare thoroughly—and be positive.
223	29.20418644	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.58251834	293	11	Don’t forget to take care of yourself.
225	8.57338548	292	7	Try to work on resolving differences.
226	40.71127033	296	3	Be prepared.
227	7.32049656	293	5	Think before you type.
228	1.82302999	294	11	a glass of champagne or a nice scotch?
229	14.04818368	296	5	Stay calm and rational.
230	0.69964337	295	14	Negotiating should be thought of as a two-way street.
231	40.51145864	293	7	Make sure you have lots of cash
232	1.03665900	288	5	Are you a human?
233	12.38267899	292	5	How about we eat!
234	2.08394480	300	7	We want to be left alone.
235	0.23143768	290	2	Thank you
236	44.47999740	314	5	I don't know :(
237	20.29499507	294	12	Human, you have one month. I will handle this.
238	1.71430540	295	2	No.
239	40.50080681	295	9	Why do you think I'm a bitch?
240	40.13973165	293	5	When I'm ready.
241	40.24189973	295	8	Do I know where Maryam is?
242	8.41739273	303	15	It's a team of two, and we can be ready whenever you are
243	1.76122427	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.57883120	289	2	Hi.
245	43.72571182	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	40.63238525	295	10	This question will not be able to be answered.
247	5.33076906	296	2	No.
248	8.65098500	294	7	Your brain works better with help!
249	7.75417924	292	3	try harder.
250	42.52376747	301	6	A great proposal is essential.
251	11.76114345	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.39687800	295	13	The sooner you act, the more you will have to gain.
253	42.76993465	294	8	What is your business name and address?
254	24.94090772	295	4	Know your goals.
255	26.79999900	293	12	Recognize the importance of your skills and work ethic.
256	7.48332596	299	17	Would you like to know more about the club and who it’s for?
257	1.70916724	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	9.20860147	293	5	Yes, I am.
259	11.37964392	299	12	The brain is the most important organ in the human body.
260	26.87046361	310	11	A dress is meant to flatter your body shape.
261	40.11793876	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	40.92299175	297	12	Look for travel deals that are less expensive than other flights.
263	0.50473142	294	9	Choose a dentist whose approach fits your lifestyle.
264	39.58027053	289	3	OMG!
265	9.28653979	293	13	Pull over to the shoulder and call 9-1-1.
266	15.24425435	294	4	I am thinking.
267	31.18336463	299	12	Most of the people will be girls from the village 40+
268	0.62258959	291	11	Â¡Qué pasa, querida?!
269	0.38809419	294	7	Ethan is not very interesting.
270	26.05993128	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	42.16589451	301	7	Yes. It was not pleasant.
272	17.57217216	292	10	No, Holly is too shy to do this.
273	16.53739762	298	10	No, I don't have a favorite dinosaur.
274	17.02671695	293	7	No thanks, I'm busy.
275	9.37898493	296	8	You have a lot to answer for.
276	14.17441702	292	6	Do research and be prepared.
277	4.37113285	294	9	I am very well. How about you?
278	34.99451733	306	7	Understand the other person's expectations
279	43.13776851	299	11	No excuse! I just didn't know, sorry.
280	40.80123782	290	7	It is good to be honest.
281	36.13807607	294	16	I talked to Miro today. I'm not sure how to explain it.
282	46.51810122	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	43.73234177	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	19.63219476	297	11	This is a date, we're not going out.
285	32.14619732	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	40.52536750	290	3	hey whats up
287	9.25899506	296	2	Yes.
288	15.79705524	292	8	I've been seeing mum, too.
289	12.87058377	301	7	Ask your opinion often and respectfully.
290	1.24545527	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.62098813	295	12	Research before making a purchase and research what your options are.
292	18.84908366	298	4	Just do it.
293	16.60100198	295	12	I’ve seen him, in the coffee shop.
294	0.50394058	297	9	I will do my best to arrange this.
295	9.55752587	292	4	You need to be
296	5.83655167	289	12	Being flexible, having an open mind, and always listening.
297	40.42793298	294	9	There are a lot of people like me.
298	43.00451159	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	12.66999578	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.72968221	291	4	We're great :)
301	2.37928295	305	3	Package tour.
302	41.58992696	296	7	Being able to believe in yourself.
303	0.38726664	290	6	Networking and research online.
304	4.67604065	301	8	I’m glad you asked!
305	16.31713104	288	7	I am a very successful business leader
306	16.52520609	312	11	Use of floss and hand hygiene are very important.
307	0.93494630	292	10	Being open to compromise and having a game plan.
308	2.92593527	301	5	Don't give up.
309	5.31026697	332	13	hanks..I will call you to say it is ok...
310	0.30879140	290	4	I don't know
311	1.98202777	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	41.45033717	304	5	Buy more refills.
313	2.95122313	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.19296837	298	0	
315	40.46730971	295	7	I know this machine very well.
316	6.25515580	294	2	No.
317	2.92907333	298	10	I think you'd need to be very patient.
318	39.86815000	294	8	<fIie_others>
319	3.20247960	294	10	I'll answer your call when I pick up.
320	5.31595874	301	13	If the bear was a vegetarian, it may have gotten away.
321	41.14699364	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.72081661	296	15	If required, I will do the work. If not, contact me.
323	41.25619531	293	5	I have some time.
324	43.42460346	299	6	Thanks bro, good luck!
325	33.31692863	297	6	Your dog will be there.
326	7.29976463	291	16	Keep in touch with your friends and family; don't miss any social events.
327	40.07873940	292	6	Research Seoul and its culture.
328	43.11120129	298	7	Check your health and seek medical attention
329	1.79422665	298	12	Try not to let your emotions get the better of you.
330	20.53322959	301	9	It's romantic to give and receive compliments.
331	40.95542574	293	4	Play more golf.
332	40.09633493	291	5	3-10 years.
333	0.34923840	301	7	I am feeling the same.<|endoftext|>
334	44.37400389	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.38199425	295	16	You have a clear message, and it's coming from a place of love.
336	17.67692113	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.36374521	308	16	I guess we are going to discuss it after. You should check the details.
338	44.90056610	308	6	Let me know in advance.
339	42.69118571	296	9	Hey! How's life? Doing ok.
340	41.27265215	299	10	How's it going? How are you Coco?
341	1.36355901	295	13	The brain is not a computer.  It has no programming.
342	44.23277354	301	15	Your brain would like to know if the waste management system is working well.
343	42.51915407	293	8	Be honest about your needs and desires.
344	42.79674435	295	6	Can you repeat that please?
345	0.34908867	295	5	Be honest and fair.
346	42.72001243	293	0	
347	3.94362164	302	11	I need rest and you have all day to work.
348	14.80305624	290	16	If you don't have a way to get home, take care of you.
349	44.04525757	299	8	You need to say NO MORE often!!
350	3.59698105	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.70245361	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.85960698	292	12	Do not assume that you know the other person's interests.
353	1.48691702	294	4	I am fine.
354	0.61414003	295	11	You can negotiate better if you've done your research.
355	12.16268277	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.74108148	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.32863235	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	25.43255830	292	9	She's not the best of bargain hunters.
359	4.36579132	296	7	I am here in the office.
360	8.63514447	297	9	How to create a budget and save money.
361	27.36319160	295	12	I love my sister and would love to know her situation.
362	41.51090288	299	17	I saw it.   You need to focus on the report you sent me.
363	5.67857718	301	12	Well, I have to go to the bathroom. Bye!
364	3.40061903	295	3	Are you there
365	0.50627851	302	9	Ask for more than you think you deserve.
366	10.74389434	296	12	I'm not sure, but I think I'll wait.
367	42.95494866	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.47553182	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.62457013	289	8	This is the pie of the mind.
370	22.19854069	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.39838338	295	15	Planning for the future and having confidence can make the day more productive.
372	15.51435089	327	13	What does this mean for our relationship? How will I recover?
373	2.76590276	294	2	Where?
374	2.63085294	289	7	Start by building rapport with others.
375	12.09410810	296	7	Your marriage may be in trouble.
376	42.84596109	293	12	Hi, I’m well, thanks for asking.
377	4.47778773	297	11	You should wear your derby gear and do your best.
378	0.38788891	289	6	What would your advice be?
379	1.25173664	292	13	I never get the time from work to work on my research.
380	45.66983581	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.71257067	292	13	Taking the time to understand the other person's needs and feelings.
382	1.54554629	296	3	The Bahamas.
383	24.85896707	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	37.75390220	295	5	Sure, Jaz.
385	43.22792268	293	5	No thanks, Brain.
386	2.45167708	302	11	No, i'm not a hairdresser.
387	42.86476088	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	46.49149060	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.50970840	316	8	I haven’t heard anything.
390	14.58861756	296	5	Put in the work.
391	1.51442432	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.42518663	298	8	Respect for both parties is required.
393	42.69861031	292	13	Do not assume that the person you are talking to will answer.
394	10.16218424	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.56023479	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.65438056	292	11	You did it, just like I told you too?
397	16.51921296	322	9	I have nothing.  How bout you?
398	43.40929484	301	8	I drive a Hummer H2.
399	0.45057511	296	8	Making a strong business case for change.
400	3.23731971	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	40.35814762	288	1	Yo
402	42.63148975	293	10	It is a type of online video sharing application.
403	33.41909480	292	5	Building rapport is critical.
404	18.45238066	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.50616288	291	9	In Seattle, and working on this app.
406	6.82257676	298	6	I'm not a liar.
407	0.50602508	297	9	We're planning to meet up with friends.
408	43.45975327	289	2	Congratulations!
409	0.21227431	293	0	
410	0.73982739	291	15	I don't know.  Perhaps you didn't ask the right question.
411	50.25009823	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.70599961	293	6	What are you doing later?
413	0.36989856	296	6	Communicating clearly and patiently.
414	41.23139715	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	33.97788167	296	9	We would wish you a Happy Passover.
416	0.89434648	295	11	I got the package and will get right to it.
417	0.46491051	297	8	You could try leaving an open alternative.
418	6.16048074	293	18	The right place depends on your destination and what you're going to do in the destination.
419	31.84736896	291	15	A few ways to find the right therapist who can help with this issue.
420	13.32144690	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	6.05116248	292	11	Ask more questions and make the best of the situation.
422	41.93534017	294	11	I'm not sure if I like it or not.
423	0.46482062	308	8	I'm not sure how to respond.
424	1.70909142	289	12	I'm so glad you invited me to this wonderful network.
425	43.91192770	305	9	I'm sorry, I don't know.
426	39.62285662	292	12	It sounds like your parents are already working on these things with
427	26.58279371	295	9	Noting and repeating the most important items.
428	0.34785938	300	5	Use the text function.
429	1.51170421	300	10	What is the average salary of a college student?
430	1.70598364	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	42.64427638	303	12	"BRAIN, we don't have a clue."
432	35.41175723	303	10	I wouldn't recommend it - tattoos are painful.
433	5.01514030	297	6	Keep it clean and organized.
434	22.68988872	300	9	You need to take things slow when dating.
435	40.56439161	296	10	I come from the wilds of the internet.
436	2.50354671	299	12	Have an organized and well-made plan and stay focused.
437	8.57394505	300	9	We have some good pizza in the fridge.
438	13.50882888	303	9	You can’t see the heat.
439	9.66402149	315	19	What i would do is give a little something and then you would need to give them money back
440	0.49001646	296	9	Negotiate and stick to your plan.
441	39.96311283	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.75646973	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.30619955	294	12	No, it's a bit too early in the year.
444	40.35097623	295	10	Your car is not a friggin' awesome!!!
445	39.50844169	289	8	[CUT TO COMMERCIAL]
446	43.26310229	312	10	I'm planning a surprise party with my friends.
447	21.32665253	296	9	I love kim, she's so sweet
448	0.70029235	293	4	No plans yet...
449	1.48274374	295	5	Have a safe journey.
450	5.16642833	302	5	Practice makes perfect.
451	8.35769653	301	11	Negotiation and using the best strategy for the situation.
452	2.17989016	295	5	Phone numbers aren't public
453	40.33990574	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.50461626	297	11	If you want to play, just get one.<|endoftext|>
455	20.53994250	296	15	You may want to start with something simple and continue with more complex issues.
456	1.16762328	295	4	We made it.
457	0.54322362	299	10	Send a list of specific concerns to the hiring manager
458	0.74058247	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.46879292	302	8	Cheer others up and smile often.
460	40.09682679	293	3	Please advise.
461	2.73416710	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	43.84014750	328	7	Practice, practice, practice!
463	0.29348922	304	4	Let's go!
464	9.88030958	300	7	Check the ASEEES website.
465	43.11377716	299	13	Hello, welcome to the store, how can I help you?
466	1.74230790	300	15	Yes, it should be coming out sometime in the next week or so.
467	47.00902724	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	17.95998597	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	41.17157650	305	13	We are in negotiations to co-finance Aquaman 2.
