round	time	inputs	outputs	response
153	42.74704075	309	24	I'm currently working. I have a lot of things to do. I'm not sure if I can do it.
154	39.49532509	289	11	Be prepared and understand your opponent's point of view.
155	17.83571219	296	4	What is it?
156	39.96396923	292	15	Practice first, get feedback, and get it all down on paper.
157	42.12307620	300	14	Be confident and never give in to someone who has control over you.
158	7.62874246	301	10	Nicky? Yeah, she was having sex with
159	41.77609372	292	5	Taking a new approach.
160	8.11051226	299	12	This is a personal message from your favorite website and we are
161	2.71236277	302	8	No bouncy castles in the hall.
162	12.12830329	299	11	You must first determine if you are looking for something.
163	10.90719914	291	2	Yes.
164	1.07225776	314	7	Keep your cool and be diplomatic.
165	0.64788485	290	7	Thanks. I love you to!
166	0.30360532	300	4	Incoming messages!
167	0.38110709	295	6	Start early and be prepared.
168	4.90186834	296	7	Imagine Dragons are coming to us!
169	50.46071196	361	50	The car did not appear to be at fault so there is little point having it checked. Can you describe the display message? Do you have your contract with a mechanic who services the cars on your car? I will add this information to the database.
170	1.23242354	304	22	I have no such plans. But if you and your parents want to visit me, let just me know.
171	1.95206428	289	12	There is a certain etiquette when having a discussion about money.
172	41.02842999	300	14	I'll be glad to help. What would you like from me?
173	3.58667755	297	8	This time and effort will help others.
174	28.27071571	296	13	Negate any negative images that you have about a particular field.
175	40.73149085	298	11	Have you heard the new 30 Seconds to Mars album?
176	1.41096163	290	14	I'm afraid I must insist that you put down that cell phone.
177	11.03193951	301	17	"The one who is least likely to succeed is the one who says he will."
178	41.16614747	292	11	Negotiation is the most important thing in any business.
179	1.06452084	293	19	Take a break from work every so often and spend quality time with the people you care about.
180	0.68435478	294	11	I am not sure. I will let you know.
181	40.14760470	292	12	Having a clear goal in mind before you begin your negotiation.
182	11.55696917	310	4	Yes we know :)
183	0.34233475	292	5	Avoiding power plays.
184	17.09298778	288	2	Hello!
185	0.38047695	295	6	Are you familiar with it?
186	14.28682399	296	10	A tattoo is a great way to express yourself.
187	2.45688653	296	12	I’ll need to use the downstairs toilet first.
188	0.64416981	298	9	In some countries traffic is on the right.
189	39.37214804	292	10	How to improve your interpersonal skills and relationship skills.
190	42.00316596	313	19	When I found the task is not interesting for me I will not be able to complete it.
191	1.60229111	294	9	Responding to messages in a timely manner.
192	0.57027054	291	11	We can work together to solve problems and grow together.
193	0.78365827	296	16	We all are the creators of our own happiness. We can do it! :)
194	16.61696148	297	5	Let me see it.
195	43.04369783	306	5	Take time to research.
196	40.30271077	292	9	I hear you. I hate her too.
197	45.17883754	331	8	Have a vegetarian/vegan option.
198	0.57130837	295	10	Are you referring to some time in the future?
199	5.27802300	291	3	Have courage.
200	39.33661294	291	13	We are available 24/7. What problem are you experiencing?
201	5.13516855	295	14	I don't know, why don't you go and find out?
202	42.01214314	308	17	Merry Christmas! Wishing you and Elena the very best for the holiday season!
203	0.38032937	295	6	He was a great date.
204	39.34061599	293	9	It’s just not that easy.
205	0.57235837	289	10	Why did you choose to look up this question?
206	27.84271932	296	5	Going out to eat.
207	0.37876391	290	1	hi
208	45.59234309	329	6	Start creating your own business!
209	33.90908217	292	9	Learning to listen, and being open minded.
210	35.95000887	294	11	No, I don't think that will help me.
211	3.59445119	295	8	We are. We are at the university
212	34.16951346	292	9	You have to think like the other person.
213	2.33224750	298	16	You've been here less than a month! Are you really back for good?
214	34.64390731	295	4	Do it today!
215	42.81429386	301	11	Top of the Pops. What the...?!?
216	0.54291630	298	7	Remembering what it was like...
217	40.23880553	296	1	no
218	39.68794656	292	12	Spend some time away from your desk to rejuvenate.
219	41.12730241	307	6	Photo shop doesn't lie.
220	19.35880709	298	11	What is your name? How may I help you?
221	39.62114096	292	7	You’re drinking coffee.
222	15.07283163	293	8	Prepare thoroughly—and be positive.
223	28.74780774	295	17	Make a written list of the things you want/need and then negotiate on price.
224	0.57194018	293	11	Don’t forget to take care of yourself.
225	8.37600780	292	7	Try to work on resolving differences.
226	39.98868155	296	3	Be prepared.
227	7.16660094	293	5	Think before you type.
228	1.78832960	294	11	a glass of champagne or a nice scotch?
229	13.77356529	296	5	Stay calm and rational.
230	0.68256116	295	14	Negotiating should be thought of as a two-way street.
231	40.46572804	293	7	Make sure you have lots of cash
232	1.23749542	288	5	Are you a human?
233	13.44823861	292	5	How about we eat!
234	2.02274537	300	7	We want to be left alone.
235	0.22730827	290	2	Thank you
236	45.58907962	314	5	I don't know :(
237	19.85117459	294	12	Human, you have one month. I will handle this.
238	1.67612338	295	2	No.
239	39.90115738	295	9	Why do you think I'm a bitch?
240	39.80148602	293	5	When I'm ready.
241	43.09202290	295	8	Do I know where Maryam is?
242	8.26083827	303	15	It's a team of two, and we can be ready whenever you are
243	1.72550249	338	14	Sorry, I can't take anyone. It's too hectic.
244	11.33590984	289	2	Hi.
245	40.94184804	305	15	What’s your opinion on Obama? Illuminati does a great job.
246	40.13251328	295	10	This question will not be able to be answered.
247	5.23582077	296	2	No.
248	8.51861358	294	7	Your brain works better with help!
249	7.59187651	292	3	try harder.
250	40.19118834	301	6	A great proposal is essential.
251	13.38985586	296	20	Be sure to communicate clearly with the new person, be on time, and prepare for the meeting.
252	5.28929210	295	13	The sooner you act, the more you will have to gain.
253	41.95518947	294	8	What is your business name and address?
254	25.07330155	295	4	Know your goals.
255	27.89518356	293	12	Recognize the importance of your skills and work ethic.
256	7.30525231	299	17	Would you like to know more about the club and who it’s for?
257	1.67578340	298	32	I enjoy presentations in groups. It’s like playing a video game, in which you have to make decisions and make sure you get all those points.
258	11.06566691	293	5	Yes, I am.
259	11.85310793	299	12	The brain is the most important organ in the human body.
260	26.28603363	310	11	A dress is meant to flatter your body shape.
261	41.75128126	292	35	The Brain has been given your memory; it has been given some of your thinking ability, and it also has some of your emotions, but it can't do this alone.
262	40.50432920	297	12	Look for travel deals that are less expensive than other flights.
263	0.49538636	294	9	Choose a dentist whose approach fits your lifestyle.
264	40.81869435	289	3	OMG!
265	9.79961848	293	13	Pull over to the shoulder and call 9-1-1.
266	14.95135379	294	4	I am thinking.
267	30.68285370	299	12	Most of the people will be girls from the village 40+
268	0.60754418	291	11	Â¡Qué pasa, querida?!
269	0.37963247	294	7	Ethan is not very interesting.
270	28.02654648	291	19	Look at the trees, look at the sky, look at the clouds, and just relax.
271	43.38243413	301	7	Yes. It was not pleasant.
272	16.74525595	292	10	No, Holly is too shy to do this.
273	16.39222932	298	10	No, I don't have a favorite dinosaur.
274	15.56806159	293	7	No thanks, I'm busy.
275	8.45374513	296	8	You have a lot to answer for.
276	16.01517701	292	6	Do research and be prepared.
277	4.31750679	294	9	I am very well. How about you?
278	34.87655640	306	7	Understand the other person's expectations
279	42.75372648	299	11	No excuse! I just didn't know, sorry.
280	39.44826770	290	7	It is good to be honest.
281	36.42399430	294	16	I talked to Miro today. I'm not sure how to explain it.
282	46.17996907	322	20	I can recommend the "Shaft" movies, but I'd prefer to not see the films.
283	41.00407815	306	21	The number 15 is a popular number and the 15th month is also a popular time for birthdays.
284	21.54948664	297	11	This is a date, we're not going out.
285	31.40468764	292	15	Be prepared, be confident, build trust, be polite and be fair.
286	41.62504697	290	3	hey whats up
287	9.08786082	296	2	Yes.
288	15.51033640	292	8	I've been seeing mum, too.
289	12.68114471	301	7	Ask your opinion often and respectfully.
290	1.22812057	292	30	Communicate before and during a negotiation about your goals, needs, and values and listen to the other person's goals, needs, and values.<|endoftext|>
291	0.61111307	295	12	Research before making a purchase and research what your options are.
292	18.74228597	298	4	Just do it.
293	16.35255265	295	12	I’ve seen him, in the coffee shop.
294	0.49507117	297	9	I will do my best to arrange this.
295	9.43743134	292	4	You need to be
296	5.78380275	289	12	Being flexible, having an open mind, and always listening.
297	41.99079156	294	9	There are a lot of people like me.
298	42.80931664	297	19	I would like to go and spend time with family, would love to plan the holiday early.
299	10.65769148	295	16	No, I am still waiting on you! But I am not going anywhere!
300	18.13566470	291	4	We're great :)
301	2.32753897	305	3	Package tour.
302	41.62065148	296	7	Being able to believe in yourself.
303	0.38055182	290	6	Networking and research online.
304	4.59973264	301	8	I’m glad you asked!
305	16.09515738	288	7	I am a very successful business leader
306	16.86249232	312	11	Use of floss and hand hygiene are very important.
307	0.92198801	292	10	Being open to compromise and having a game plan.
308	2.88590574	301	5	Don't give up.
309	5.26051617	332	13	hanks..I will call you to say it is ok...
310	0.30459523	290	4	I don't know
311	1.95962143	292	16	Make sure you have an objective, and be honest with yourself and your partner.
312	41.34582138	304	5	Buy more refills.
313	3.48887134	296	71	Why hello there! I hope you've had a marvelous day, and I hope you've found your way to the <a href="{{{ '/links/{{user.link}}' | relative_url }}}">{{{ user.link }}}</a>! If not, you can find me underneath the blue hibiscus!
314	0.21155429	298	0	
315	41.89356947	295	7	I know this machine very well.
316	6.12884474	294	2	No.
317	2.86882639	298	10	I think you'd need to be very patient.
318	39.12276888	294	8	<fIie_others>
319	3.15061307	294	10	I'll answer your call when I pick up.
320	5.23454571	301	13	If the bear was a vegetarian, it may have gotten away.
321	41.28905702	297	28	This is a major milestone in your career and would be worth it to go and get your confirmation letter in before you apply for this job.
322	0.70813417	296	15	If required, I will do the work. If not, contact me.
323	41.67771411	293	5	I have some time.
324	42.48922324	299	6	Thanks bro, good luck!
325	33.81045604	297	6	Your dog will be there.
326	7.04164004	291	16	Keep in touch with your friends and family; don't miss any social events.
327	42.72964120	292	6	Research Seoul and its culture.
328	43.08228731	298	7	Check your health and seek medical attention
329	1.75964808	298	12	Try not to let your emotions get the better of you.
330	19.05663300	301	9	It's romantic to give and receive compliments.
331	39.98224020	293	4	Play more golf.
332	41.65352678	291	5	3-10 years.
333	0.34355712	301	7	I am feeling the same.<|endoftext|>
334	43.95760131	325	26	Learn to love someone who is difficult and will take over every part of your life, whether or not he does so on purpose.
335	2.33605647	295	16	You have a clear message, and it's coming from a place of love.
336	17.22123432	293	12	A plate of meat, potatoes, vegetables, and bread.
337	8.26647568	308	16	I guess we are going to discuss it after. You should check the details.
338	43.31289697	308	6	Let me know in advance.
339	41.61414385	296	9	Hey! How's life? Doing ok.
340	41.29945445	299	10	How's it going? How are you Coco?
341	1.33776832	295	13	The brain is not a computer.  It has no programming.
342	43.45341420	301	15	Your brain would like to know if the waste management system is working well.
343	39.54064250	293	8	Be honest about your needs and desires.
344	40.03301668	295	6	Can you repeat that please?
345	0.35261440	295	5	Be honest and fair.
346	39.58704209	293	0	
347	3.81978226	302	11	I need rest and you have all day to work.
348	14.45298600	290	16	If you don't have a way to get home, take care of you.
349	40.89030099	299	8	You need to say NO MORE often!!
350	3.25689077	305	39	Absolutely! We've made some changes to the way we present ourselves to the public, and we're hoping to bring a better sense of who the company really is (without resorting to slogans!)
351	0.68214178	295	14	The furniture, kitchen, bathrooms, appliances, etc. are great!
352	2.77768683	292	12	Do not assume that you know the other person's interests.
353	1.52990246	294	4	I am fine.
354	0.56923676	295	11	You can negotiate better if you've done your research.
355	11.74990988	289	33	You’ve solved an AI problem and now we’re ready to help you with the real questions. Please take a few moments to complete the quiz.
356	0.72442842	292	15	Being on time, making time for yourself, and being respectful of others.
357	1.30250645	319	32	Your new client seems to be very interested in a new product or service. Take advantage. Let's make a deal so you can be on your way!<|endoftext|>
358	24.90372801	292	9	She's not the best of bargain hunters.
359	4.38246846	296	7	I am here in the office.
360	8.43906975	297	9	How to create a budget and save money.
361	26.79763627	295	12	I love my sister and would love to know her situation.
362	40.76805139	299	17	I saw it.   You need to focus on the report you sent me.
363	5.53961539	301	12	Well, I have to go to the bathroom. Bye!
364	3.32796693	295	3	Are you there
365	0.49269319	302	9	Ask for more than you think you deserve.
366	10.47310281	296	12	I'm not sure, but I think I'll wait.
367	41.16342187	295	45	Hm. You have been selected for a very special opportunity. A very important human is coming to your workplace. He will be visiting from another continent. During his visit, he wants to taste some of the local dishes!
368	4.40879083	289	40	To improve health, you need a plan. We understand that. But planning can be overwhelming. This week we've put together some tips so you can take care of your own health in 30 days.
369	4.56767321	289	8	This is the pie of the mind.
370	21.81346345	297	18	The cafe on Route 20, near the entrance to the Pokémon Center, closed in May.
371	10.15688252	295	15	Planning for the future and having confidence can make the day more productive.
372	14.32917619	327	13	What does this mean for our relationship? How will I recover?
373	2.53747535	294	2	Where?
374	2.41051936	289	7	Start by building rapport with others.
375	11.01017737	296	7	Your marriage may be in trouble.
376	39.52881122	293	12	Hi, I’m well, thanks for asking.
377	4.10349727	297	11	You should wear your derby gear and do your best.
378	0.38877821	289	6	What would your advice be?
379	1.14377046	292	13	I never get the time from work to work on my research.
380	41.88945699	296	39	Thanks for considering Brain as your financial advisor. It is our pleasure to help you plan for the future and invest your money in ways that will provide you with an income that you can live on.
381	0.64798379	292	13	Taking the time to understand the other person's needs and feelings.
382	1.51161575	296	3	The Bahamas.
383	24.50175643	293	23	https://www.youtube.com/watch?v=Zq_HdYgjY7Y
384	36.10061884	295	5	Sure, Jaz.
385	43.34765220	293	5	No thanks, Brain.
386	2.22235990	302	11	No, i'm not a hairdresser.
387	40.68940139	294	56	One of the most important parts of the brain is the pituitary gland, which is located high atop the brain. It is responsible for the production of hormones which regulate many functions of the body. It even produces hormones that control emotions, like the hormones which cause a migraine.
388	44.73852158	308	234	Good question! It's an exhibition of work in an artist's own style. I've had a look at the catalogue. It's a small exhibition, but it's a good example of the kind of work artists do. I love philosophy. It's not a subject that I expect anyone to know about, so seeing philosophy expressed in other ways is very attractive. Many artists have studied it. The catalogue has drawings, paintings, and other types of work, so you can see what the artist thinks about these ideas. You can even find images from some of his films. I'm sure you will enjoy the exhibition. It's in the hall where the lectures are usually held in the University. Can I give you a few more tips for the catalogue? It's got some nice pictures and words, but they are not in English. They are in French. Amelia has translated some of the text. Take a look at it. It's a bit different from the typical philosophy book. It has some sections about the artist's life and philosophy, and a bit about art in general. It's an unusual, but very interesting, book. See you at the exhibition!
389	0.54628038	316	8	I haven’t heard anything.
390	15.75163722	296	5	Put in the work.
391	1.48883867	291	22	On the street, in a classroom, on the train, at home, in the kitchen, at work.
392	0.41897559	298	8	Respect for both parties is required.
393	42.13511539	292	13	Do not assume that the person you are talking to will answer.
394	9.42173314	297	23	Learn about what your friends like to do and make sure that you choose and go places where you will be comfortable.
395	1.45185995	289	34	Negotiation is a skill that can be learned. Make sure to understand the other party's position or needs; you can't beat a lowball offer. Good luck!
396	1.53082824	292	11	You did it, just like I told you too?
397	16.01632547	322	9	I have nothing.  How bout you?
398	42.67260695	301	8	I drive a Hummer H2.
399	0.52949834	296	8	Making a strong business case for change.
400	3.87420917	295	27	I'm a successful woman in business, but I'm interested in having a relationship with someone who doesn't have a lot of money.
401	41.35771394	288	1	Yo
402	40.36333323	293	10	It is a type of online video sharing application.
403	31.80615330	292	5	Building rapport is critical.
404	16.96855497	294	17	It's important to be flexible with our schedules and to try and be around others.
405	0.49406886	291	9	In Seattle, and working on this app.
406	6.85988879	298	6	I'm not a liar.
407	0.59106159	297	9	We're planning to meet up with friends.
408	43.14932561	289	2	Congratulations!
409	0.18915415	293	0	
410	0.72421527	291	15	I don't know.  Perhaps you didn't ask the right question.
411	40.84713864	294	20	It's going well, and we need to reach a certain goal by the end of the week.
412	1.60669446	293	6	What are you doing later?
413	0.36494970	296	6	Communicating clearly and patiently.
414	39.34240031	292	19	Being open to change, building rapport with the person you are negotiating with, and avoiding threats.
415	37.18751454	296	9	We would wish you a Happy Passover.
416	0.87902856	295	11	I got the package and will get right to it.
417	0.45741725	297	8	You could try leaving an open alternative.
418	6.07450104	293	18	The right place depends on your destination and what you're going to do in the destination.
419	29.45187974	291	15	A few ways to find the right therapist who can help with this issue.
420	14.91042852	297	17	Yes I saw the premiere of the new season last night. It was pretty good.
421	5.94792867	292	11	Ask more questions and make the best of the situation.
422	39.80241799	294	11	I'm not sure if I like it or not.
423	0.45694923	308	8	I'm not sure how to respond.
424	1.67934346	289	12	I'm so glad you invited me to this wonderful network.
425	41.09455538	305	9	I'm sorry, I don't know.
426	40.95773554	292	12	It sounds like your parents are already working on these things with
427	26.12234402	295	9	Noting and repeating the most important items.
428	0.34123898	300	5	Use the text function.
429	1.47657633	300	10	What is the average salary of a college student?
430	1.67576218	298	16	Maybe we'll do the dishes, you finish your work at the office first?
431	41.13435650	303	12	"BRAIN, we don't have a clue."
432	35.22367549	303	10	I wouldn't recommend it - tattoos are painful.
433	4.93213773	297	6	Keep it clean and organized.
434	22.24750113	300	9	You need to take things slow when dating.
435	42.57504487	296	10	I come from the wilds of the internet.
436	2.44782972	299	12	Have an organized and well-made plan and stay focused.
437	8.39061666	300	9	We have some good pizza in the fridge.
438	13.25634813	303	9	You can’t see the heat.
439	9.44159412	315	19	What i would do is give a little something and then you would need to give them money back
440	0.47779322	296	9	Negotiate and stick to your plan.
441	39.59863520	290	15	I'm not hungry.  I should go home and get some sleep.
442	2.70605135	304	29	Don't talk about how you made the money; instead, focus on how to make it a greater return than what you were expecting to lose.
443	4.23828244	294	12	No, it's a bit too early in the year.
444	39.77862954	295	10	Your car is not a friggin' awesome!!!
445	39.01706672	289	8	[CUT TO COMMERCIAL]
446	44.25240803	312	10	I'm planning a surprise party with my friends.
447	23.17259860	296	9	I love kim, she's so sweet
448	0.68905187	293	4	No plans yet...
449	1.45977211	295	5	Have a safe journey.
450	5.10915375	302	5	Practice makes perfect.
451	8.22997785	301	11	Negotiation and using the best strategy for the situation.
452	2.14656734	295	5	Phone numbers aren't public
453	42.20563126	293	13	I watched the third season of the reality television show Parks and Recreation
454	0.49595547	297	11	If you want to play, just get one.<|endoftext|>
455	20.28679466	296	15	You may want to start with something simple and continue with more complex issues.
456	1.15179825	295	4	We made it.
457	0.53583002	299	10	Send a list of specific concerns to the hiring manager
458	0.72819114	300	14	We hope you enjoyed learning about brains. Thanks for watching this video.
459	0.45875192	302	8	Cheer others up and smile often.
460	39.72923493	293	3	Please advise.
461	3.30502105	299	18	Try to get as much information as possible about the person you're meeting, before arriving.
462	44.49284911	328	7	Practice, practice, practice!
463	0.33850932	304	4	Let's go!
464	11.02580738	300	7	Check the ASEEES website.
465	42.91209936	299	13	Hello, welcome to the store, how can I help you?
466	1.41597033	300	15	Yes, it should be coming out sometime in the next week or so.
467	45.01020837	325	31	I think I would have to borrow a cable... I have an Android which can do Wi-Fi... but for an hour you could borrow a PC...
468	17.65006804	296	28	We can meet up later to talk about the game. If there's anything you want to talk about then I'd be glad to help.
469	40.97250557	305	13	We are in negotiations to co-finance Aquaman 2.
